360,90,15
1.12041,-0.08875,1.11525,-0.02431,1.12147,-0.09375,1.13627,0.02689,1.14489,-0.18686,1.06291,-0.45948,0.87336,-0.65933,0.54546,-0.73638,0.14856,-0.63588,-0.30544,-0.47690,-0.54596,-0.26732,-0.80042,0.10157,-0.96096,0.45393,-1.09673,0.91516,-1.11728,1.08152,-1.14231,0.92243,-1.21042,0.11175,-0.74355,-0.57881,-0.01760,-0.94787,0.68196,-0.82457,1.12632,-1.33415,1.38657,-0.58272,1.47727,-0.00665,1.60392,0.35001,1.65371,0.54558,1.65236,0.52710,1.60426,0.37321,1.43453,-0.41943,1.14481,-1.03483,0.72375,-1.23430,0.11042,-1.17592,-0.43533,-1.07136,-0.89317,-0.90569,-1.15114,-0.52177,-1.26122,0.05658,-1.28630,0.67413,-1.32471,1.14106,-1.34723,1.37576,-1.33212,1.36965,-1.32301,1.29519,-1.24206,0.89777,-1.10649,0.29610,-0.75731,-0.06281,-0.24317,-0.26835,0.17556,-0.29573,1,2,6,7,5,7,4,7,5,3,6,4,7,6,3
1.36381,0.20800,1.36920,0.19840,1.39558,0.16647,1.40316,0.12618,1.38616,0.01266,1.36045,-0.13259,1.21858,-0.28704,0.89517,-0.65740,0.63594,-0.36537,0.34377,-0.35248,0.01078,-0.26732,-0.29175,-0.11920,-0.49499,0.18282,-0.65909,0.43987,-0.76528,0.72325,-0.90810,1.10833,-0.98824,1.27384,-0.98700,0.98742,-0.77087,0.53560,-0.36958,-0.04981,0.16812,-0.21926,0.63698,-0.27421,0.95503,-0.31931,1.25000,-0.40783,1.54515,-0.00959,1.70601,0.33290,1.78663,0.55159,1.80319,0.60225,1.79257,0.43338,1.67079,0.04006,1.40470,-0.37302,1.01876,-0.57229,0.63961,-0.44531,0.19539,-0.43251,-0.22517,-0.28745,-0.52903,-0.06959,-0.72367,0.30685,-0.88348,0.57464,-1.01737,0.84892,-1.08176,1.10676,-1.08420,1.23336,-0.96808,1.03926,-0.72104,0.72881,-0.41140,0.14653,0.08110,-0.01636,2,1,7,7,7,6,5,7,3,4,7,4,7,7,7
-1.39184,-1.31274,-1.36564,-1.33603,-1.33561,-1.38246,-1.24574,-1.46241,-1.04675,-1.58341,-0.69134,-1.69150,-0.13094,-1.71204,0.55609,-1.57882,1.15514,-1.20408,1.61070,-0.58751,1.88717,0.07967,1.95662,0.68103,1.97649,0.87412,1.93627,0.98303,1.93703,1.04021,1.91324,1.00822,1.77757,0.54383,1.47064,-0.14458,1.08240,-0.82031,0.54899,-1.40562,-0.04743,-1.85115,-0.65136,-2.02790,-1.27005,-1.89910,-1.70276,-1.52814,-1.85326,-1.34841,-1.84592,-1.36620,-1.79649,-1.47568,-1.63374,-1.60330,-1.21567,-1.89001,-0.60209,-2.09446,0.16620,-2.12057,0.96410,-1.77306,1.52751,-1.13594,1.81736,-0.40274,1.88631,0.21423,1.81955,0.53640,1.76480,0.69707,1.62056,0.57464,1.44523,0.12792,1.20081,-0.44142,0.88462,-0.99495,0.51774,-1.38926,0.05041,-1.58108,-0.41140,-1.52552,-0.79499,-1.26752,1,2,5,4,3,3,2,3,3,3,3,4,3,2,2
-1.80082,-1.57243,-1.77588,-1.62070,-1.73695,-1.56838,-1.55213,-1.66094,-1.17741,-1.67068,-0.65028,-1.56577,-0.12051,-1.30121,0.29114,-0.82856,0.56177,-0.20303,0.68930,0.36648,0.74278,0.82917,0.77644,1.06738,0.78125,1.09095,0.75564,0.94232,0.66355,0.57162,0.45466,0.05036,0.14474,-0.70773,-0.31467,-1.46268,-0.83065,-2.01670,-1.40900,-2.39026,-1.93987,-2.49741,-2.27939,-2.35261,-2.47338,-2.11301,-2.45477,-2.18712,-2.32012,-2.29540,-2.13569,-2.51509,-1.87159,-2.59472,-1.63374,-2.54391,-1.10589,-2.51928,-0.47957,-2.28556,0.13274,-1.83715,0.60331,-1.21168,0.87214,-0.55272,0.98088,0.01410,0.98845,0.45789,0.88971,0.67413,0.75998,0.60284,0.66529,0.37437,0.52870,-0.01893,0.26369,-0.58949,-0.10905,-1.07549,-0.61739,-1.30963,-1.11129,-1.36049,-1.40312,-1.37465,-1.54225,-1.29182,1,2,8,3,4,4,7,5,7,6,6,7,4,6,2
-1.84950,-1.34986,-1.87354,-1.36079,-1.86423,-1.34531,-1.88817,-1.35067,-1.85101,-1.40883,-1.49152,-1.46519,-0.94692,-1.51949,-0.39765,-1.36820,0.07439,-1.00112,0.50081,-0.49075,0.79437,0.13519,1.01045,0.66726,1.07498,0.92834,1.09152,0.99664,1.09835,1.12284,1.09349,1.13693,1.06668,0.79710,0.87939,-0.00504,0.52044,-0.86814,-0.04327,-1.47019,-0.74215,-1.78652,-1.48294,-1.83303,-1.90574,-1.66869,-2.04558,-1.57753,-2.16811,-1.57701,-2.15711,-1.59269,-2.11835,-1.62162,-2.06742,-1.57086,-1.84146,-1.66410,-1.39320,-1.80772,-0.68177,-1.85293,0.04569,-1.64837,0.62900,-1.12056,0.92988,-0.50692,1.09696,0.14259,1.20605,0.67413,1.22013,0.85849,1.19392,0.96185,1.16749,0.96907,1.13585,0.67594,0.99606,0.13266,0.78540,-0.43376,0.45882,-0.89328,-0.03067,-1.17348,-0.53734,-1.17034,1,3,5,4,4,3,4,4,4,2,5,5,4,4,3
-1.75214,-1.11496,-1.75633,-1.12567,-1.73695,-1.12225,-1.70038,-1.13970,-1.50917,-1.23430,-1.18374,-1.30177,-0.71679,-1.26272,-0.23871,-1.02599,0.12736,-0.52766,0.44847,0.08993,0.71186,0.64875,0.90872,1.02595,0.97371,1.17228,0.95918,1.20032,0.91202,1.15040,0.80600,0.76519,0.58906,0.15642,0.19543,-0.43920,-0.30454,-0.94787,-0.84099,-1.24427,-1.40089,-1.17257,-1.95144,-0.98866,-2.16686,-0.91171,-2.16725,-0.81970,-2.15728,-0.84225,-2.11422,-0.84835,-2.08618,-0.98916,-1.96984,-1.08437,-1.63286,-1.26074,-1.14804,-1.45725,-0.57021,-1.52232,0.02382,-1.24288,0.48101,-0.66019,0.77683,0.07365,0.99830,0.68725,1.05266,1.01845,0.98539,1.04689,0.90642,0.88173,0.77865,0.50174,0.62554,-0.05102,0.32743,-0.56542,-0.05443,-0.93802,-0.50323,-1.10093,-0.89842,-0.92208,-1.17293,-0.56299,1,2,6,5,5,4,5,5,5,3,5,6,5,5,4
-1.61581,-1.27567,-1.62938,-1.28659,-1.63907,-1.27096,-1.58177,-1.35067,-1.42877,-1.43377,-1.16322,-1.51548,-0.79002,-1.50662,-0.39765,-1.36820,0.00022,-1.14997,0.37517,-0.78110,0.67061,-0.29509,0.89857,0.25332,1.02434,0.69793,1.06094,1.01019,1.07764,1.13665,1.08281,1.15119,1.05559,1.00570,0.91415,0.56873,0.67585,-0.08647,0.30728,-0.77618,-0.19116,-1.31796,-0.85052,-1.60568,-1.48574,-1.66869,-1.89075,-1.54458,-2.03783,-1.51169,-2.07128,-1.47945,-2.08618,-1.44324,-2.07824,-1.48980,-2.00618,-1.55119,-1.81658,-1.58469,-1.47396,-1.69548,-0.91641,-1.74194,-0.35404,-1.67309,0.13421,-1.34054,0.51481,-0.70313,0.85135,-0.05579,1.08866,0.44136,1.13830,0.60135,1.11196,0.67536,1.08021,0.81057,0.98679,0.56219,0.73926,0.01742,0.42255,-0.51695,0.04015,-0.87179,-0.37415,-0.97597,1,2,8,4,5,6,7,7,5,5,7,8,6,5,3
-1.58661,-1.41166,-1.57076,-1.39794,-1.57054,-1.40725,-1.56200,-1.44997,-1.31816,-1.50859,-0.91701,-1.57837,-0.38200,-1.48095,0.19581,-1.13130,0.67834,-0.64944,0.96154,0.03462,1.14489,0.56546,1.28516,0.90180,1.25733,1.14517,1.23401,1.15955,1.23298,1.16421,1.27447,0.95103,1.22219,0.75243,1.06489,0.18106,0.72369,-0.53316,0.18637,-1.19581,-0.51458,-1.59262,-1.22528,-1.63816,-1.78090,-1.53703,-1.99029,-1.49519,-2.01610,-1.46274,-2.00692,-1.51181,-1.98962,-1.47568,-1.89394,-1.55467,-1.65483,-1.66410,-1.18145,-1.83958,-0.49210,-1.86864,0.26439,-1.64837,0.90384,-1.10525,1.31751,-0.34319,1.50153,0.35758,1.53195,0.77052,1.46428,0.83158,1.38868,0.88173,1.33414,0.91565,1.22868,0.67594,1.06107,0.15945,0.75768,-0.47360,0.35901,-0.93225,-0.06610,-1.18608,-0.50297,-1.21893,1,2,4,3,3,3,3,3,3,2,3,4,4,2,3
0.63354,0.91272,0.54877,0.87903,0.46561,0.82319,0.36533,0.77154,0.12950,0.63612,-0.18864,0.54628,-0.58077,0.58587,-0.94871,0.73787,-1.11236,0.83858,-1.21633,1.03013,-1.32951,1.27330,-1.28878,1.31568,-1.17368,1.18587,-1.03569,1.05096,-0.92057,0.92995,-0.74842,0.86524,-0.48839,0.72263,-0.18713,0.67726,0.12588,0.69514,0.41608,0.80569,0.64722,0.92787,0.85951,1.10602,1.00046,1.11239,1.07305,1.48676,1.02395,1.45992,0.99777,1.20671,0.91768,0.98948,0.71896,0.87793,0.45312,0.73993,0.13321,0.64534,-0.22427,0.68187,-0.54470,0.78437,-0.78747,0.88987,-0.92668,0.96683,-1.04411,1.10293,-1.11378,1.23883,-1.08992,1.26220,-0.99481,1.16212,-0.86923,1.08927,-0.69204,0.93171,-0.41552,0.69643,-0.11904,0.57478,0.19563,0.58602,0.50058,0.76257,0.68232,0.85820,1,2,5,8,8,6,3,3,7,4,7,6,6,5,5
0.03955,1.24654,0.03107,1.25025,0.03487,1.25691,0.03916,1.26795,0.05913,1.29696,0.03704,1.28799,-0.03678,1.27910,-0.13275,1.23805,-0.27527,1.16326,-0.39963,1.07158,-0.51500,1.02350,-0.61733,0.95699,-0.71787,0.94187,-0.98481,1.05096,-1.33471,1.20553,-1.37657,1.17979,-1.19928,1.00570,-0.97544,0.84781,-0.74695,0.85467,-0.45419,0.98322,-0.08335,0.99250,0.23878,1.12229,0.50093,1.26047,0.67493,1.56918,0.68738,1.52524,0.66511,1.35232,0.58512,1.23274,0.43707,1.07255,0.22255,0.93356,-0.08960,0.85240,-0.44746,0.88652,-0.74147,0.86238,-0.95656,0.82848,-1.13073,0.96683,-1.28096,1.16027,-1.27673,1.44541,-1.14629,1.30254,-1.05974,1.16212,-0.90628,0.96907,-0.72917,0.94520,-0.61055,0.95147,-0.43279,0.95963,-0.24910,0.93640,-0.06610,1.00142,0.10686,0.95538,3,4,4,6,6,5,2,1,6,5,4,5,5,6,4
-0.34995,0.62835,-0.34983,0.61917,-0.34688,0.63733,-0.36606,0.62260,-0.45361,0.57374,-0.60929,0.55883,-0.82139,0.56019,-1.11827,0.60623,-1.41962,0.71685,-1.65611,0.64302,-1.78311,0.74589,-2.04160,1.17770,-1.96374,1.13165,-1.79905,0.86084,-1.69710,0.65431,-1.53625,0.53642,-1.27704,0.24582,-0.91748,-0.11356,-0.49586,-0.40553,-0.09157,-0.55019,0.31191,-0.59087,0.70728,-0.35537,0.93238,0.15792,0.95143,0.26766,0.89367,0.12104,0.76170,-0.18495,0.52072,-0.43770,0.19856,-0.51674,-0.17268,-0.45400,-0.51298,-0.26258,-0.81566,0.02057,-1.01482,0.36332,-1.16800,0.72107,-1.34495,0.98168,-1.38947,1.03128,-1.27673,0.96336,-1.12750,0.83158,-0.93915,0.60135,-0.74890,0.26145,-0.52500,0.01633,-0.26697,-0.16268,0.04710,-0.26125,0.34086,-0.23150,0.57144,0.00825,0.71669,0.48169,1,2,5,5,5,4,5,5,4,3,4,5,5,4,4
0.28296,0.51710,0.29482,0.50776,0.30897,0.50104,0.24673,0.43645,-0.05148,0.28695,-0.40408,0.21939,-0.69586,0.25212,-0.95933,0.39561,-1.18653,0.59512,-1.33153,0.82275,-1.44288,0.98183,-1.47187,1.03978,-1.48767,1.13165,-1.41229,1.05096,-1.33471,0.99883,-1.24882,0.86524,-1.16597,0.69283,-1.03339,0.47568,-0.90235,0.31233,-0.73220,0.14389,-0.45470,-0.04156,-0.10087,-0.19298,0.23987,-0.26990,0.48694,-0.22663,0.76338,0.07209,0.96559,0.49473,1.10004,0.64891,1.07674,0.61850,1.07891,0.62701,0.93544,0.35859,0.63483,0.08355,0.29717,-0.02654,-0.00521,-0.03095,-0.31465,0.10343,-0.56067,0.30024,-0.73990,0.53640,-0.87393,0.79124,-0.96696,1.02864,-1.03589,1.22274,-1.03537,1.20098,-0.97276,1.09911,-0.85734,0.97293,-0.72104,0.84558,-0.53536,0.63684,-0.28822,0.42092,1,2,7,7,7,6,4,6,4,3,6,6,6,5,5
0.10772,0.90038,0.10924,0.91613,0.11321,0.89755,0.11826,0.90804,0.12950,0.92291,-0.00401,0.78514,-0.24604,0.48322,-0.63083,0.26397,-1.06996,0.17577,-1.48862,0.20055,-1.83465,0.26009,-2.13317,0.61207,-2.42966,1.19940,-2.54202,1.37684,-2.55645,1.35716,-2.59026,1.17979,-2.54334,0.58850,-2.32017,-0.17560,-1.99042,-0.72459,-1.57822,-0.71161,-1.06552,-0.72014,-0.42882,-0.58272,0.04689,-0.22057,0.43165,0.18524,0.69827,0.97006,0.75094,1.07725,0.71385,1.02192,0.64306,0.78062,0.50800,0.15910,0.21120,-0.18297,-0.26892,-0.56190,-0.71959,-0.63468,-1.07286,-0.49133,-1.39595,-0.11985,-1.72497,0.30024,-2.03401,0.59149,-2.29190,1.04689,-2.33956,1.20220,-2.30420,1.10259,-2.21376,0.87786,-2.02216,0.56219,-1.74327,-0.06221,-1.33820,-0.56887,-0.88071,-0.64548,-0.37415,-0.50222,1,5,5,7,8,6,4,5,7,3,2,5,6,7,5
0.26353,0.78907,0.26553,0.79238,0.26985,0.81083,0.26650,0.82118,0.26017,0.78571,0.19090,0.72230,0.04689,0.50884,-0.21751,0.29030,-0.57196,0.17577,-0.95460,0.20055,-1.28825,0.37113,-1.56344,0.55688,-1.85231,0.80632,-2.24686,1.29536,-2.37009,1.72924,-2.34539,1.60866,-2.29896,1.27384,-2.13467,0.73929,-1.79911,0.21661,-1.38488,-0.24352,-0.99369,-0.59087,-0.42882,-0.55024,0.12630,-0.30282,0.55327,0.10290,0.81766,0.97006,0.89047,1.17434,0.84258,1.10305,0.71896,0.95906,0.60682,0.65928,0.42295,0.32673,0.13274,0.05206,-0.11828,0.06703,-0.36465,0.09184,-0.63087,0.05873,-0.85665,0.12823,-1.06581,0.28853,-1.24018,0.52210,-1.37504,0.85502,-1.51730,1.14268,-1.58282,1.32212,-1.53926,1.27360,-1.41104,1.05256,-1.17482,0.66389,-0.93381,0.24711,-0.68335,0.03224,1,2,6,7,7,6,3,6,6,4,6,3,6,6,5
0.74062,-0.79347,0.70506,-0.77921,0.72990,-0.77531,0.78046,-0.76740,0.82316,-0.74799,0.77570,-0.73603,0.48627,-0.77491,0.11100,-0.80223,-0.21172,-0.83884,-0.46248,-0.82261,-0.67997,-0.78089,-0.83092,-0.72625,-0.92043,-0.63045,-0.90335,-0.57858,-0.82737,-0.59975,-0.64191,-0.66446,-0.33288,-0.78220,0.05632,-0.85789,0.48459,-0.91596,0.88742,-0.93753,1.25810,-0.94635,1.56229,-0.92371,1.76105,-0.94463,1.84720,-0.93507,1.75144,-0.95659,1.50213,-0.99403,1.13221,-1.03778,0.68645,-1.06811,0.21160,-1.03483,-0.22329,-0.97941,-0.58134,-0.90829,-0.82897,-0.85302,-0.96716,-0.75228,-1.01850,-0.65579,-0.99479,-0.58845,-0.87411,-0.57920,-0.67672,-0.55432,-0.41052,-0.53358,-0.11008,-0.52634,0.19874,-0.50871,0.48530,-0.48487,0.76694,-0.43376,1.01245,-0.36128,1.19122,-0.30604,1.30933,-0.25932,5,2,9,3,4,6,8,10,1,8,10,9,10,7,8
1.40278,-0.60802,1.40829,-0.59360,1.42498,-0.60181,1.45258,-0.60608,1.48668,-0.58591,1.53484,-0.56006,1.52194,-0.54381,1.37210,-0.56528,1.11274,-0.60883,0.81495,-0.64282,0.50569,-0.61432,0.19656,-0.56067,-0.09999,-0.49489,-0.41483,-0.44278,-0.66176,-0.40680,-0.81227,-0.42143,-0.81050,-0.40972,-0.61607,-0.47022,-0.26869,-0.50125,0.16225,-0.53401,0.58734,-0.55855,0.97668,-0.59892,1.30701,-0.64839,1.60392,-0.63850,1.86000,-0.59736,2.03866,-0.55713,2.09772,-0.53501,2.00918,-0.53300,1.77060,-0.51855,1.45910,-0.58119,1.08114,-0.60917,0.66888,-0.60348,0.28017,-0.55272,-0.06984,-0.49200,-0.38305,-0.43074,-0.62488,-0.37262,-0.78941,-0.31216,-0.83711,-0.29322,-0.75814,-0.20587,-0.58070,-0.17216,-0.32266,-0.14929,0.00096,-0.14184,0.30454,-0.12767,0.57144,-0.13007,0.81119,-0.12571,3,1,6,6,4,5,2,6,3,4,6,4,6,5,6
