846,18,4
0.64663,-0.62627,-0.32284,0.83878,0.92675,-0.55831,0.24562,-0.63198,0.16107,-0.62031,0.42627,0.25533,-0.72872,-0.06177,-0.48359,-0.29121,1.47190,0.45298,3,2,1,2
1.25419,1.48199,1.13635,0.50995,-0.08801,0.31154,1.41942,-1.27243,1.31910,1.72338,1.15931,1.39357,1.39258,0.20552,-0.28015,-0.17917,-0.63838,-0.08506,3,2,3,1
0.88966,1.80634,1.13635,1.37686,0.92675,0.31154,1.17864,-1.14434,1.31910,1.44765,1.22305,1.19537,1.48481,0.20552,-0.07671,-0.85137,-0.47605,-0.35408,4,2,3,1
-1.17606,0.34678,-0.44972,-0.47652,0.29253,-0.55831,-0.44662,0.26466,-0.61095,-0.20671,-0.43425,-0.48651,0.28581,0.33917,-1.29735,-1.07544,-0.63838,-0.48859,2,2,1,2
-1.17606,-1.27496,-1.84547,-1.43311,-0.34170,-0.77577,-1.37965,1.80175,-1.38297,-1.58535,-1.51788,-1.23967,-1.28210,1.27468,0.12673,-1.29950,-1.61236,-1.69918,2,1,4,3
0.03907,-0.30192,-1.14760,0.12134,0.92675,-0.34085,-0.56701,0.26466,-0.61095,-0.41351,-0.62548,-0.54314,0.07061,-0.59634,0.53361,-1.29950,1.63423,1.39455,3,2,1,2
-0.81152,-0.95062,-0.76694,-0.62599,-0.08801,-0.34085,-0.77770,0.64893,-0.99696,-0.82710,-0.78484,-0.75266,-1.03616,-0.46270,-1.09391,-1.18747,0.49793,0.45298,1,1,2,1
0.64663,1.31982,1.45356,1.49643,0.54622,0.52900,1.05825,-1.14434,0.93309,1.17192,1.03182,1.03681,1.51555,-0.59634,-1.29735,-0.73934,0.33560,0.72200,2,1,2,1
-1.05454,0.02243,-0.13251,-0.44663,0.29253,0.09408,-0.65731,0.52084,-0.61095,0.00008,-0.62548,-0.65639,-0.02162,-0.19541,-1.09391,-0.96340,-0.15139,0.45298,1,3,2,3
-1.29757,-1.43714,-1.78203,-1.49289,-0.59540,-0.55831,-1.22916,1.54557,-0.99696,-1.58535,-1.45413,-1.14340,-1.09764,1.27468,-0.07671,-1.07544,-1.61236,-1.69918,1,1,2,1
1.61873,1.48199,1.00946,1.01814,0.41937,0.52900,1.47962,-1.27243,1.70511,1.30979,1.28679,1.45020,1.26960,-0.06177,-1.09391,1.72538,-0.31372,0.45298,3,1,3,2
1.01117,0.02243,0.18470,0.71920,0.29253,-0.55831,0.69708,-1.01625,0.54708,-0.13778,0.90434,0.73668,-0.35980,0.47281,-0.07671,-0.62730,0.98491,-0.35408,4,3,1,2
-1.66211,-1.11279,-1.21104,-1.19396,-0.84909,-0.34085,-0.68740,0.64893,-0.61095,-1.24069,-0.65735,-0.71302,-0.51352,1.40832,0.53361,0.82912,-1.45003,-1.43016,4,1,3,2
-0.56849,-0.30192,0.18470,-0.26727,0.29253,0.52900,-0.41653,0.26466,-0.61095,0.20688,-0.49800,-0.47518,-0.02162,-0.06177,-0.28015,-0.40324,-0.63838,0.04945,1,3,2,3
-0.69001,-0.46409,-0.32284,-0.53631,-0.46855,-0.12338,-0.86799,0.77703,-0.99696,-0.41351,-0.75297,-0.83194,-0.51352,-1.13092,0.73705,-0.17917,1.47190,1.26004,1,3,4,2
-0.08244,-1.59931,-1.02071,-0.44663,-0.34170,-0.55831,-0.80779,0.64893,-0.99696,-1.37856,-0.84858,-0.76965,-1.68177,-1.13092,-0.28015,0.04489,1.30957,0.85651,2,1,3,2
0.88966,0.50895,1.58045,1.58611,0.79991,0.31154,1.17864,-1.14434,1.31910,0.41367,1.38240,1.13874,0.90068,-0.32906,-0.28015,2.84571,0.17327,0.85651,4,1,3,2
-0.81152,-1.11279,0.18470,0.24091,-0.08801,-0.12338,-0.14565,-0.11961,-0.22494,-1.30962,-0.08367,-0.21469,-1.37433,-1.26457,-1.09391,1.38929,1.47190,1.26004,2,1,2,1
0.76814,0.18460,0.50192,0.09145,0.67306,0.09408,-0.35633,0.26466,-0.22494,0.13795,-0.59361,-0.43554,0.28581,-0.72999,2.16113,-0.62730,0.49793,0.58749,1,2,3,3
-1.41908,-0.13975,-0.64005,-1.52279,-1.22962,-0.34085,-0.50682,0.39275,-0.61095,-0.06885,-0.46613,-0.56579,0.07061,1.27468,-0.89047,-1.18747,-1.45003,-1.43016,3,2,1,3
-0.44698,0.50895,0.24815,4.09714,8.15696,8.79257,-0.47672,0.39275,-0.61095,0.55154,2.65725,-0.53181,0.77771,6.08587,-1.29735,0.26896,-0.63838,-0.21957,1,4,2,3
1.49722,1.31982,1.00946,0.21102,-0.97593,0.31154,1.41942,-1.27243,1.31910,1.58552,1.47802,1.42189,1.33109,0.20552,-1.09391,-0.40324,-0.31372,0.18396,4,2,3,1
-1.54059,0.02243,-0.89382,0.00177,1.43414,-0.55831,-0.53692,0.39275,-0.61095,-0.13778,-0.49800,-0.58844,0.34730,0.33917,0.12673,-1.41153,-0.96304,-0.89212,2,2,1,2
0.16058,0.50895,1.39012,1.34696,0.67306,0.09408,1.08835,-1.14434,0.93309,0.20688,1.22305,1.06513,0.83919,0.20552,-0.28015,-0.40324,-0.47605,-0.35408,4,2,3,1
-0.69001,-1.27496,-1.97235,-1.91140,-1.22962,-0.77577,-1.50004,2.05794,-1.38297,-1.37856,-1.70910,-1.31895,-1.52805,1.80925,0.33017,0.38099,-1.61236,-1.69918,1,2,3,2
0.03907,0.67112,0.31159,-0.95482,-0.97593,0.52900,-0.32623,0.26466,-0.22494,0.96513,-0.33864,-0.41855,0.34730,0.33917,-0.28015,-0.85137,-0.96304,-0.21957,1,2,3,2
-0.08244,-1.27496,-0.38628,0.42027,0.16568,-0.12338,-0.14565,-0.11961,-0.22494,-0.96497,0.07568,-0.19770,-1.09764,-0.72999,-0.48359,-0.62730,0.49793,0.18396,3,1,2,1
3.07688,1.48199,1.51700,1.52632,0.41937,0.74647,1.32913,-1.27243,1.31910,1.30979,1.09556,1.33128,1.76150,-0.86363,2.77145,-1.29950,0.49793,0.85651,3,1,3,2
-0.08244,0.18460,-0.00562,-0.71567,-0.46855,0.52900,-0.29614,0.26466,-0.22494,0.82726,-0.27490,-0.39024,0.43953,0.60645,-0.89047,-0.96340,-0.96304,-0.21957,1,2,3,3
-0.32547,-0.30192,-0.76694,-1.07439,-0.84909,-0.12338,-1.16897,1.28939,-0.99696,-0.13778,-0.94419,-1.05846,-0.57500,-0.32906,-1.09391,-0.51527,0.17327,-0.21957,1,2,3,2
-1.05454,-0.46409,-1.02071,-1.40321,-0.97593,-0.55831,-0.62721,0.64893,-0.61095,-0.48244,-0.52987,-0.69603,-0.02162,2.07654,-0.07671,0.15693,-1.45003,-1.83369,3,2,1,2
-0.56849,0.34678,-0.06907,-0.65588,0.29253,0.52900,-0.38643,0.39275,-0.22494,1.03406,-0.59361,-0.49783,0.40879,0.47281,-0.07671,0.04489,-0.80071,-0.35408,1,2,2,2
-0.32547,0.02243,-0.19595,0.21102,-0.34170,0.09408,-0.17575,-0.11961,-0.22494,0.00008,-0.14741,-0.20336,0.13210,-1.39821,-1.29735,-0.29121,1.63423,1.66357,2,1,2,1
-1.90513,-1.11279,-1.21104,-1.61247,-1.35647,-0.55831,-0.80779,0.77703,-0.61095,-1.24069,-0.84858,-0.79797,-0.88244,0.60645,-0.89047,-0.96340,-1.28770,-1.43016,3,1,4,2
-0.20396,-1.11279,-0.70350,0.15123,0.54622,-0.34085,-0.44662,0.26466,-0.61095,-1.03390,-0.24303,-0.48084,-1.37433,-0.32906,-0.48359,1.27725,0.01094,-0.08506,4,2,1,3
0.52512,1.64417,1.19979,1.76547,1.05360,0.09408,1.23884,-1.27243,1.31910,1.37872,1.50989,1.25200,2.16116,-0.06177,-1.09391,-0.73934,-0.15139,0.18396,4,1,3,2
0.88966,-0.46409,-1.27448,0.18113,0.67306,-0.55831,-0.59711,0.26466,-0.61095,-0.62031,-0.62548,-0.56012,-0.29831,-0.99728,0.12673,-0.17917,2.12122,1.79808,4,3,1,2
0.88966,1.80634,1.39012,0.48006,-1.10278,-0.55831,2.65342,-1.91289,2.86314,1.37872,2.75287,2.92256,1.70001,1.40832,-0.28015,1.50132,-1.45003,-1.56467,2,2,1,2
0.03907,-1.43714,-1.02071,-0.53631,-0.08801,-0.12338,-1.07867,1.16130,-0.99696,-0.89603,-1.10355,-0.99050,-1.71251,-1.39821,0.53361,-1.07544,1.95889,1.66357,1,2,3,2
0.40361,-0.13975,0.88258,0.77899,0.16568,0.09408,0.48640,-0.63198,0.54708,-0.27565,0.42627,0.40823,-0.29831,-0.86363,-0.48359,-0.51527,0.33560,0.45298,3,2,3,1
-0.56849,0.34678,0.12126,-1.07439,-0.84909,0.52900,-0.35633,0.39275,-0.22494,0.82726,-0.62548,-0.48651,0.03986,0.20552,-0.28015,-0.40324,-1.12537,-0.48859,1,2,2,2
1.61873,1.31982,1.32668,1.55621,0.54622,0.52900,1.20874,-1.14434,1.31910,1.03406,1.06369,1.20670,1.14663,-0.86363,-1.29735,-1.29950,0.33560,0.72200,3,1,3,2
-1.05454,-0.95062,-0.89382,-1.49289,-1.22962,-0.77577,-1.22916,1.54557,-0.99696,-0.89603,-1.29478,-1.12641,-1.00541,0.33917,0.33017,-0.51527,-1.12537,-1.16114,1,2,3,2
1.13268,0.83330,1.00946,1.28718,0.16568,0.09408,0.72718,-0.88816,0.54708,0.89620,0.80872,0.71969,0.31656,-1.13092,-0.28015,-0.85137,1.47190,1.12553,4,2,3,1
-2.02664,-1.11279,-1.21104,-1.01460,-0.34170,-0.77577,-1.16897,1.41748,-0.99696,-1.24069,-1.39039,-1.09244,-1.09764,0.87374,1.34737,0.94115,-0.96304,-1.16114,3,2,4,1
0.28209,-0.78844,-0.76694,-1.46300,-1.48332,-0.12338,-0.95828,1.16130,-0.99696,-0.48244,-0.84858,-0.96785,-1.09764,1.00739,0.73705,0.04489,-0.96304,-1.69918,1,2,3,3
-1.29757,-0.46409,-1.02071,-0.38685,0.67306,-0.34085,-0.56701,0.52084,-0.61095,-0.27565,-0.46613,-0.60543,-0.48277,0.74010,-0.48359,-1.18747,-1.12537,-1.02663,2,2,1,2
-0.08244,0.02243,0.24815,0.95835,0.92675,-0.34085,0.45630,-0.76007,0.54708,-0.20671,0.45814,0.47052,0.25507,-0.06177,-1.29735,-0.96340,0.82259,0.18396,3,2,1,2
-0.56849,-0.62627,-0.44972,-0.77546,-0.72224,-0.34085,-0.68740,0.64893,-0.61095,-0.75817,-0.59361,-0.69603,-0.57500,0.47281,2.36457,-0.85137,-0.80071,-1.02663,4,1,3,2
-1.54059,-0.30192,-0.89382,-1.31354,-0.59540,-0.12338,-0.59711,0.64893,-0.61095,-0.13778,-0.62548,-0.66206,-0.08311,1.40832,-0.07671,0.60506,-1.61236,-1.56467,3,2,1,2
0.52512,1.64417,1.19979,1.49643,0.92675,0.52900,1.69030,-1.40052,1.70511,2.06804,1.35053,1.74467,1.26960,0.20552,-0.07671,0.15693,-0.31372,-0.08506,3,2,3,1
-0.93303,-0.13975,-0.25940,-0.14770,0.79991,0.09408,-0.80779,0.64893,-0.99696,-0.06885,-0.65735,-0.76399,-0.11385,-0.32906,-1.09391,-0.17917,0.17327,0.72200,1,2,2,2
0.52512,0.67112,0.12126,1.49643,1.56098,-0.34085,0.63689,-0.88816,0.54708,0.41367,0.61750,0.66872,1.05440,0.20552,-0.48359,-0.62730,0.98491,-0.08506,4,3,1,2
0.28209,1.64417,1.00946,-0.23738,-0.97593,0.31154,1.38932,-1.27243,1.31910,1.86124,1.19118,1.37659,1.42332,0.47281,-0.68703,-0.73934,-0.63838,-0.35408,3,2,2,1
0.40361,2.29286,1.64389,1.73557,1.05360,0.52900,1.66020,-1.40052,1.70511,2.61949,1.15931,1.65407,1.33109,-0.32906,0.73705,1.38929,-0.47605,0.31847,3,2,3,1
-0.20396,-0.95062,0.56536,0.65942,0.03883,-0.12338,0.21552,-0.50389,0.16107,-0.75817,0.23504,0.14774,-0.72872,-0.72999,-0.68703,1.16522,0.49793,0.58749,4,1,3,2
-2.51269,-1.27496,-1.84547,-1.73204,-0.97593,-0.55831,-1.28936,1.80175,-0.99696,-1.37856,-1.70910,-1.20569,-0.85170,1.27468,-1.09391,0.26896,-2.09935,-1.56467,2,2,3,1
-0.56849,-0.46409,0.43848,-0.65588,-0.08801,0.52900,-0.53692,0.39275,-0.61095,-0.20671,-0.59361,-0.57711,-0.35980,-0.06177,0.94049,1.16522,-0.31372,0.45298,1,2,3,2
0.88966,1.31982,1.32668,1.01814,0.16568,0.09408,0.78737,-0.88816,0.54708,0.96513,0.68124,0.74234,1.08514,-0.59634,-0.28015,-0.85137,0.33560,0.31847,3,1,3,2
-0.32547,-0.95062,0.05782,0.03166,-0.21486,-0.12338,0.09513,-0.37579,0.16107,-0.96497,0.26691,0.02882,-0.69798,-0.06177,-1.29735,-0.29121,-0.15139,-0.21957,4,2,3,1
-0.93303,-0.78844,-1.27448,-0.86514,0.03883,-0.34085,-0.56701,0.52084,-0.61095,-1.03390,-0.75297,-0.62242,-0.05237,1.27468,-0.89047,-1.07544,-1.45003,-1.43016,3,1,2,2
1.25419,1.15765,0.75569,1.16760,0.54622,-0.77577,1.17864,-1.27243,1.31910,0.89620,1.22305,1.28032,1.33109,0.47281,0.94049,-0.96340,0.66026,-0.62310,3,2,1,2
-0.56849,-0.13975,-0.89382,-1.67225,-1.48332,-0.34085,-0.56701,0.52084,-0.61095,-0.06885,-0.56174,-0.63374,0.43953,2.07654,-0.07671,-0.85137,-1.61236,-1.83369,2,2,1,2
-0.81152,0.18460,-0.70350,-0.29717,0.54622,-0.55831,-0.53692,0.39275,-0.61095,-0.13778,-0.43425,-0.54880,0.43953,0.07188,-0.89047,-1.41153,-0.47605,-0.75761,2,2,1,2
0.64663,0.99547,0.62880,1.01814,0.41937,-0.77577,1.20874,-1.27243,1.31910,0.75833,1.38240,1.30863,1.20812,0.74010,-0.28015,-0.17917,0.33560,-0.89212,4,3,1,2
0.03907,-1.43714,-0.89382,-1.25375,-0.97593,-0.34085,-1.25926,1.41748,-0.99696,-1.10283,-1.07168,-1.12075,-1.80474,-0.86363,-1.09391,-1.18747,0.98491,0.04945,1,2,3,2
-1.78362,-0.78844,-0.13251,-1.07439,-0.84909,-0.34085,-0.65731,0.77703,-0.61095,-0.89603,-0.52987,-0.73001,-0.94393,0.47281,0.33017,1.94945,-1.28770,-0.35408,3,1,3,2
-0.56849,-0.78844,-0.38628,0.56974,1.81467,-0.34085,-0.56701,0.39275,-0.61095,-0.82710,-0.46613,-0.55446,-0.82095,-0.06177,-0.68703,-0.51527,0.66026,0.18396,3,2,1,2
1.98327,2.13069,1.51700,0.33059,-1.35647,-0.55831,2.77381,-1.91289,2.86314,1.58552,2.84848,3.16040,2.53008,1.40832,0.53361,0.04489,-1.28770,-1.83369,2,2,1,2
-0.56849,-0.62627,0.12126,-0.83524,-0.46855,0.09408,-0.59711,0.52084,-0.61095,-0.20671,-0.52987,-0.62242,-0.39054,-0.06177,-0.48359,0.60506,-0.15139,0.58749,1,3,3,2
-0.93303,-1.27496,-1.40137,-1.61247,-0.97593,-0.77577,-1.50004,1.92985,-1.38297,-1.10283,-1.51788,-1.30763,-1.40508,-0.06177,-0.89047,-0.51527,-0.47605,-0.75761,1,2,4,3
-0.32547,-0.46409,0.12126,1.19750,1.68783,-0.55831,0.06503,-0.37579,-0.22494,-0.68924,0.01194,0.03448,-0.42129,-0.46270,-0.68703,-0.06714,1.14724,0.72200,4,2,1,3
-1.66211,-1.27496,-1.59170,-1.58257,-0.84909,-0.55831,-1.31945,1.67366,-0.99696,-1.58535,-1.48600,-1.19437,-1.31285,1.14103,0.33017,-0.85137,-1.77469,-1.56467,3,2,4,1
1.25419,1.64417,1.58045,1.58611,0.79991,0.52900,1.47962,-1.27243,1.31910,1.72338,1.38240,1.48984,1.66927,-0.19541,-0.68703,-0.29121,-0.15139,0.45298,2,1,2,1
0.03907,-1.11279,0.12126,-0.32706,-0.84909,0.09408,0.00484,-0.24770,-0.22494,-1.24069,0.23504,-0.05613,-0.60575,-0.46270,0.53361,0.26896,0.17327,-0.08506,3,1,4,2
1.25419,1.15765,1.13635,0.65942,-0.34170,0.09408,0.84757,-1.01625,0.93309,0.68940,0.93621,0.81030,1.82299,-0.32906,0.73705,-0.29121,0.33560,0.31847,3,1,3,2
0.03907,0.50895,0.31159,-0.20749,0.29253,0.31154,-0.35633,0.26466,-0.22494,0.89620,-0.30677,-0.43554,0.34730,0.33917,-0.48359,0.26896,-0.80071,-0.08506,1,2,2,2
-1.17606,0.02243,-1.02071,-0.44663,0.41937,-0.55831,-0.71750,0.64893,-0.61095,-0.27565,-0.65735,-0.72435,0.07061,0.07188,-0.89047,-1.07544,-0.80071,-1.02663,2,2,1,3
0.40361,0.83330,1.64389,1.25728,0.41937,0.31154,1.35923,-1.27243,1.31910,0.55154,1.38240,1.37659,1.33109,-0.06177,0.12673,1.83742,-0.15139,0.18396,4,2,3,1
-0.56849,-0.46409,-0.13251,-0.53631,0.03883,-0.55831,-0.74760,0.64893,-0.61095,-0.62031,-0.72110,-0.74700,-0.14460,0.20552,2.16113,0.04489,-0.63838,-0.89212,2,2,2,1
-0.93303,-0.30192,-0.89382,-0.50642,0.03883,-0.34085,-0.56701,0.39275,-0.61095,-0.41351,-0.30677,-0.58278,-0.32906,0.33917,-0.48359,-0.40324,-0.15139,-0.48859,3,2,1,2
0.16058,0.18460,1.45356,1.49643,0.79991,0.09408,0.96796,-1.01625,0.93309,0.00008,1.09556,0.91789,0.80845,-0.46270,-0.28015,2.84571,0.33560,0.85651,4,2,3,1
-0.81152,-0.13975,-1.08415,-1.34343,-0.72224,-0.55831,-0.59711,0.64893,-0.61095,-0.27565,-0.59361,-0.67338,-0.11385,1.94290,-0.48359,-0.06714,-1.61236,-1.83369,2,2,1,2
-1.41908,0.02243,-1.02071,2.48290,8.15696,9.44496,-0.62721,0.52084,-0.61095,-0.27565,1.54176,-0.64507,0.31656,6.21952,-1.09391,-1.29950,-1.28770,-1.43016,2,3,1,3
0.16058,-0.46409,0.18470,0.15123,0.54622,0.09408,-0.47672,0.39275,-0.61095,-0.27565,-0.65735,-0.52615,-0.75947,-0.99728,0.94049,-0.85137,1.14724,1.12553,1,3,2,3
0.03907,-0.46409,-0.89382,-0.56620,0.29253,-0.34085,-1.22916,1.41748,-0.99696,-0.34458,-1.10355,-1.09810,-0.48277,-0.46270,1.55081,-0.85137,0.49793,0.04945,1,2,3,3
-0.20396,-1.11279,-1.40137,-1.16407,0.03883,-0.77577,-1.65053,2.18603,-1.38297,-1.10283,-1.70910,-1.39257,-1.15913,-0.06177,1.55081,-0.85137,0.17327,-0.21957,1,2,3,2
1.01117,0.02243,0.05782,0.86867,0.41937,-0.77577,0.75728,-1.01625,0.54708,-0.13778,1.15931,0.77066,-0.23683,0.87374,-1.29735,1.61335,0.66026,-0.62310,3,2,1,2
1.74024,1.31982,1.32668,0.98824,0.29253,0.31154,1.53981,-1.40052,1.70511,1.37872,1.12743,1.53515,1.20812,0.07188,0.94049,-0.29121,-0.15139,0.45298,3,1,3,2
0.64663,0.18460,1.45356,1.19750,0.29253,0.52900,0.84757,-0.88816,0.93309,0.27581,0.74498,0.76499,-0.48277,-0.99728,-1.29735,2.28555,0.82259,1.26004,4,1,3,2
-1.05454,-0.95062,-0.32284,-0.53631,-0.34170,-0.12338,-0.56701,0.52084,-0.61095,-0.96497,-0.40238,-0.61675,-1.28210,0.07188,-1.29735,0.38099,-0.80071,-0.35408,2,1,2,1
-1.66211,-0.13975,-0.89382,-1.01460,-0.34170,-0.12338,-0.56701,0.52084,-0.61095,-0.20671,-0.59361,-0.62808,-0.05237,1.00739,0.12673,-0.06714,-1.45003,-1.43016,2,2,1,2
0.64663,0.50895,-0.19595,0.89856,0.79991,-0.55831,0.48640,-0.76007,0.54708,0.34474,0.42627,0.47619,-0.11385,0.20552,-0.28015,-0.51527,0.98491,-0.08506,3,2,1,2
-0.56849,-0.78844,-0.32284,-0.29717,0.41937,0.09408,-0.74760,0.64893,-0.61095,-0.48244,-0.65735,-0.71302,-0.97467,-0.32906,-1.29735,-0.85137,0.17327,0.58749,1,3,2,3
0.03907,0.50895,0.05782,-0.20749,0.29253,0.31154,-0.38643,0.26466,-0.61095,0.34474,-0.37051,-0.46952,0.37804,0.20552,-0.48359,0.15693,-0.63838,0.04945,1,2,2,2
-2.02664,-1.11279,-0.44972,-0.74556,-0.34170,-0.55831,-0.65731,0.64893,-0.61095,-1.10283,-0.68922,-0.70736,-1.18987,1.00739,1.95769,0.82912,-1.28770,-1.16114,3,1,2,1
-0.69001,-1.59931,-2.03580,-1.43311,-0.46855,-0.77577,-1.65053,2.31412,-1.38297,-1.79215,-1.80472,-1.40390,-1.12839,0.20552,2.97489,-0.96340,-1.12537,-1.16114,1,1,3,2
-0.08244,-0.30192,0.18470,-1.07439,-0.97593,0.31154,-0.41653,0.39275,-0.61095,0.34474,-0.46613,-0.50350,-0.29831,0.33917,1.14393,0.04489,-0.80071,0.04945,1,2,2,2
0.16058,0.34678,0.37503,-0.20749,0.29253,0.52900,-0.29614,0.26466,-0.22494,0.62047,-0.40238,-0.39024,0.31656,-0.19541,1.14393,0.04489,0.01094,0.31847,1,2,3,2
0.76814,0.02243,1.13635,1.19750,0.41937,-0.12338,0.96796,-1.14434,0.93309,-0.06885,1.35053,0.96886,0.43953,-0.06177,-0.28015,-0.85137,0.01094,-0.08506,4,2,3,1
1.86176,1.31982,1.70733,1.55621,0.92675,0.74647,1.56991,-1.27243,1.70511,1.44765,1.19118,1.54081,1.14663,-0.06177,1.34737,1.72538,-0.15139,0.72200,3,1,3,2
-1.05454,-0.30192,-1.14760,-1.22386,-0.72224,-0.12338,-0.56701,0.64893,-0.61095,-0.27565,-0.65735,-0.65639,-0.05237,1.27468,0.53361,0.15693,-1.45003,-1.56467,2,2,1,2
-0.08244,0.67112,-0.19595,0.33059,0.41937,-0.34085,0.12523,-0.50389,0.16107,0.68940,0.01194,0.13075,0.59325,-0.32906,-0.28015,-0.29121,1.30957,0.85651,4,2,1,3
-0.56849,-1.27496,-1.78203,-1.49289,-1.10278,-0.77577,-1.04857,1.16130,-0.99696,-1.44749,-1.19916,-0.98484,-0.88244,0.87374,1.95769,0.15693,-0.80071,-1.43016,2,1,4,3
-0.44698,0.50895,-0.25940,-0.80535,-0.34170,0.52900,-0.26604,0.26466,-0.22494,0.82726,-0.49800,-0.39590,0.31656,0.47281,0.73705,-0.17917,-0.96304,-0.48859,1,2,3,3
-0.20396,-0.78844,-0.00562,-0.17759,0.16568,0.09408,-0.68740,0.52084,-0.61095,-0.55137,-0.75297,-0.68471,-1.15913,-1.13092,0.53361,-1.41153,1.63423,1.39455,1,2,2,2
-0.44698,-1.43714,-1.59170,-1.16407,-0.59540,-0.55831,-1.43984,1.92985,-1.38297,-1.44749,-1.64536,-1.26799,-1.31285,-0.59634,3.17833,1.16522,0.17327,-0.08506,1,2,3,2
-1.05454,0.02243,-0.70350,-0.56620,0.16568,-0.12338,-0.77770,0.64893,-0.61095,-0.06885,-0.56174,-0.75266,0.13210,-0.06177,-0.89047,-1.07544,-0.31372,0.04945,1,2,1,2
-0.44698,0.18460,-0.13251,-0.77546,0.03883,0.52900,-0.29614,0.26466,-0.22494,0.55154,-0.62548,-0.41855,0.34730,0.20552,2.16113,-0.62730,-0.63838,-0.35408,1,2,3,3
-0.56849,-0.46409,-0.76694,-0.62599,0.03883,-0.34085,-0.65731,0.52084,-0.61095,-0.34458,-0.40238,-0.66206,-0.66723,0.47281,-0.89047,-0.73934,-0.47605,-0.89212,2,2,1,2
-1.05454,-0.62627,-1.02071,-0.41674,0.41937,2.92109,-0.59711,0.52084,-0.61095,-0.62031,-0.49800,-0.62242,-0.60575,0.33917,-0.07671,0.38099,-0.80071,-0.62310,1,2,1,2
0.40361,0.02243,0.37503,0.12134,0.67306,0.31154,-0.35633,0.26466,-0.22494,0.62047,-0.49800,-0.42422,-0.54426,-0.72999,0.33017,-0.06714,0.49793,0.58749,1,2,2,2
