10992,16,10
1.75693,-0.31572,0.85015,0.84674,-0.72643,0.38624,0.90856,0.78586,1.26359,1.03867,0.97847,-0.43610,-0.04577,-1.05378,-1.13240,-0.35904,4,4,4,3,4,2,4,4,4,1
-0.43246,-1.17897,0.09090,0.84674,0.27067,-0.02123,-0.56320,-0.55172,-1.66604,-1.19984,-1.19390,-0.87860,0.13332,-1.05378,1.26232,-0.77831,3,2,1,3,3,3,3,3,3,3
-1.13306,-0.74734,-0.82020,0.79455,0.65191,1.27528,0.61421,0.95306,-0.72856,0.52491,-1.48892,-0.62048,-0.40396,-1.05378,1.26232,-0.80627,4,2,1,3,4,4,5,5,4,4
-0.78276,-0.50070,-0.78224,-1.13628,0.82787,-0.94731,-0.03991,-1.48802,-1.63674,-0.61269,-1.62302,1.07577,-1.43376,1.90212,1.26232,1.98887,2,2,2,2,2,1,2,2,2,2
-1.13306,-2.41218,0.31867,-1.03191,0.82787,0.79372,1.59539,1.85593,0.99993,1.51573,0.65664,0.52265,0.89448,-0.32989,0.99890,-0.80627,2,1,2,2,2,2,2,2,2,2
-0.84114,0.05424,-0.25077,-0.92754,0.53461,-1.16957,-0.56320,-1.48802,-1.54885,-0.28242,-1.62302,1.26014,-0.94125,1.81164,1.26232,1.98887,2,2,2,2,2,1,2,2,2,2
0.99794,-1.42561,0.47052,0.84674,-1.45959,0.23807,1.00668,-0.18388,1.26359,-1.23654,-1.22072,-0.76797,-0.13532,0.66547,1.02285,1.82116,2,2,2,2,2,2,2,2,1,2
0.44330,0.91749,-0.25077,-0.45788,-1.28363,-0.83618,-1.67521,-1.12019,0.38470,-1.23654,1.05893,-0.25173,-0.49351,0.33368,-0.27030,-0.21929,3,4,4,4,2,4,1,4,3,4
-0.81195,0.91749,-1.54149,-0.77098,-1.01969,-0.83618,1.17021,0.08363,1.26359,1.14876,0.36162,1.18639,0.71538,-0.05843,0.44811,-0.80627,2,2,2,2,1,2,2,2,2,2
-0.08215,0.42421,-1.27575,-0.04040,-1.45959,-1.05844,-0.82485,-1.48802,0.58978,-1.01635,1.05893,0.41202,1.29744,1.63066,-0.27030,1.98887,1,2,2,2,2,2,2,2,2,2
0.20976,0.91749,-1.16187,-0.04040,-0.46249,-0.05827,1.59539,1.08682,0.41400,1.77261,-0.30886,0.70702,-1.47853,-0.23940,-1.13240,-0.80627,4,3,5,5,1,4,5,3,5,2
0.64764,-1.61059,0.66033,0.84674,-1.45959,0.68259,-0.23615,-0.08357,0.67767,-1.23654,-1.40846,-1.09985,-0.98602,0.27336,1.26232,1.15033,2,2,2,2,2,2,2,2,1,2
1.78612,-0.06908,-0.36465,0.84674,-1.45959,0.83076,-1.41356,0.85274,-1.22659,0.70840,-1.22072,0.00640,-2.46355,-0.54102,-1.13240,-0.80627,6,1,5,5,5,2,4,6,5,3
-0.19892,-1.61059,0.47052,0.84674,1.47305,1.09007,0.90856,0.05019,-0.25982,-1.23654,0.87119,-0.58360,0.13332,0.60515,-1.13240,0.95467,3,5,5,5,5,5,3,2,1,4
0.03461,0.85583,0.39460,-0.92754,0.85720,-1.46592,-0.39967,-1.48802,-1.66604,-0.24572,-1.40846,1.55514,-0.40396,1.96245,1.26232,1.82116,4,4,4,4,4,1,3,4,2,4
-1.13306,0.79417,-0.17484,0.84674,0.88653,0.71963,0.54880,-0.08357,-0.02545,-1.23654,-0.95253,-0.43610,-0.22487,0.06222,1.26232,0.08818,2,2,2,2,2,2,2,1,2,2
-0.34488,-0.56236,-1.50353,-2.17997,-0.99036,-2.42904,0.61421,-1.38771,1.26359,0.23134,0.84437,1.81327,-0.49351,1.96245,-1.13240,1.23418,1,2,2,2,2,2,2,2,2,2
-1.13306,-5.24856,-0.36465,-3.58895,0.38798,-1.31775,1.20292,0.25083,1.26359,1.66251,0.57618,2.40326,0.04378,1.41953,0.75943,0.98262,2,5,6,6,5,4,6,6,3,1
-0.25731,0.05424,1.00200,0.84674,0.79855,0.42329,0.05821,0.18395,0.61907,0.23134,1.05893,-0.65735,0.04378,-1.05378,-1.13240,-0.66651,2,2,2,1,2,2,2,2,2,2
-0.28650,0.36255,-1.01002,-1.39720,0.47596,-0.98436,-0.69403,-1.48802,-1.66604,-0.53930,-1.54256,1.37077,-0.71738,1.87196,1.26232,1.98887,2,2,2,2,2,1,2,2,2,2
1.11471,0.73251,-0.02299,0.84674,-1.45959,-0.24349,-1.38085,-0.51828,0.79485,-0.02554,1.05893,1.07577,0.98402,0.27336,0.01706,-0.80627,4,5,5,5,1,4,2,5,5,3
0.73521,0.48587,-1.54149,-0.87535,1.38507,0.05286,1.23562,1.85593,-1.25589,1.33224,1.05893,1.22327,1.83473,0.03206,-0.46188,-0.80627,4,2,6,5,3,6,6,4,5,1
-0.87033,0.48587,0.47052,0.84674,1.15046,0.53442,0.18903,0.25083,-1.16800,-0.13563,-1.62302,-1.09985,-0.22487,-0.99346,1.26232,-0.80627,3,3,1,2,3,3,3,3,3,3
-1.13306,0.48587,0.81218,0.84674,1.47305,0.46033,0.58150,-0.05013,-0.20122,-1.05305,-0.68433,-1.28422,-1.79195,0.00190,0.92706,0.22793,2,2,2,2,2,2,2,1,2,2
-0.25731,0.11591,-0.93409,-1.50157,0.53461,-0.91027,0.02550,-1.48802,-1.66604,-0.64939,-1.22072,1.03889,-0.62783,1.96245,1.26232,1.93297,2,2,2,2,2,1,2,2,2,2
0.61845,0.91749,-0.78224,-0.40569,-1.45959,-0.98436,-1.34815,-1.45459,0.35541,-1.23654,1.05893,-0.06735,0.04378,0.15271,-0.77320,-0.52675,2,4,4,4,3,4,1,4,4,4
-1.13306,-0.13074,-0.44058,0.84674,1.12114,1.09007,0.41797,0.81930,0.47259,0.34143,1.05893,-0.80485,-0.22487,-1.02362,-0.89293,-0.80627,2,2,2,1,2,2,2,2,2,2
-0.98710,0.30089,0.20478,0.74237,1.15046,1.27528,1.59539,1.22058,0.58978,0.92858,0.03979,-0.03048,-0.80693,-0.63151,-1.13240,-0.80627,8,3,6,1,7,5,8,2,8,4
1.78612,0.85583,1.00200,0.84674,-0.75575,0.08990,-1.67521,-0.41796,-0.87504,-1.23654,1.03211,-0.98922,0.98402,0.15271,-0.91688,0.73106,2,5,5,5,5,5,1,4,3,5
0.23895,0.05424,1.22977,0.84674,1.15046,0.34920,0.54880,0.15051,1.26359,-0.20902,0.57618,-1.13672,-0.76215,-1.05378,-1.13240,-0.44290,3,2,3,1,3,3,3,3,3,3
-0.28650,-0.80900,0.16682,0.84674,0.82787,0.46033,0.28715,-0.11700,-0.93363,-0.79617,-1.62302,-1.13672,-0.22487,-0.87281,1.26232,-0.80627,3,2,1,3,3,3,3,3,3,3
-1.10387,0.17757,-1.54149,-1.55375,0.27067,-1.28070,-0.49779,-1.48802,-1.34378,-0.20902,-1.51574,1.22327,-1.20989,1.87196,1.26232,1.98887,3,3,3,3,3,1,2,3,3,3
0.70602,0.91749,-0.02299,-0.56225,0.59326,-0.09532,1.59539,1.08682,0.64837,1.47903,-0.14795,0.48577,-1.16512,-0.36005,-1.13240,-0.80627,5,3,9,7,1,6,8,4,7,2
-0.81195,0.42421,0.58441,0.84674,0.97451,0.60850,0.02550,0.48491,0.88274,0.19464,1.05893,-0.76797,-0.00100,-1.05378,-1.13240,-0.80627,2,2,2,1,2,2,2,2,2,2
0.35572,-0.56236,1.03996,0.37707,1.47305,1.27528,1.03939,1.18714,0.06244,0.96527,-0.71115,0.19077,-2.01582,-0.45054,-1.13240,-0.80627,5,1,4,3,6,4,6,3,5,2
0.50168,0.85583,-0.85817,-0.61443,-1.45959,-1.54001,-0.49779,-1.48802,0.82415,-0.39251,1.05893,1.26014,0.13332,1.96245,-0.67741,1.26213,1,2,2,2,2,2,2,2,2,2
-1.13306,-0.62402,0.24275,0.16834,1.47305,1.27528,1.30103,1.18714,0.44330,0.96527,-0.20158,0.19077,-0.89647,-0.45054,-0.67741,-0.80627,4,1,3,2,4,3,4,2,3,3
-0.63680,0.91749,-1.54149,-0.51006,-1.28363,-1.09549,0.84315,-0.25076,1.26359,1.07537,0.33480,2.21889,0.71538,0.36385,0.66364,-0.80627,2,2,2,2,1,2,2,2,2,2
0.06380,0.67085,-0.89613,-0.40569,0.00673,-1.05844,-0.66132,-1.48802,-1.66604,0.01116,-1.59620,1.88702,-0.26964,1.90212,1.26232,1.98887,4,4,4,4,3,1,4,3,2,4
-0.54922,-0.19240,0.81218,0.84674,1.47305,0.57146,0.54880,0.31771,0.73626,0.59831,0.76391,-0.58360,-0.58306,-1.05378,-1.13240,-0.44290,2,2,2,1,2,2,2,2,2,2
-0.78276,-0.43904,-0.02299,0.84674,0.71057,0.42329,0.02550,-0.11700,-1.28519,-0.72278,-1.62302,-0.65735,-0.22487,-0.81248,1.26232,-0.80627,2,2,1,2,2,2,2,2,2,2
-0.60761,-0.74734,-1.54149,-0.56225,-1.16632,-1.54001,0.09091,-1.48802,1.26359,-0.42920,0.92483,1.33389,-0.13532,1.96245,-1.01267,1.54165,1,2,2,2,2,2,2,2,2,2
1.69854,0.91749,0.01497,0.32489,-1.34228,-0.28053,-1.67521,-0.75236,-0.14263,-1.23654,1.05893,-0.47298,-0.26964,0.09239,-0.94083,-0.44290,2,2,2,2,2,2,1,2,2,2
0.53087,-1.36395,2.25476,0.84674,-1.45959,0.94189,-0.49779,0.28427,1.11711,-0.64939,-1.56938,-1.28422,-2.23968,0.03206,1.04679,1.06647,2,3,3,3,3,3,3,2,1,3
-0.25731,-0.25406,1.76125,0.84674,1.47305,1.20120,-0.46509,1.38777,-0.31841,0.74509,1.03211,-0.10423,0.17810,-0.99346,-1.13240,-0.80627,6,4,5,2,6,1,6,6,5,3
-0.78276,-1.48727,-1.54149,-3.32803,-0.16922,-2.42904,1.33374,-0.71892,1.26359,1.11206,0.25435,2.40326,-1.79195,1.72115,-1.13240,0.64720,1,3,3,3,2,3,3,3,2,3
-1.13306,-0.06908,0.35663,0.84674,0.65191,0.49737,-0.46509,0.25083,-0.17193,0.26804,1.05893,-0.28860,0.31242,-0.96330,-1.06056,-0.80627,4,3,4,1,4,2,3,4,4,4
-1.13306,0.91749,0.77422,0.84674,1.47305,1.01598,0.38527,0.65210,-0.61137,-0.02554,-1.24754,-1.28422,-2.06059,-0.17908,-0.00688,0.36769,5,3,4,4,5,4,4,1,2,4
1.78612,-0.37738,1.00200,0.84674,-0.69710,0.38624,-0.33426,-0.21732,-0.28911,-1.23654,-1.62302,-0.98922,-0.76215,0.09239,1.16653,0.81491,3,3,3,3,3,3,2,2,1,3
-0.05296,0.36255,1.64736,0.84674,1.47305,1.12711,0.02550,1.42121,-0.72856,0.85518,0.36162,0.11702,-0.62783,-1.02362,-1.13240,-0.80627,5,4,5,2,5,1,5,5,4,3
1.78612,0.91749,0.66033,-0.04040,-0.55047,-0.39166,-1.11921,-0.68548,-0.40630,-1.23654,0.52254,-0.58360,-0.22487,0.24320,-1.13240,0.28384,2,2,2,2,2,2,1,2,2,2
1.61097,-0.37738,-0.02299,0.84674,-1.07834,-0.02123,0.25444,-0.48484,0.29681,-1.23654,-1.62302,-0.65735,-0.44874,0.51466,1.26232,1.51370,3,3,3,3,3,3,2,2,1,3
-1.13306,-0.19240,1.30570,-1.44938,1.47305,-1.98452,-0.95568,-1.48802,-1.02152,0.26804,0.84437,1.40764,1.29744,1.96245,-1.08451,1.42984,2,2,2,2,2,2,2,2,1,2
1.20228,0.91749,-0.17484,0.84674,0.24135,0.53442,0.45068,1.25402,0.73626,0.48822,1.05893,-0.76797,-0.09055,-1.05378,-1.13240,-0.61061,3,3,3,2,3,2,3,3,3,1
-0.11135,-0.56236,-1.54149,-2.17997,-1.13700,-2.42904,0.45068,-1.32083,1.26359,0.26804,0.97847,1.85014,-0.26964,1.96245,-0.91688,1.12238,1,2,2,2,2,2,2,2,2,2
-0.14054,0.91749,-0.74428,-0.40569,-1.45959,-1.13253,-0.26885,-0.48484,0.99993,-0.17233,1.05893,0.22765,0.84970,0.33368,0.47206,-0.80627,3,4,4,4,1,4,2,3,3,4
-1.13306,-0.62402,-0.36465,-0.61443,0.50528,0.68259,1.59539,1.85593,1.08782,1.77261,0.52254,0.70702,0.58106,-0.23940,0.20864,-0.80627,5,1,5,4,4,5,5,2,5,3
1.49420,-0.87066,2.25476,0.84674,-0.72643,0.71963,-1.34815,0.18395,0.67767,1.03867,1.03211,0.67014,0.40197,-0.54102,-1.13240,-0.80627,5,4,6,4,3,2,4,6,6,1
-1.13306,0.73251,0.05293,0.84674,0.50528,0.20103,0.05821,-0.31764,-0.66996,-1.23654,-1.19390,-0.43610,-0.67260,0.21304,1.26232,0.36769,2,2,2,2,2,2,2,1,2,2
-0.02377,0.54753,-1.38964,-1.08409,-1.45959,-1.68818,-0.33426,-1.48802,0.79485,-0.53930,1.05893,0.92827,0.98402,1.90212,-0.36609,1.98887,1,2,2,2,2,2,2,2,2,2
0.96875,0.91749,-0.09892,0.22052,-1.40093,-0.31758,-1.67521,-0.85267,-0.17193,-1.23654,1.05893,-0.54673,-0.00100,-0.02826,-0.84504,-0.61061,2,2,2,2,2,2,1,2,2,2
-0.37407,-0.37738,1.07792,0.84674,1.23844,0.71963,0.15633,0.38459,0.97063,0.30473,1.05893,-0.73110,-0.18009,-1.05378,-1.13240,-0.75036,2,2,2,1,2,2,2,2,2,2
-0.89952,-0.50070,0.24275,0.84674,1.47305,1.12711,0.64692,0.71898,1.26359,0.45152,1.03211,-0.80485,-0.40396,-1.05378,-1.13240,-0.44290,2,2,2,1,2,2,2,2,2,2
-0.22811,-0.74734,0.54645,0.84674,0.15337,-0.46575,-0.59591,-1.01987,-1.66604,-1.23654,-0.81843,-0.87860,0.44674,-1.02362,1.26232,-0.77831,3,2,1,3,3,3,3,2,3,3
0.20976,0.91749,-0.74428,0.06397,-1.45959,-0.20645,-0.89026,-0.08357,0.32611,0.37813,1.05893,0.52265,0.93925,-0.29972,0.25654,-0.80627,2,2,2,2,1,2,2,2,2,2
0.06380,-0.99398,1.34366,0.84674,0.68124,0.57146,0.18903,-0.18388,-0.31841,-1.23654,-1.62302,-0.91547,-0.22487,-0.78232,1.26232,-0.52675,4,1,2,4,4,4,4,3,3,4
-0.19892,0.91749,-1.08594,-0.40569,-1.45959,-0.65097,-1.64250,-0.78580,-0.52348,-1.23654,1.05893,-0.95235,0.40197,-0.42037,-0.70135,-0.72241,3,3,2,3,2,3,1,3,3,3
-0.66599,0.30089,-1.19983,-1.18846,0.00673,-1.13253,-0.92297,-1.48802,-1.51956,0.04785,-1.62302,1.70264,-0.31441,1.87196,1.26232,1.98887,3,3,3,3,3,1,2,3,3,3
-0.52003,0.17757,-1.54149,-1.39720,1.12114,-0.28053,1.20292,-0.88611,-1.22659,-1.23654,-1.40846,0.26452,-1.92627,1.44969,1.26232,1.98887,4,4,3,4,4,1,3,4,2,4
-1.13306,0.91749,0.50848,0.74237,1.20912,0.71963,0.64692,0.25083,0.15033,-0.61269,0.36162,-1.28422,2.01382,-0.08859,-0.12662,0.22793,4,3,4,2,4,4,3,1,2,4
0.23895,0.48587,-1.50353,-0.87535,-1.45959,-1.83635,0.05821,-1.48802,1.26359,-0.06224,0.92483,1.70264,-0.58306,1.96245,-0.96477,0.92672,1,2,2,2,2,2,2,2,2,2
-0.02377,-2.10387,-1.23779,-0.92754,-1.45959,-1.72522,-0.30156,-1.48802,0.88274,-0.28242,1.05893,1.33389,0.26764,1.96245,-0.74925,1.54165,1,2,2,2,2,2,2,2,2,2
1.64016,0.42421,0.35663,0.84674,-0.84373,0.42329,0.74503,1.42121,1.26359,1.91939,0.22753,0.78077,-0.80693,-0.26956,-1.13240,-0.80627,3,2,3,3,2,2,3,2,3,1
-0.60761,0.17757,-1.46557,-1.55375,-0.28653,-1.50296,-1.60979,-1.48802,-1.66604,-0.13563,-1.08663,1.29702,-0.44874,1.96245,1.26232,1.79321,3,3,3,3,3,1,3,3,2,3
0.00542,0.91749,-0.66835,-0.09259,-1.45959,-0.50279,-1.64250,-0.78580,-0.25982,-1.23654,1.05893,-0.69422,0.67061,0.21304,-0.98872,0.73106,2,5,5,5,5,5,1,4,3,5
-0.49084,0.91749,-1.50353,-0.92754,-1.45959,-1.20662,-0.03991,-0.41796,1.26359,0.08455,0.57618,1.03889,0.98402,-0.14891,0.56785,-0.80627,2,2,2,2,1,2,2,2,2,2
-1.04548,0.67085,0.47052,0.84674,0.91585,0.08990,1.03939,-0.55172,0.44330,-1.23654,1.05893,-0.03048,-0.18009,0.18287,-1.13240,0.39564,3,3,3,3,3,3,3,1,2,3
-1.13306,-1.24063,-0.09892,-0.24914,0.35865,1.27528,0.67962,1.38777,0.58978,1.14876,0.49572,0.30140,1.25267,-0.42037,1.26232,-0.80627,4,1,4,4,4,4,4,3,4,2
-0.57842,-0.25406,-1.54149,-2.23215,-1.10767,-2.42904,0.09091,-1.45459,0.91204,-0.17233,1.05893,1.33389,0.76016,1.96245,-0.39004,1.73731,1,2,2,2,2,2,2,2,2,2
-1.13306,-1.54893,-0.09892,-0.19695,0.88653,1.27528,1.59539,1.58841,0.67767,1.29555,0.12025,0.41202,-0.00100,-0.36005,0.18469,-0.80627,2,1,2,2,2,2,2,2,2,2
0.03461,-0.80900,-0.93409,-1.76249,1.35575,0.12694,0.61421,1.85593,-1.66604,1.44233,0.12025,0.81764,2.01382,0.36385,1.11863,-0.80627,4,2,4,4,3,5,5,4,4,1
1.78612,0.91749,0.85015,-0.30132,-0.63845,-0.46575,-1.67521,-0.58516,-1.54885,-1.23654,-0.01385,-1.24735,1.02880,-0.39021,-0.55767,-0.21929,2,2,2,2,2,2,1,2,2,2
-0.16973,-1.67225,-0.82020,0.32489,0.82787,1.27528,1.30103,0.58522,-0.17193,-0.20902,-1.62302,-1.21047,-0.80693,-1.02362,1.26232,-0.80627,5,2,1,4,5,5,5,3,5,5
-0.72437,0.36255,-1.19983,-1.65812,-0.63845,-2.05861,0.74503,-1.48802,1.26359,0.15794,0.68346,1.70264,-0.53828,1.96245,-1.13240,1.42984,1,2,2,2,2,2,2,2,2,2
-0.54922,-0.00742,0.81218,0.84674,0.62259,0.23807,-0.20344,0.25083,1.20500,0.48822,1.05893,-0.65735,-0.09055,-1.05378,-1.13240,-0.80627,3,2,3,1,3,2,3,3,3,3
-0.87033,0.91749,-1.54149,-0.92754,-0.87306,-1.50296,0.31986,-1.48802,1.26359,-0.46590,0.87119,1.07577,-0.04577,1.69099,-0.91688,1.31804,1,3,3,3,3,3,3,3,2,3
0.09300,-0.13074,0.73626,-1.60594,1.15046,-2.02157,-1.25003,-1.48802,-1.66604,-0.02554,0.44208,0.81764,2.01382,1.72115,-0.70135,1.98887,2,2,2,2,2,2,2,2,1,2
-1.01629,-1.36395,-1.08594,-3.58895,0.06539,-2.42904,1.33374,-0.98643,1.26359,1.07537,0.30798,2.40326,-1.20989,1.87196,-1.13240,0.92672,1,3,3,3,3,3,3,3,2,3
-0.02377,0.54753,1.87513,0.84674,1.29710,0.49737,0.25444,0.41803,0.32611,-0.02554,1.05893,-0.84172,-0.04577,-1.05378,-1.13240,-0.77831,3,3,3,1,3,2,3,3,3,3
-0.49084,-1.85723,-1.16187,-1.24064,-1.45959,-1.76226,-0.17073,-1.48802,0.94133,-0.20902,1.05893,1.29702,0.58106,1.96245,-0.43793,1.12238,1,2,2,2,2,2,2,2,2,2
-0.34488,0.91749,-1.54149,-1.34501,-1.10767,-2.24383,0.35256,-1.48802,1.26359,0.19464,0.97847,2.07139,-0.31441,1.87196,-0.70135,0.67515,1,2,2,2,2,2,2,2,2,2
0.12219,0.54753,-0.97205,-0.92754,0.06539,-1.02140,-1.02109,-1.48802,-1.51956,0.04785,-1.62302,1.77639,-0.58306,1.96245,1.26232,1.93297,2,2,2,2,2,1,2,2,2,2
-1.13306,0.11591,-0.13688,0.84674,-0.90238,0.16399,-1.51168,-0.08357,0.91204,0.56161,1.05893,0.85452,1.29744,-0.20924,0.97495,-0.80627,5,4,4,3,1,4,5,4,5,2
0.99794,0.79417,-0.21280,0.84674,-1.45959,-0.24349,-1.67521,-1.05331,0.41400,-0.94296,1.05893,0.37515,-1.16512,0.18287,-0.91688,-0.80627,3,5,5,5,2,4,1,5,5,4
-0.69518,-0.74734,-1.54149,-2.59744,-0.57979,-2.42904,0.97397,-1.45459,1.26359,0.15794,0.71028,1.59202,-0.49351,1.96245,-0.74925,1.09442,1,2,2,2,2,2,2,2,2,2
1.34824,0.91749,-0.40262,0.01178,-1.31295,-0.42871,-1.67521,-0.75236,-0.25982,-1.23654,1.05893,-0.50985,0.49151,0.36385,-1.13240,0.22793,2,2,2,2,2,2,1,2,2,2
-1.13306,0.17757,-0.63039,-0.82317,0.76922,-1.20662,-0.26885,-1.48802,-0.81645,-0.06224,0.62982,1.14952,2.01382,1.96245,-0.94083,1.68140,2,3,3,3,3,3,3,3,1,2
0.32653,0.73251,1.19181,-0.82317,1.47305,1.27528,-0.30156,1.38777,1.05852,1.40564,0.76391,0.48577,0.67061,-0.84265,-1.13240,-0.80627,3,2,3,3,3,3,3,3,3,1
0.09300,0.91749,-1.19983,-0.24914,-1.45959,-0.72505,-0.10532,-0.45140,1.26359,0.45152,0.76391,0.63327,-0.40396,-0.14891,-0.67741,-0.80627,4,4,4,4,1,4,2,3,3,3
-0.92872,0.91749,-1.54149,-1.44938,0.03606,-1.05844,-0.39967,-1.48802,-1.40237,-0.68608,-1.48892,1.00202,-0.58306,1.72115,1.26232,1.87706,3,3,3,3,3,1,2,3,3,3
1.78612,-0.50070,1.95106,0.84674,-0.02259,0.38624,-1.08650,0.11707,-1.66604,-0.68608,-0.60388,-1.28422,0.89448,-0.36005,-0.43793,-0.05158,3,5,2,6,5,6,1,4,2,5
0.15138,-1.17897,1.00200,0.84674,0.88653,-0.13236,-0.13803,-0.65204,-1.51956,-1.23654,-1.62302,-1.17360,-0.22487,-0.93313,1.26232,-0.61061,3,2,1,3,3,3,3,3,3,3
-0.05296,0.91749,0.28071,-1.39720,0.71057,1.16415,-0.79215,1.75561,0.67767,1.25885,1.05893,-0.32548,-0.26964,-1.05378,-1.13240,-0.19134,5,5,5,3,5,2,4,5,2,1
1.78612,0.23923,-0.02299,-0.04040,0.38798,-0.94731,1.07209,-1.48802,-1.66604,-0.97966,-0.20158,0.67014,1.11835,1.96245,-1.06056,1.37394,2,3,3,3,3,2,2,3,1,3
0.18057,0.48587,-1.54149,-1.24064,0.73989,0.12694,1.23562,-0.51828,-1.10941,-1.23654,-1.22072,0.30140,-1.29944,1.75131,1.26232,1.98887,3,3,3,3,3,1,3,2,2,3
0.18057,0.91749,-1.16187,-0.87535,-1.25430,-1.83635,0.15633,-1.48802,1.26359,-0.09893,0.81755,1.62889,-0.76215,1.81164,-1.13240,0.89877,1,2,2,2,2,2,2,2,2,2
-0.75357,-1.05564,-0.97205,-2.80618,-0.22788,-2.42904,1.13750,-0.85267,1.26359,0.81849,0.62982,2.03451,-0.98602,1.96245,-1.13240,1.23418,1,3,3,3,3,3,3,3,2,3
0.29734,-0.13074,-1.23779,-1.39720,-1.45959,-1.79931,-0.00720,-1.48802,1.05852,-0.20902,1.05893,1.29702,0.26764,1.96245,-0.94083,1.59755,1,2,2,2,2,2,2,2,2,2
-0.66599,0.91749,-1.54149,-0.30132,-1.31295,-0.42871,-0.33426,-0.41796,1.05852,0.19464,1.05893,0.48577,1.61086,-0.32989,0.99890,-0.80627,2,2,2,2,1,2,2,2,2,2
-0.49084,0.48587,-1.54149,0.58581,0.00673,1.16415,1.59539,1.85593,0.29681,1.73591,-0.46978,0.78077,-1.20989,-0.20924,-0.41399,-0.80627,5,2,4,4,3,4,5,1,4,3
0.38491,0.36255,1.19181,0.84674,1.09181,0.16399,0.18903,-0.05013,1.26359,0.41482,0.79073,-0.73110,-0.53828,-1.05378,-1.13240,-0.47085,3,3,3,1,3,2,2,3,3,3
1.66935,0.91749,0.43256,0.58581,-0.05192,0.38624,1.46456,1.78905,1.26359,1.88270,0.28116,0.70702,-0.71738,-0.29972,-1.13240,-0.80627,5,3,5,5,2,4,4,2,5,1
