841,70,4
0.52209,-0.23132,-0.55310,-0.29913,0.25054,-0.31634,0.17274,-0.54486,0.48851,-0.43380,1.10181,-0.98625,-0.21406,-0.61010,-0.41377,-0.45024,-0.17283,-0.94253,1.31583,-0.48735,1.58581,-0.25106,0.82981,1.18547,0.31357,-0.08476,0.25922,0.22806,0.57783,0.46678,-0.70424,-0.87783,-0.50407,-0.40815,-0.20879,0.17224,-0.03851,0.45858,-0.38625,0.54787,-0.79151,0.70144,-0.49745,-0.46152,-0.60728,-0.73461,1.29930,0.66198,0.26140,-0.42333,-0.55905,-0.88473,0.41478,0.74357,1.50112,-0.52043,0.48853,-0.78449,-0.06068,0.09146,0.10330,0.51972,-0.65708,2.27982,-0.89241,-0.01332,0.27019,1.28211,-0.39288,-1.34343,1,2,4,3
-0.45104,0.24375,-0.55310,-0.06981,-0.64173,0.42061,-0.61967,-0.54486,-0.65589,0.72315,0.85062,-0.48988,1.46576,-0.14951,0.10214,-0.45024,-0.17283,1.95217,1.95205,0.29087,0.34655,0.19066,1.15985,1.31095,-0.95008,-0.40443,0.12506,-0.69406,-0.24983,-0.74313,-0.11609,0.06202,-1.29795,-0.05134,-0.30335,-0.41660,1.15113,0.09058,0.39666,-0.09207,-0.05719,0.70144,1.09758,-0.24896,1.15688,-0.25044,3.32755,-0.10751,0.69673,-1.02598,0.08501,0.70951,-0.93378,-1.02393,-0.74522,-0.30322,-0.05575,-0.78449,-0.54210,-0.24009,0.10330,-0.26877,-0.28868,0.28646,-0.89241,-0.20984,0.45768,1.79180,-0.22159,-1.34343,1,2,3,3
0.71671,0.00621,-0.55310,-0.18447,-0.83293,0.42061,2.28582,0.18801,-0.19813,0.46605,-0.15412,1.24742,0.62585,2.15342,2.68166,-0.90645,-0.96707,0.98727,1.73998,-0.48735,-0.89270,1.07409,1.15985,-0.50847,-1.04729,0.87425,0.25922,1.15018,1.76022,-0.41315,0.47205,0.06202,-0.10714,0.30548,-0.20879,-0.12218,0.62240,0.45858,0.96606,-1.15864,1.41145,2.17498,0.64186,-0.46152,0.71584,1.68626,-1.23600,1.43147,-0.60925,1.38463,-0.30143,1.16501,-0.03474,1.80407,0.75234,0.13120,0.33302,-0.78449,-0.54210,-0.96952,0.29591,-0.53159,1.18493,-0.56784,2.23638,0.57623,-0.10478,0.77241,0.29227,-1.34343,1,3,3,2
0.23015,-0.70639,-0.55310,-0.18447,-0.83293,0.42061,1.22928,0.73766,1.17516,0.33750,-0.15412,0.99924,0.06591,-0.61010,1.64985,0.46217,-0.96707,1.46972,0.89168,-1.00617,-0.10409,-0.25106,-0.82039,0.80904,-1.14449,0.87425,-0.81402,0.68912,0.57783,3.21656,0.47205,1.94173,0.28980,0.30548,-0.11423,0.46666,1.15113,0.45858,-1.52504,0.54787,-0.79151,1.68380,-0.49745,-0.24896,1.59792,0.96000,0.28518,-0.10751,-0.17392,-0.87531,-0.65566,-0.65698,0.41478,1.09707,0.00356,-0.30322,0.48853,2.39315,-0.06068,-0.17378,-0.28194,-0.53159,-0.65708,-0.56784,-0.50131,1.16578,-0.85472,1.53695,-0.39288,-1.34343,1,2,4,3
-0.06179,-0.94392,-0.55310,-0.18447,-0.38680,0.42061,-0.61967,-0.91129,0.48851,0.72315,0.09707,-0.73807,1.18579,-1.07068,0.61804,0.00597,1.41566,-0.94253,0.25545,-0.74676,0.57187,0.19066,1.32487,0.55808,-0.65847,-0.08476,-0.00909,-0.23300,0.34136,0.24679,1.64835,0.06202,0.68673,-0.05134,-0.20879,-0.41660,1.81205,0.82658,-0.24391,1.61444,-0.79151,1.68380,-0.49745,-0.67408,-0.16624,1.68626,-1.23600,-0.10751,1.56739,-0.42333,-0.75227,1.16501,-0.03474,-0.31693,0.00356,-0.95485,-0.36676,1.20153,-1.02352,0.22409,0.68115,0.25689,-0.65708,0.00169,1.84528,0.57623,-1.22969,0.26272,-0.39288,-1.34343,1,2,4,3
0.42477,-1.18146,-0.55310,-0.29913,-1.02413,0.42061,-0.88380,0.37123,1.86180,0.72315,0.09707,1.49561,1.18579,-0.61010,0.10214,-0.45024,-0.17283,0.02237,0.46752,-0.48735,0.34655,-0.25106,0.82981,1.24821,0.31357,-0.40443,-0.00909,0.22806,-1.07750,0.02681,0.47205,-0.87783,-0.10714,-0.40815,-0.30335,1.05549,1.81205,-0.27742,-0.31508,-0.73202,0.67713,1.68380,-0.49745,-0.46152,-0.16624,-0.73461,0.28518,1.81622,0.69673,-0.42333,-0.23702,-0.20148,-0.03474,0.03657,-0.74522,-0.73764,0.64403,-0.38729,0.42074,1.21876,1.06639,-0.53159,0.07973,0.28646,0.67198,-0.99590,-0.29226,0.26272,-0.22159,-1.34343,1,2,3,3
0.32746,-0.70639,-0.55310,-0.52845,-0.70547,0.78909,0.43688,-1.09451,-0.65589,0.72315,0.85062,1.24742,1.46576,-0.61010,2.16576,-0.90645,-0.17283,-0.94253,-0.80493,-1.26558,0.23389,0.19066,0.99483,1.62464,-0.85288,1.51358,-0.54571,0.68912,-0.36807,0.24679,-0.11609,0.06202,1.08367,1.01911,-0.39790,1.64433,2.73732,1.56259,-0.88447,-0.51870,0.67713,3.15734,-0.95317,-0.24896,1.15688,1.20209,-1.23600,1.04673,0.26140,-1.02598,-0.97768,-0.42923,0.41478,0.03657,-0.74522,0.34842,0.64403,-0.78449,1.38359,0.29040,0.48853,-0.53159,0.07973,-0.28307,1.06308,-0.01332,-0.66724,2.81118,-0.39288,-1.34343,1,2,3,2
-1.03492,-0.94392,-0.55310,-0.06981,-0.51426,-0.31634,0.43688,1.28731,0.03075,0.85169,1.60418,0.25468,2.02570,-1.07068,1.64985,-0.90645,-0.17283,0.50482,-0.80493,-0.48735,1.69847,0.63237,0.49977,2.50298,-0.85288,1.83325,-0.14325,0.22806,-0.24983,0.02681,-0.70424,-0.40790,-0.50407,0.30548,-0.39790,1.93874,3.00169,-0.27742,0.25431,-0.51870,0.67713,1.68380,-1.18103,-0.67408,1.59792,-0.97670,-0.22188,0.66198,-1.47991,-0.57399,-0.52685,-0.20148,0.41478,-1.37743,0.00356,-1.17206,1.11056,-1.18170,-1.02352,0.09146,-0.85980,1.04537,-0.28868,-0.56784,-1.28351,-0.40635,0.08271,3.06602,-0.22159,-1.34343,1,2,3,3
-0.06179,0.48128,-0.55310,-0.18447,-0.51426,0.78909,2.54996,2.20339,1.17516,1.49444,-0.15412,-0.24169,-1.05396,2.15342,0.61804,0.00597,-0.17283,1.46972,0.25545,-1.00617,-0.10409,-0.25106,0.99483,-0.38300,-1.33890,1.83325,0.66168,1.15018,0.93255,2.11665,-0.11609,1.00188,-1.29795,1.01911,-0.39790,-0.41660,0.75459,0.45858,0.89488,0.33456,-0.79151,2.17498,0.86972,-0.24896,1.15688,-0.25044,-0.72894,-0.87700,-0.60925,0.32999,-0.52685,0.70951,-0.48426,-1.73094,0.00356,-0.73764,0.33302,-0.78449,-0.54210,-0.96952,-0.08932,-0.79442,-0.28868,1.14076,-0.11021,-0.79938,0.45768,-0.24697,-0.05031,-1.34343,1,3,3,2
0.32746,-0.70639,-0.55310,0.38884,-0.51426,0.78909,-0.35553,-0.17842,-0.42701,0.59460,0.59944,-0.48988,0.34588,0.31107,0.61804,-0.45024,-0.96707,-0.46008,-1.44116,0.55028,0.12123,0.63237,0.66479,0.68356,-0.95008,-0.40443,1.06414,-0.23300,0.81431,-0.19317,1.06020,0.53195,1.87754,0.66229,-0.49246,1.34991,0.22586,-0.64543,1.67780,-0.09207,-0.79151,0.70144,-0.26959,-0.67408,-0.60728,-0.25044,0.79224,1.04673,2.00271,0.78198,0.21382,-0.20148,-1.38330,-0.31693,-0.74522,-0.30322,1.34382,-0.78449,-1.02352,-0.24009,-0.66718,0.25689,-0.65708,0.00169,-0.11021,-0.20984,-0.66724,-0.24697,0.46356,-1.34343,1,2,3,3
-1.13223,-0.23132,-0.55310,0.15952,-0.76920,-1.05328,0.17274,0.18801,-1.34253,0.98024,0.34825,0.25468,0.06591,1.69283,-0.67172,0.00597,-0.96707,-0.46008,0.89168,-1.00617,0.00857,-0.25106,1.15985,0.80904,-1.04729,-0.72410,-0.00909,-0.23300,-0.48631,0.35679,0.47205,-0.40790,1.87754,1.01911,0.83134,-1.00543,0.35804,-0.64543,1.03723,-0.73202,-0.42435,2.17498,-0.72531,-0.46152,-1.04833,1.92835,0.79224,1.04673,0.26140,-0.57399,-0.33363,1.62051,-0.93378,-0.67043,0.00356,-0.08601,-0.21126,0.00992,-1.02352,-0.24009,0.29591,-0.26877,-0.65708,-0.85261,0.67198,1.16578,0.27019,2.04664,0.80613,-1.34343,1,2,4,3
0.42477,0.71882,-0.55310,-0.52845,0.05934,-0.68481,0.17274,-1.46094,0.71739,0.85169,-0.15412,0.99924,0.34588,-0.61010,0.87599,-0.45024,-0.17283,0.98727,0.04337,-1.00617,0.12123,-0.25106,0.66479,1.24821,-0.36686,-0.08476,0.25922,-0.69406,0.34136,0.13680,1.06020,1.00188,0.28980,-0.40815,0.16944,1.93874,1.28332,-0.64543,0.61019,0.76118,1.04429,2.66616,-0.72531,-0.67408,-0.60728,1.20209,-0.22188,1.04673,0.69673,-0.72465,-0.49464,-0.20148,0.86430,1.45057,0.00356,-0.30322,0.56628,-1.18170,0.42074,0.15778,-0.28194,-0.53159,-0.65708,0.00169,-0.11021,-0.20984,0.64517,-1.26635,-0.73546,-1.34343,1,2,3,3
-0.93760,-0.46885,-0.55310,-0.18447,-0.57800,0.78909,-0.09140,-0.17842,0.25963,1.49444,-0.15412,1.49561,0.06591,-0.14951,1.39190,1.37459,0.62142,0.50482,0.46752,-1.00617,-0.66738,0.63237,-0.32533,0.49534,-0.07524,0.23491,-0.14325,-0.69406,0.81431,0.68676,-0.70424,0.06202,-0.50407,0.30548,0.26400,1.34991,1.94423,-0.64543,-0.10156,-0.30539,-0.42435,1.19262,-0.49745,-0.46152,-0.16624,0.23374,1.29930,1.81622,-0.60925,-0.42333,-1.00989,-0.42923,1.76333,0.03657,0.75234,-1.17206,1.26606,-0.38729,1.38359,0.15778,-0.66718,0.25689,-0.65708,0.00169,-0.50131,0.18320,-0.47975,1.53695,0.63484,-1.34343,1,2,2,2
0.23015,-1.41899,-0.55310,0.04486,-0.76920,-1.05328,-0.09140,1.65374,-0.19813,0.59460,0.59944,-0.73807,2.02570,3.53517,1.13395,0.00597,-0.17283,1.46972,0.46752,-0.74676,0.79719,2.84095,-0.49035,1.12273,-0.85288,0.87425,0.25922,-0.23300,-0.01336,-0.52315,0.47205,0.06202,1.08367,-0.05134,0.54767,0.17224,-0.30287,0.82658,0.25431,0.76118,-0.42435,0.70144,-0.95317,0.38873,1.15688,0.23374,0.28518,0.27724,0.69673,-1.32730,-0.59125,0.93726,-1.38330,-0.67043,0.00356,-0.08601,0.48853,-0.78449,0.42074,0.09146,-0.85980,-0.26877,-0.65708,0.00169,-1.28351,-0.01332,0.27019,0.51757,0.63484,-1.34343,1,2,3,2
0.32746,0.71882,-0.55310,0.38884,-1.15160,0.05214,1.22928,1.10409,-1.11365,2.00864,0.34825,0.50286,-0.49402,0.31107,1.13395,-0.45024,-0.96707,-0.46008,1.73998,-1.00617,-0.21675,-0.25106,0.49977,-0.06930,-0.46406,-0.72410,-0.54571,-0.23300,1.05079,1.01673,3.41278,1.00188,1.08367,1.01911,0.64222,0.17224,0.88677,-0.64543,1.17958,-0.51870,2.51292,-0.28092,0.41400,-0.46152,1.15688,1.68626,0.79224,0.66198,1.56739,0.93264,-0.30143,-0.20148,-0.93378,-0.67043,0.75234,0.13120,0.72179,-0.78449,0.42074,-0.17378,0.68115,1.04537,-1.02548,-0.28307,-0.89241,-0.40635,-0.66724,-0.24697,0.29227,-1.34343,1,2,3,2
-0.54835,-0.94392,-0.55310,-0.41379,-0.70547,-0.31634,0.70101,-0.17842,0.03075,1.75154,0.09707,1.99198,-0.21406,2.61400,1.13395,-0.45024,-0.17283,0.02237,1.95205,-1.00617,0.12123,0.19066,0.16973,2.00107,0.21637,1.51358,-0.27740,0.22806,1.40550,0.79675,-0.70424,-0.87783,-0.50407,1.73273,0.26400,1.05549,1.41550,-1.01343,-0.67095,-0.73202,-1.15867,2.17498,0.18614,-0.67408,1.15688,1.92835,-1.23600,-0.49225,-1.04458,-0.12200,-1.46073,0.25402,0.41478,-1.37743,1.50112,0.13120,0.02200,0.40712,-0.06068,0.42302,-0.85980,1.83386,-0.65708,0.00169,-0.11021,0.37971,-0.10478,0.51757,-0.22159,-1.34343,1,2,3,2
0.23015,-1.18146,-0.55310,-0.64311,-0.13186,0.42061,-0.09140,0.00479,1.63292,1.10879,0.34825,1.24742,1.18579,1.23224,-0.92967,0.00597,-0.17283,0.02237,1.10375,0.03146,0.00857,0.63237,0.16973,2.18929,1.18841,-1.04377,1.19829,0.22806,-0.48631,-0.19317,0.47205,1.47180,-0.90101,-0.40815,-0.87069,-0.71101,0.88677,0.09058,0.32549,-0.94533,-0.42435,1.68380,-0.04172,-0.67408,-1.04833,1.44418,0.79224,0.66198,-1.47991,-0.42333,0.02060,0.93726,-0.03474,-1.02393,-0.74522,-0.30322,0.64403,-1.18170,0.90217,0.75458,0.10330,-0.26877,0.07973,0.57123,-1.28351,0.37971,0.27019,1.02726,0.46356,-1.34343,1,2,3,3
1.49521,-0.70639,-0.55310,0.27418,-1.15160,1.15756,-0.61967,0.55444,-0.42701,0.72315,-0.40530,0.50286,0.34588,0.77166,-0.67172,-0.90645,1.41566,0.50482,-0.38078,-0.22795,0.00857,0.63237,0.00471,0.49534,-1.14449,-1.36344,0.66168,4.37760,0.10488,-0.19317,2.23649,1.00188,-0.90101,0.30548,-0.68158,1.05549,0.62240,-1.01343,1.32193,0.54787,1.04429,-0.28092,0.64186,-0.24896,-0.16624,0.47583,1.80636,1.43147,-0.17392,-1.02598,0.05280,-0.42923,-0.48426,0.39007,-0.74522,0.78284,0.41077,-0.78449,-1.02352,-0.37272,-0.85980,-0.00594,-0.28868,0.28646,-1.28351,3.32745,0.27019,-0.50181,2.86158,-1.34343,1,2,3,2
0.61940,-1.41899,0.69063,0.04486,-0.13186,-0.31634,-1.14794,0.55444,1.86180,0.85169,0.09707,-1.73081,0.90582,-0.61010,-1.18762,-0.90645,1.41566,0.02237,0.25545,0.03146,0.23389,-0.25106,-0.98541,2.06381,-0.65847,-0.40443,1.60076,1.61124,-0.60455,1.45670,1.64835,0.06202,-0.10714,-0.40815,-0.96525,-0.12218,0.22586,-1.38143,1.03723,0.97450,2.51292,1.19262,-0.72531,-0.67408,0.71584,0.47583,0.79224,1.04673,0.26140,-0.42333,0.60025,-0.42923,-0.48426,-0.67043,-0.74522,0.34842,-0.28901,-0.38729,0.90217,0.82089,0.10330,-0.26877,0.44813,0.85599,-0.50131,-0.60287,0.64517,-0.24697,-0.90675,-1.34343,1,2,3,3
1.49521,-1.41899,0.69063,-0.29913,-0.32306,-0.31634,-0.88380,-0.17842,0.94628,-0.30525,0.34825,0.50286,0.62585,-1.07068,-0.67172,-0.45024,-0.17283,1.95217,-1.01701,0.29087,0.79719,-0.69277,0.16973,2.25203,-1.43610,0.23491,2.00322,0.22806,-0.84102,1.67668,2.82464,-0.87783,-0.10714,0.66229,-0.96525,-1.29985,0.88677,0.09058,0.39666,0.76118,0.67713,-0.28092,-0.72531,-0.67408,0.27480,1.20209,1.80636,-0.10751,1.13206,-1.17664,0.95448,-0.88473,-0.93378,-0.31693,-0.74522,-0.52043,0.25527,-0.38729,-1.02352,0.55564,-0.08932,0.51972,-1.39388,0.57123,-1.28351,-0.99590,2.14505,-0.24697,-0.90675,-1.34343,1,2,3,3
1.30059,-0.94392,-0.55310,0.27418,-0.70547,1.15756,-0.35553,1.10409,-0.19813,0.72315,1.10181,0.50286,0.90582,-0.14951,-0.67172,-0.90645,0.62142,0.02237,0.04337,-0.74676,0.23389,0.19066,0.66479,1.31095,0.02196,-1.04377,0.66168,-0.23300,0.10488,0.46678,2.23649,1.47180,-0.10714,-1.12178,-0.49246,-1.59427,0.09368,0.09058,0.96606,-0.73202,-0.79151,1.19262,-0.26959,-0.67408,1.59792,-0.00835,-0.22188,0.27724,-0.17392,-0.57399,0.34263,-1.11247,-0.48426,-0.67043,-0.74522,0.34842,0.17751,-0.38729,-0.06068,0.29040,-1.05242,-1.05725,0.44813,0.57123,-0.11021,-0.40635,0.08271,1.28211,-0.05031,-1.34343,1,2,3,3
0.91134,-0.23132,-0.55310,-0.29913,-0.51426,1.52603,-0.61967,0.55444,0.25963,-0.43380,1.60418,-0.98625,1.18579,-1.07068,-0.67172,-0.90645,1.41566,0.50482,1.10375,-0.22795,0.79719,-0.69277,0.00471,1.43643,0.21637,0.23491,1.06414,0.22806,-0.60455,2.00666,0.47205,-0.40790,-0.90101,0.30548,-0.49246,0.76107,0.75459,0.45858,0.25431,-1.58527,0.30997,0.70144,-0.26959,-0.46152,-0.16624,-0.00835,0.28518,1.04673,-0.60925,-1.02598,0.14941,-0.65698,1.31381,-0.31693,-0.74522,-0.08601,0.33302,-1.18170,-0.54210,0.68827,0.48853,-0.53159,-0.28868,1.42552,-1.28351,-0.79938,1.02014,0.26272,-0.73546,-1.34343,1,2,3,3
-0.06179,2.61909,-0.55310,0.27418,-0.00440,-0.31634,-1.14794,0.18801,-0.19813,0.98024,1.10181,-1.73081,2.02570,-1.07068,-0.92967,-0.90645,-0.17283,0.50482,-1.01701,1.06910,0.90985,-0.25106,-0.32533,0.68356,-0.56127,-1.04377,0.25922,0.68912,-1.19574,-0.41315,2.23649,-0.40790,0.68673,0.30548,-0.87069,-0.41660,-0.43505,-1.01343,2.24720,-0.30539,-1.15867,-0.28092,0.18614,-0.46152,0.27480,-0.25044,1.80636,0.27724,0.69673,0.32999,1.14770,0.48177,-1.38330,-0.67043,-0.74522,-0.52043,-0.36676,-0.38729,-0.54210,0.82089,1.25901,0.78255,1.18493,2.56459,-0.89241,-0.99590,0.27019,-0.24697,-0.73546,-1.34343,1,2,3,3
-0.15910,-1.18146,-0.55310,0.15952,-1.15160,0.05214,-0.88380,0.00479,0.71739,2.13719,0.85062,-1.23444,2.02570,-0.14951,-1.18762,0.00597,1.41566,1.46972,0.67960,0.29087,0.34655,-0.69277,0.00471,1.93834,-0.56127,0.23491,1.46660,0.22806,-1.31398,-0.19317,1.64835,-0.40790,0.28980,1.73273,-0.77613,-1.00543,-0.17069,-1.38143,1.60663,-0.94533,-1.52583,0.70144,0.64186,-0.67408,1.59792,-0.25044,2.31342,-0.10751,-0.60925,0.02866,1.14770,-0.42923,-0.93378,-1.02393,0.00356,-0.30322,1.26606,0.40712,0.90217,0.35671,0.29591,-0.79442,-0.28868,4.27318,-0.11021,-0.79938,-0.47975,0.26272,-0.90675,-1.34343,1,2,4,3
0.52209,-1.41899,-0.55310,-0.06981,-0.83293,-0.68481,-0.35553,0.92088,0.48851,0.46605,0.59944,-0.24169,0.06591,0.77166,-0.67172,-0.45024,-0.17283,0.50482,-0.38078,1.06910,1.13517,0.19066,1.15985,1.62464,-0.85288,-0.72410,0.52752,0.22806,0.22312,0.46678,-0.11609,0.06202,-0.50407,-0.05134,-0.39790,2.52758,1.41550,-0.27742,-0.67095,0.76118,-0.05719,1.19262,-0.49745,-0.03640,-0.16624,-0.00835,0.28518,0.66198,-0.17392,-0.57399,-0.39804,-0.65698,-1.38330,0.39007,-0.74522,-0.52043,0.72179,0.80433,-0.54210,0.09146,0.10330,0.25689,-0.65708,2.56459,-0.89241,-0.79938,-1.04221,0.00788,0.80613,-1.34343,1,2,3,3
