5472,10,5
-0.07772,-0.22303,-0.12839,-0.21456,-0.39159,1.08410,-0.06382,-0.15271,-0.09693,-0.06983,1,2,2,2,2
0.02776,0.10823,-0.01580,-0.14570,-0.81963,-0.09971,-0.06788,-0.09131,0.06412,0.33662,1,2,2,2,2
0.08050,-0.29276,-0.10860,-0.29240,-0.63377,0.24606,-0.06078,-0.15271,-0.09852,-0.12960,1,2,2,2,2
-0.07772,-0.04868,-0.09127,-0.14379,-0.82526,0.89070,-0.06382,-0.15586,-0.01774,-0.08178,1,2,2,2,2
-0.07772,-0.31020,-0.14695,-0.24994,-0.43101,1.00791,-0.06860,-0.17633,-0.14689,-0.06385,1,2,2,2,2
-0.07772,-0.42352,-0.17108,-0.29593,-0.39722,-0.05868,-0.06252,-0.20152,-0.24203,-0.29098,1,2,2,2,2
-0.02498,-0.05740,-0.07601,-0.17669,-0.57745,0.24606,-0.05963,-0.11414,-0.02943,-0.01005,1,2,2,2,2
-0.02498,-0.74606,-0.23892,-0.42830,0.03646,-2.25634,0.12712,-0.27630,-0.38554,-0.63168,1,4,5,3,2
0.08050,-0.68504,-0.21995,-0.41183,0.01393,1.25991,-0.06643,-0.24954,-0.32388,-0.45835,1,3,3,3,2
0.08050,-0.39737,-0.13829,-0.32425,-0.60561,-0.10557,-0.05557,-0.17948,-0.17878,-0.29098,1,2,2,2,2
-0.02498,-0.48454,-0.17706,-0.33275,-0.40285,0.58596,-0.06527,-0.20860,-0.23406,-0.28501,1,2,2,2,2
-0.07772,-0.11842,-0.10612,-0.17210,-0.34653,0.56838,-0.06339,-0.12280,-0.07354,0.04374,1,2,2,2,2
0.08050,-0.65889,-0.21253,-0.40387,-0.06492,1.01377,-0.05659,-0.24088,-0.30847,-0.48225,1,2,2,2,2
0.08050,-0.71991,-0.22985,-0.42247,-0.87032,-1.18388,-0.03791,-0.27394,-0.36800,-0.60778,1,3,4,4,2
0.08050,-0.39737,-0.13829,-0.32425,-0.41975,-0.25208,-0.05659,-0.16609,-0.18569,-0.23719,1,2,2,2,2
-0.02498,-0.23174,-0.11726,-0.24039,-0.76331,-0.46891,-0.06556,-0.17239,-0.15805,-0.11764,1,2,2,2,2
-0.07772,-0.50198,-0.18778,-0.32778,-0.54929,-1.11942,-0.05774,-0.22671,-0.30315,-0.42846,1,2,2,2,2
-0.39417,0.23027,-0.17541,0.79046,0.09278,-1.70546,0.39493,-0.18263,-0.30262,-0.61375,2,1,3,3,3
-0.49965,-0.69375,-0.24511,-0.12255,3.55656,1.25991,0.05474,-0.28024,-0.38873,-0.63168,2,1,3,3,3
-0.49965,-0.66760,-0.24449,-0.02700,3.55656,1.25991,0.09816,-0.27788,-0.38713,-0.63168,2,1,3,3,3
-0.49965,-0.71119,-0.24552,-0.18624,3.55656,1.25991,0.02578,-0.28181,-0.38979,-0.63168,2,1,3,3,3
-0.49965,-0.39737,-0.23810,0.96031,-0.66756,1.25991,-0.05818,-0.27945,-0.37065,-0.60778,2,1,3,3,3
-0.44691,-0.60658,-0.23892,-0.12255,2.00771,0.52736,0.32978,-0.26528,-0.37544,-0.63168,2,1,3,3,3
-0.44691,-0.60658,-0.23892,-0.12255,2.28932,0.38085,0.35873,-0.26371,-0.37597,-0.63168,2,1,3,3,3
0.13324,-0.69375,-0.22036,-0.41654,-0.38596,0.13471,0.00407,-0.25741,-0.33823,-0.60180,1,3,4,4,2
0.02776,-0.03125,-0.05209,-0.19204,0.25048,0.39843,-0.04515,0.01969,0.03488,0.11547,1,2,2,2,2
0.02776,-0.60658,-0.20181,-0.38313,-1.12940,-0.20519,-0.04139,-0.25898,-0.30634,-0.57191,1,3,3,3,2
-0.07772,-0.73734,-0.23789,-0.42333,0.05335,0.86726,-0.04906,-0.27473,-0.37172,-0.60180,1,4,4,3,2
-0.13046,-0.75478,-0.24222,-0.42909,0.27301,-2.15671,0.05474,-0.28024,-0.38873,-0.63168,1,3,4,3,2
-0.39417,0.20412,-0.17727,0.75862,-0.06492,-2.38526,0.34788,-0.19286,-0.32601,-0.61375,2,1,3,3,3
4.61624,-0.75478,-0.18655,-0.44005,0.62783,-1.75234,1.95111,-0.17711,-0.31804,-0.63168,2,4,3,1,4
-0.44691,-0.36250,-0.22738,0.32334,1.44450,-0.63300,0.34426,-0.24088,-0.35949,-0.62571,2,1,3,3,3
0.02776,-0.21431,-0.09973,-0.25284,0.12094,0.53908,-0.05224,-0.06848,-0.06079,0.00190,1,2,2,2,2
-0.07772,-0.45839,-0.17850,-0.31010,0.88691,0.66215,-0.04399,-0.15035,-0.23512,-0.30892,1,2,2,2,2
-0.07772,-0.59787,-0.20820,-0.36673,-0.43664,-0.13487,-0.06730,-0.24481,-0.31750,-0.42846,1,2,2,2,2
-0.13046,-0.71119,-0.23397,-0.40919,-0.75768,-2.67829,-0.01765,-0.27630,-0.38288,-0.61973,1,3,4,4,2
-0.02498,0.09079,-0.04096,-0.12255,0.38002,0.73247,-0.05340,0.05511,0.08963,0.39042,1,2,2,2,2
-0.07772,-0.50198,-0.18778,-0.32778,-0.37469,-0.02352,-0.06006,-0.21962,-0.27445,-0.38662,1,2,2,2,2
0.02776,0.09951,-0.01807,-0.14860,0.16600,0.60354,-0.05007,0.05983,0.13055,0.31869,1,2,2,2,2
0.02776,0.25642,0.02276,-0.09649,-0.60561,0.07611,-0.06281,-0.01967,0.16138,0.44421,1,2,2,2,2
-0.02498,0.31744,0.01266,-0.03974,0.31806,0.45117,-0.05123,0.13383,0.18317,0.55778,1,2,2,2,2
-0.07772,-0.66760,-0.22304,-0.39505,-0.72952,-1.89299,-0.02242,-0.26607,-0.36534,-0.60180,1,3,5,4,2
-0.07772,-0.12714,-0.10798,-0.17564,-0.63377,-1.04909,-0.05832,-0.15192,-0.17666,-0.16546,1,2,2,2,2
0.02776,0.25642,0.02276,-0.09649,-0.74641,-0.22277,-0.06469,-0.04487,0.12577,0.42030,1,2,2,2,2
-0.02498,-0.39737,-0.15644,-0.30090,0.13784,0.39257,-0.04443,-0.15192,-0.19473,-0.30892,1,2,2,2,2
-0.07772,-0.43224,-0.17294,-0.29950,-0.07055,1.06652,-0.05688,-0.18735,-0.20908,-0.30294,1,2,2,2,2
-0.13046,-0.36250,-0.16799,-0.24994,-0.37469,0.75591,-0.06455,-0.19679,-0.20748,-0.24317,1,2,2,2,2
-0.07772,-0.39737,-0.16551,-0.28533,0.51519,0.89070,-0.04891,-0.14484,-0.19685,-0.25512,1,2,2,2,2
-0.07772,-0.37122,-0.15994,-0.27472,-0.53239,-0.22277,-0.05499,-0.19679,-0.22609,-0.35076,1,2,2,2,2
-0.07772,-0.43224,-0.17294,-0.29950,-0.27894,0.78522,-0.05601,-0.19758,-0.21811,-0.34478,1,2,2,2,2
-0.44691,-0.62402,-0.23975,-0.15440,1.99082,-0.36928,0.28635,-0.26764,-0.38022,-0.63168,2,1,4,3,4
-0.49965,-0.63273,-0.24367,0.10040,2.23300,1.25991,-0.04298,-0.27788,-0.38501,-0.61375,2,1,3,3,3
-0.49965,-0.71119,-0.24552,-0.18624,3.55656,1.25991,0.02578,-0.28181,-0.38979,-0.63168,2,1,3,3,3
-0.44691,-0.17944,-0.21871,0.65775,1.43323,0.70903,0.06559,-0.22041,-0.32760,-0.58984,2,1,3,3,3
-0.44691,-0.37993,-0.22820,0.29149,1.23048,-0.14073,0.17054,-0.24560,-0.35684,-0.61973,2,1,3,3,3
0.02776,-0.10970,-0.07251,-0.21809,-0.13251,0.52150,-0.05485,-0.05825,-0.00073,0.07960,1,2,2,2,2
-0.07772,-0.42352,-0.17108,-0.29593,-0.38032,0.59182,-0.06238,-0.20073,-0.22024,-0.29098,1,2,2,2,2
-0.49965,-0.28405,-0.23542,1.37435,0.49266,1.25991,-0.03632,-0.26764,-0.36375,-0.59582,2,1,3,3,3
-0.49965,-0.69375,-0.24511,-0.12255,2.99334,1.25991,0.04026,-0.28103,-0.38873,-0.63168,2,1,3,3,3
0.18598,0.83176,0.28692,-0.02018,-0.64503,-0.78537,-0.05717,0.22908,0.50261,1.08975,1,2,2,2,2
-0.02498,0.54409,0.06627,0.04307,-0.40285,-0.04110,-0.05861,0.06770,0.23420,0.60560,1,2,2,2,2
-0.44691,0.23027,-0.19933,1.40620,1.39381,0.09955,0.16881,-0.17554,-0.29518,-0.58984,2,1,3,3,3
-0.07772,0.29129,-0.01889,-0.00576,-0.03676,1.17786,-0.05210,0.02756,0.18583,0.27685,1,2,2,2,2
-0.44691,-0.63273,-0.24016,-0.17032,1.23611,1.08996,0.00653,-0.27237,-0.37650,-0.61973,2,1,4,4,3
-0.49965,-0.67632,-0.24470,-0.05885,1.20795,1.25991,-0.03936,-0.28260,-0.38766,-0.62571,1,2,3,3,3
-0.23595,-0.54556,-0.21377,-0.29772,-1.20825,-1.78164,-0.04978,-0.26843,-0.35258,-0.58387,1,4,5,3,2
-0.18321,-0.65017,-0.22552,-0.37278,-0.25078,-0.13487,-0.04530,-0.26135,-0.35152,-0.57191,1,2,2,2,2
-0.18321,-0.27533,-0.16345,-0.17714,-0.93791,-0.19933,-0.05615,-0.22356,-0.23193,-0.42846,1,2,2,2,2
-0.18321,-0.37993,-0.18077,-0.23176,-1.20262,-1.16044,-0.02966,-0.24875,-0.29359,-0.56593,1,3,4,4,2
-0.49965,-0.54556,-0.24160,0.41888,1.26427,1.25991,-0.03212,-0.27551,-0.37969,-0.61375,2,1,3,3,3
-0.18321,-0.63273,-0.22263,-0.36367,-0.79710,-1.20146,-0.05094,-0.26686,-0.35737,-0.57789,1,3,3,3,2
-0.44691,-0.51069,-0.23439,0.05262,-0.98296,-1.57653,-0.06107,-0.27866,-0.37703,-0.60180,1,2,4,4,3
-0.49965,-0.67632,-0.24470,-0.05885,1.20795,1.25991,-0.03936,-0.28260,-0.38766,-0.62571,1,2,3,3,3
-0.44691,-0.63273,-0.24016,-0.17032,-0.25078,1.25991,-0.05022,-0.27945,-0.37597,-0.61375,2,1,4,4,3
-0.44691,-0.68504,-0.24264,-0.26587,0.22795,0.99619,0.04026,-0.28103,-0.38288,-0.63168,2,1,4,4,3
-0.44691,-0.61530,-0.23934,-0.13847,-0.74078,1.25991,-0.06397,-0.28103,-0.37384,-0.60778,2,1,4,4,3
-0.18321,0.15182,-0.09272,0.04581,-0.55492,-0.76779,-0.06686,-0.12910,-0.13360,0.11547,1,2,2,2,2
-0.28869,-0.70247,-0.23789,-0.38371,-0.57182,-0.04110,-0.06527,-0.27866,-0.37544,-0.59582,1,3,3,3,2
0.02776,-0.70247,-0.22676,-0.41498,0.65599,-0.33998,-0.00317,-0.25032,-0.35577,-0.58984,1,2,2,2,2
0.02776,-0.71119,-0.22903,-0.41788,1.89507,1.25991,0.02216,-0.23930,-0.34727,-0.58984,1,2,2,2,2
0.02776,-0.71119,-0.22903,-0.41788,0.41944,-1.86955,0.47454,-0.25741,-0.37225,-0.63168,1,2,2,3,2
0.02776,-0.71991,-0.23129,-0.42078,1.28680,1.25991,-0.00679,-0.25190,-0.35312,-0.58984,1,3,3,3,2
0.02776,-0.71991,-0.23129,-0.42078,0.56025,1.25991,-0.03791,-0.25977,-0.35312,-0.57789,1,2,2,2,2
0.02776,-0.70247,-0.22676,-0.41498,0.59967,-0.87328,0.13682,-0.25111,-0.36056,-0.61973,1,3,3,4,2
0.02776,-0.71119,-0.22903,-0.41788,0.80243,0.39257,0.04026,-0.25269,-0.35418,-0.60778,1,3,3,3,2
-0.49965,-0.40609,-0.23830,0.92847,3.03277,1.25991,0.05112,-0.25741,-0.37119,-0.61375,2,1,3,3,3
-0.02498,0.07336,-0.04508,-0.12892,0.12657,0.29294,-0.05514,0.01339,0.04073,0.31271,1,2,2,2,2
-0.02498,-0.35378,-0.14613,-0.28498,0.85312,1.03135,-0.04703,-0.08737,-0.14370,-0.12362,1,2,2,2,2
-0.02498,-0.59787,-0.20387,-0.37415,-0.22262,0.33983,-0.05297,-0.23379,-0.29996,-0.47628,1,2,2,2,2
-0.07772,-0.61530,-0.21191,-0.37380,-0.43101,-0.14659,-0.05195,-0.24875,-0.32495,-0.52409,1,2,2,2,2
-0.07772,-0.30148,-0.14510,-0.24641,-0.39159,1.25991,-0.06223,-0.17160,-0.13095,-0.17742,1,2,2,2,2
-0.07772,-0.65889,-0.22119,-0.39148,-1.36032,0.89070,-0.06426,-0.27551,-0.33132,-0.58387,1,3,4,4,2
-0.13046,-0.58043,-0.20923,-0.34947,-0.45354,1.25991,-0.06875,-0.24639,-0.29624,-0.42248,1,2,2,2,2
-0.13046,-0.47582,-0.18943,-0.30170,0.05899,0.59182,-0.06600,-0.20467,-0.26223,-0.25512,1,2,2,2,2
-0.07772,0.05593,-0.06900,-0.10130,-0.49297,0.17573,-0.06165,-0.09682,-0.01986,0.10351,1,2,2,2,2
-0.07772,-0.20559,-0.12468,-0.20749,-0.25642,0.11713,-0.06107,-0.13697,-0.13998,-0.06385,1,2,2,2,2
-0.07772,-0.48454,-0.18407,-0.32071,-0.17757,0.18745,-0.06382,-0.20703,-0.26117,-0.29696,1,2,2,2,2
-0.13046,-0.05740,-0.11025,-0.11060,-0.24515,0.72075,-0.06455,-0.11807,-0.07354,0.09753,1,2,2,2,2
-0.13046,-0.08355,-0.11520,-0.12255,-0.36906,0.80280,-0.06513,-0.13539,-0.08045,0.03776,1,2,2,2,2
-0.07772,0.04721,-0.07086,-0.10484,-0.47044,-0.36342,-0.05963,-0.09603,-0.06557,0.05569,1,2,2,2,2
-0.13046,-0.08355,-0.11520,-0.12255,-0.39722,0.57424,-0.06513,-0.13775,-0.09374,0.02581,1,2,2,2,2
-0.02498,-0.66760,-0.22036,-0.39963,-1.46733,-0.58612,-0.05630,-0.27709,-0.34674,-0.60180,1,3,4,4,2
-0.13046,-0.17072,-0.13169,-0.16236,-0.15504,0.77936,-0.06600,-0.13775,-0.12085,0.04972,1,2,2,2,2
0.02776,-0.04868,-0.05663,-0.19784,-0.59998,0.20504,-0.06556,-0.09761,0.00884,0.21708,1,2,2,2,2
-0.07772,0.08208,-0.06344,-0.09070,-0.55492,0.19332,-0.06209,-0.09839,-0.00657,0.10949,1,2,2,2,2
-0.07772,-0.08355,-0.09870,-0.15793,-0.42538,0.48634,-0.06325,-0.12201,-0.06185,0.04374,1,2,2,2,2
0.02776,0.09951,-0.01807,-0.14860,-0.72952,0.19332,-0.06672,-0.07950,0.08910,0.34858,1,2,2,2,2
0.08050,-0.55428,-0.18283,-0.37202,-0.83090,1.25991,-0.06686,-0.23379,-0.22821,-0.38064,1,2,2,2,2
0.08050,-0.43224,-0.14819,-0.33488,-0.54929,-0.30482,-0.06151,-0.18577,-0.20695,-0.24317,1,2,2,2,2
-0.13046,-0.04868,-0.10860,-0.10662,-0.56055,1.06066,-0.06411,-0.14563,-0.04910,-0.03396,1,2,2,2,2
-0.13046,-0.31891,-0.15974,-0.23004,-0.05929,1.14856,-0.06773,-0.16846,-0.17294,-0.04592,1,2,2,2,2
-0.07772,-0.06612,-0.09499,-0.15086,-0.65630,-0.26380,-0.06107,-0.14169,-0.10384,-0.08178,1,2,2,2,2
-0.18321,-0.65889,-0.22696,-0.37734,-1.03929,-1.01393,0.17054,-0.27394,-0.36215,-0.63168,1,2,5,4,3
-0.13046,-0.55428,-0.20428,-0.33753,0.03646,0.94931,-0.06440,-0.22671,-0.28933,-0.37466,1,2,2,2,2
-0.13046,-0.37993,-0.17129,-0.25790,0.12657,0.97275,-0.06325,-0.17475,-0.20801,-0.17144,1,2,2,2,2
-0.07772,-0.48454,-0.18407,-0.32071,0.05899,1.03135,-0.06527,-0.19679,-0.23778,-0.23121,1,2,2,2,2
0.02776,-0.55428,-0.18819,-0.36574,-0.40285,0.91415,-0.06078,-0.22120,-0.25107,-0.38662,1,2,2,2,2
0.02776,-0.41480,-0.15190,-0.31944,-0.18883,0.25778,-0.05746,-0.16609,-0.19048,-0.22523,1,2,2,2,2
0.08050,-0.24046,-0.09375,-0.27647,-0.75768,-0.73263,-0.06715,-0.15114,-0.13307,0.01983,1,2,2,2,2
-0.13046,-0.12714,-0.12344,-0.14245,-0.22825,0.60354,-0.06310,-0.13303,-0.11075,-0.00408,1,2,2,2,2
-0.13046,-0.62402,-0.21748,-0.36938,0.62220,1.17786,-0.05876,-0.23379,-0.31857,-0.44639,1,2,2,2,2
-0.18321,-0.49326,-0.19954,-0.29090,-1.27021,0.34569,-0.05586,-0.26213,-0.29040,-0.55398,1,3,4,4,2
-0.07772,-0.22303,-0.12839,-0.21456,0.54335,0.66801,-0.05268,-0.07714,-0.11872,-0.01603,1,2,2,2,2
-0.07772,-0.46711,-0.18036,-0.31364,1.12346,0.86140,-0.04631,-0.14327,-0.23353,-0.27305,1,2,2,2,2
-0.13046,-0.71119,-0.23397,-0.40919,-0.93228,-2.58452,-0.02734,-0.27788,-0.38235,-0.61973,1,3,4,4,2
-0.13046,-0.59787,-0.21253,-0.35743,-0.16630,-0.65644,-0.06151,-0.24324,-0.33398,-0.46432,1,2,2,2,2
-0.07772,0.08208,-0.06344,-0.09070,0.53772,0.92001,-0.05355,0.03700,0.05189,0.34260,1,2,2,2,2
-0.07772,-0.04868,-0.09127,-0.14379,-0.45354,0.03508,-0.06354,-0.11650,-0.07620,0.07363,1,2,2,2,2
-0.13046,-0.51069,-0.19603,-0.31762,-0.23389,0.02922,-0.06339,-0.22435,-0.28987,-0.37466,1,2,2,2,2
0.44969,-0.76349,-0.23934,-0.43769,2.52024,0.18159,0.35873,-0.26371,-0.37756,-0.63168,2,1,3,1,3
-0.07772,0.09951,-0.05972,-0.08363,0.41381,0.44531,-0.05123,0.02834,0.02213,0.25892,1,2,2,2,2
0.02776,0.24770,0.02049,-0.09939,-0.61124,0.18745,-0.06093,-0.02204,0.16988,0.36651,1,2,2,2,2
-0.28869,-0.76349,-0.24511,-0.42830,2.43013,0.08783,0.02578,-0.28181,-0.38979,-0.63168,1,3,3,2,3
-0.02498,0.31744,0.01266,-0.03974,0.23358,0.28122,-0.05195,0.11809,0.16351,0.53387,1,2,2,2,2
0.08050,0.23899,0.04235,-0.13051,-0.83653,-0.65644,-0.06571,-0.04487,0.10823,0.46214,1,2,2,2,2
-0.07772,-0.47582,-0.18221,-0.31717,-0.59435,-0.69161,-0.04862,-0.22277,-0.28243,-0.46432,1,2,2,2,2
-0.07772,-0.37993,-0.16180,-0.27826,-0.43101,-0.63886,-0.06223,-0.19286,-0.24522,-0.26110,1,2,2,2,2
-0.02498,-0.76349,-0.24305,-0.43467,1.02209,-1.08425,0.06921,-0.27945,-0.38766,-0.63168,2,4,5,1,3
-0.13046,-0.39737,-0.17458,-0.26587,0.32370,0.89656,-0.04283,-0.17003,-0.21864,-0.36271,1,2,2,2,2
-0.13046,-0.36250,-0.16799,-0.24994,-0.32963,0.12885,-0.06223,-0.19443,-0.22927,-0.26707,1,2,2,2,2
-0.13046,-0.43224,-0.18118,-0.28179,0.19416,1.20717,-0.05340,-0.18656,-0.22555,-0.33282,1,2,2,2,2
-0.13046,-0.38865,-0.17294,-0.26189,0.56588,1.00205,-0.04790,-0.15507,-0.21120,-0.29098,1,2,2,2,2
-0.07772,-0.60658,-0.21005,-0.37027,-0.60561,-1.34211,-0.05601,-0.25111,-0.34089,-0.51812,1,2,3,3,3
-0.07772,-0.58915,-0.20634,-0.36320,-0.39722,1.05480,-0.05948,-0.24167,-0.29252,-0.47030,1,2,2,2,2
-0.13046,-0.42352,-0.17953,-0.27781,-0.18883,0.86726,-0.05992,-0.20152,-0.23140,-0.32087,1,2,2,2,2
-0.44691,0.19540,-0.20098,1.34250,0.71795,-1.64685,0.71340,-0.20073,-0.33398,-0.62571,2,1,3,3,3
-0.49965,-0.38865,-0.23789,0.99216,2.18231,1.25991,-0.00795,-0.26135,-0.37012,-0.60180,2,1,3,3,3
-0.49965,-0.12714,-0.23171,1.94763,2.50334,1.25991,-0.00968,-0.24009,-0.35418,-0.57191,2,1,3,3,3
-0.13046,-0.40609,-0.17623,-0.26985,-0.10998,0.16987,-0.05731,-0.19365,-0.24522,-0.32087,1,2,2,2,2
0.02776,1.84296,0.43560,0.43048,-0.34090,-0.29310,-0.05789,0.51405,0.90017,2.09990,1,2,2,2,2
