528,10,11
-0.48510,0.44372,0.07291,0.63362,-1.80739,-0.72224,1.35239,-0.22923,0.98726,0.14571,7,8,8,7,3,6,1,2,4,5,7
-0.84340,0.50838,0.74258,1.44154,-2.25241,-0.01383,-0.75496,0.98419,1.34752,-0.28659,6,6,6,6,5,6,3,1,2,4,5
-0.56370,0.06954,-0.97615,0.15875,-0.52365,1.71783,-0.76123,0.84469,0.69001,-0.49024,5,5,5,4,4,4,5,5,1,2,3
-0.59228,0.08333,-1.26373,1.38170,0.60760,1.63140,-1.11420,0.48672,0.16012,-0.78143,3,3,3,4,4,4,4,4,2,1,3
0.30705,-0.09341,-0.93430,0.31747,-0.77457,1.24247,-1.30634,0.90520,0.10357,-1.14764,4,4,3,2,2,3,3,4,3,3,1
-0.47387,-1.23319,-0.35104,1.60417,0.27072,1.68233,-0.60668,0.24135,-0.49901,-1.35486,1,2,4,4,4,4,4,4,4,3,4
0.09982,-1.19353,-0.84114,0.69736,0.04752,2.16850,-0.47510,0.63630,-0.14522,-0.38306,2,1,2,4,4,4,4,4,4,4,3
1.10124,-0.59088,-1.79569,-0.14829,-0.17845,1.35051,-1.23951,0.53378,-0.96590,-0.15619,6,4,1,2,6,4,7,7,5,4,3
0.88891,0.09454,-1.57697,0.60109,-0.67476,0.70847,-1.18312,-0.37208,0.32005,-1.30305,4,4,3,1,2,3,4,4,4,4,3
0.44486,0.28594,-0.93700,0.51783,-1.06432,0.90293,-0.61294,-0.41242,0.42021,-1.00830,6,6,6,3,1,3,4,6,5,5,2
0.14780,0.42820,-0.60891,0.06377,-1.30554,-0.06013,1.23752,-1.46113,0.48968,-0.12761,5,5,5,4,2,1,3,5,4,4,5
-0.40752,0.33681,0.00405,0.68696,-1.90721,-0.36417,1.10385,-0.16200,1.14881,-0.05972,6,7,7,6,4,5,1,2,3,5,6
-0.93323,0.47045,0.81009,1.34137,-1.69648,-0.97535,0.42716,-0.27797,1.68516,0.37437,4,5,4,5,4,5,2,1,2,3,5
-0.46775,-0.13738,-0.93430,0.22640,-0.48760,1.61751,-0.84477,1.12368,0.81279,-0.54205,6,5,6,4,5,6,6,6,1,2,3
-0.53818,0.04195,-1.54591,1.40251,0.71019,1.29495,-0.50643,0.03967,0.76594,-1.12441,3,3,4,3,4,5,4,4,2,1,3
0.47957,-0.07186,-1.09767,0.19387,-0.79675,1.33353,-1.27501,0.98755,-0.05636,-0.81537,6,5,2,2,4,4,5,6,3,5,1
-0.44222,-1.24613,-0.45095,1.53782,0.29706,1.66227,-0.32263,0.12707,-0.36170,-1.50313,1,2,3,5,6,6,6,6,5,4,4
0.11616,-1.16250,-0.96805,0.53994,0.00455,2.14998,-0.42497,0.66151,-0.20337,-0.20263,3,1,2,5,5,4,5,5,4,5,3
0.92362,-0.71848,-1.72143,-0.09235,-0.18677,1.33971,-1.31887,0.57747,-0.99659,-0.05972,5,3,1,3,5,4,6,6,6,5,2
0.87870,0.09713,-1.68363,0.70257,-0.65396,0.71310,-1.30425,-0.17545,0.02441,-1.20480,5,5,3,1,2,4,5,5,5,5,3
0.25397,0.16610,-0.92215,0.48660,-0.72328,0.81187,-0.47092,-0.78047,0.38629,-0.81179,6,5,6,4,1,3,5,6,5,5,2
0.07226,0.52045,-0.70882,-0.08064,-1.08095,-0.06476,1.21245,-1.45777,0.30390,0.08140,7,7,7,6,2,1,3,6,4,5,6
-0.30544,0.30232,-0.19847,0.53604,-2.01257,0.02321,0.91797,-0.02923,1.19728,-0.22586,8,7,8,7,5,4,1,3,2,6,7
-1.07002,0.61357,0.67103,1.04864,-2.35499,0.00006,-0.14093,0.67663,1.41214,-0.38842,3,3,3,3,3,3,2,1,2,2,3
-0.39118,-0.29688,-1.04231,0.22640,-0.52642,1.53417,-0.82806,1.24468,0.72555,-0.16691,6,5,4,5,6,6,5,6,1,3,2
-0.53512,0.03333,-1.72818,1.41292,0.67831,1.24710,-0.43959,0.22958,0.82894,-1.49063,4,5,5,4,6,5,6,5,2,1,3
0.57552,-0.15117,-1.08146,0.17045,-0.97836,1.09122,-1.18521,0.98923,0.19081,-0.83680,4,4,4,3,2,3,4,4,3,4,1
-0.45345,-1.29354,-0.52385,1.64060,0.32756,1.63140,-0.23700,0.11866,-0.41339,-1.64068,1,2,3,5,5,5,5,5,4,4,4
-0.01144,-1.07369,-0.91810,0.50221,0.00177,2.20554,-0.47928,0.48672,-0.45701,-0.18298,4,1,2,4,5,5,6,6,3,4,5
0.87564,-0.76331,-1.61747,-0.09105,-0.13686,1.39835,-1.32514,0.67495,-0.99982,0.00816,4,2,1,3,4,2,4,4,3,3,2
0.80827,-0.00719,-1.49596,0.82877,-0.59574,0.54950,-1.23115,-0.12167,-0.01759,-1.16371,6,5,4,1,4,3,5,6,5,5,2
0.01918,0.11868,-0.92215,0.54124,-0.51256,0.98627,-0.77585,-0.67459,0.08096,-0.86360,6,6,6,4,3,4,5,7,2,5,1
0.09676,0.54890,-0.74798,-0.03771,-1.25563,0.42449,0.64645,-1.38046,0.54138,-0.12582,6,6,6,5,2,1,3,6,4,5,5
-0.31973,0.38164,-0.50225,0.23551,-1.83096,0.29948,0.84487,-0.11158,1.12135,-0.32590,6,6,6,5,4,3,1,5,2,5,6
-1.10065,0.60494,0.65347,0.82356,-2.40906,-0.04778,0.21412,0.68167,1.34591,-0.37234,5,6,6,6,5,5,2,1,3,4,6
-0.39425,-0.41155,-1.05176,0.38772,-0.43353,1.77339,-0.86566,1.53879,-0.01436,0.17430,5,3,2,2,4,4,4,5,1,2,3
-0.72397,0.10748,-1.61747,1.41422,0.60067,1.46009,-1.06616,0.74722,0.26189,-1.63711,4,5,3,3,6,6,7,6,2,1,4
0.50407,-0.18911,-1.01261,0.28104,-0.93816,1.01097,-1.23533,0.92032,0.22312,-1.11905,6,6,6,3,2,4,5,6,4,6,1
-0.96182,-1.31596,1.16383,-0.13268,1.90521,1.31038,1.34821,-0.64098,-0.83343,-1.04224,1,2,5,5,5,4,5,5,4,3,4
1.82499,-1.52202,-0.74933,-1.18780,-0.11329,0.85818,1.32941,0.68167,1.33460,0.22789,3,1,2,4,6,4,6,6,5,5,4
1.37175,-1.10128,-0.67372,-1.12665,0.65751,0.25472,0.26425,0.07497,0.04541,-0.32411,5,2,1,3,5,4,5,5,5,5,3
1.23088,-0.12100,-1.54591,-0.20163,0.35113,-0.86886,0.03451,-0.16200,0.12619,-0.72605,6,6,2,1,5,3,5,6,5,6,4
0.51631,0.56442,0.59407,-0.59194,-0.93400,-0.43363,-0.25580,-0.22923,1.22151,-0.53133,8,8,8,7,1,3,2,6,4,7,5
0.85624,-0.37275,1.03691,-0.79360,0.15427,-0.90127,-0.23283,-1.17710,1.80956,0.19037,6,6,5,2,5,1,4,6,6,6,3
0.01918,1.36106,-0.73988,-1.19561,0.27627,-1.38434,0.24963,0.35899,1.31683,-0.29017,6,6,6,4,3,3,1,2,4,5,4
-0.79747,1.39469,1.26104,-1.34132,-1.01302,-0.74693,0.58380,0.49344,0.30713,1.30866,7,6,7,6,5,5,2,1,3,4,7
-1.02204,1.03603,0.81684,-0.24587,-0.80230,0.08649,0.14729,-0.30318,1.34591,1.62128,9,10,9,7,8,5,4,3,1,2,6
-1.38851,0.42734,0.48606,-0.01559,-0.19231,1.02023,0.37703,-0.29477,0.69324,1.52481,4,4,4,3,4,3,4,4,2,1,3
0.07328,-0.29860,0.66968,-0.96403,0.08357,0.50166,0.05748,-0.82753,0.59631,-0.08830,5,5,4,3,3,2,3,5,4,4,1
-1.13842,-1.35648,1.58777,0.17826,1.84283,1.05573,1.44846,-0.57880,-0.90289,-1.01902,1,2,5,4,5,4,4,4,3,2,4
1.53406,-1.44787,-0.80468,-1.09933,0.10159,1.13598,1.29599,0.64302,0.91456,-0.13296,2,1,3,5,6,6,5,6,5,5,4
1.48098,-1.07714,-0.68182,-1.13316,0.56740,0.31028,0.26634,0.24639,0.06319,-0.42415,4,2,1,3,4,4,4,4,4,4,3
1.23292,-0.22963,-1.25158,-0.54640,0.32618,-0.64044,-0.13466,-0.13679,0.27482,-0.58135,5,5,2,1,4,3,4,5,5,5,4
0.49998,0.82825,0.29298,-0.71944,-0.86607,-0.15273,-0.32263,0.05144,0.89356,-0.70997,6,6,6,5,1,2,3,5,4,5,4
0.73375,-0.27619,1.12602,-1.11885,0.28043,-1.02474,-0.03650,-0.99559,1.71263,0.10463,7,7,6,2,4,1,5,7,7,6,3
0.01408,1.15587,-0.31728,-0.72464,-0.42106,-0.99541,-0.59415,0.09850,2.01958,-0.47774,6,6,6,5,2,3,1,4,3,5,5
-0.75765,1.59557,1.05582,-1.55339,-0.96727,-0.50925,0.92632,0.66319,0.13427,1.10679,6,6,6,5,5,5,2,1,3,4,5
-1.13025,1.09897,0.83709,-0.64658,-0.60683,-0.08174,0.17026,-0.15360,0.98241,1.39440,7,8,7,6,6,5,3,4,1,2,6
-1.52122,0.62046,0.62242,0.20298,-0.56939,1.31038,0.22666,-0.64098,1.05027,0.64769,4,4,4,4,4,4,4,4,2,1,3
0.13249,-0.47449,1.02881,-0.84043,-0.27965,0.58654,0.70076,-0.93173,0.07611,0.28505,7,6,6,4,3,2,6,7,5,6,1
-1.34054,-1.17457,1.76329,0.51262,1.61824,1.06036,1.32732,-1.06450,-1.00629,-0.96900,1,2,4,5,5,4,5,5,4,3,4
1.33092,-1.44184,-0.76013,-0.99265,0.32895,1.35205,1.15815,0.60100,0.68193,-0.40271,2,1,3,4,5,4,4,5,5,5,4
1.20842,-1.16077,-0.67372,-1.00826,0.44956,0.56185,0.22874,0.10186,-0.08867,-0.46523,3,2,1,3,4,4,4,4,4,4,4
1.27171,-0.22618,-1.20703,-0.69992,0.24438,-0.51234,-0.02606,-0.31662,0.41860,-0.64387,5,5,3,1,4,2,5,5,5,5,4
0.46936,0.94378,0.07966,-0.64138,-0.78844,-0.22373,-0.38738,0.17076,0.70616,-0.78679,5,5,5,4,1,2,2,5,4,5,3
0.61840,-0.53311,1.17193,-0.71163,-0.35451,-0.87194,0.26634,-1.25105,1.49938,0.28148,6,6,6,3,4,1,4,6,5,6,2
0.10799,1.18001,-0.08776,-0.79360,-0.78012,-0.44134,-0.59832,0.06992,1.87418,-0.39914,9,9,9,8,2,3,1,4,5,7,6
-0.69436,1.73266,0.76824,-1.53647,-0.93816,-0.39504,1.49650,0.76907,-0.04344,0.89779,7,7,7,6,5,6,2,1,3,4,6
-1.18742,0.96361,1.12467,-0.41110,-0.97975,-0.23762,0.21204,-0.25108,0.64477,1.31937,5,5,5,5,4,4,3,2,1,2,5
-1.54776,0.69116,0.70613,0.26673,-0.75378,1.40144,0.06584,-0.57376,0.84348,0.64412,3,4,4,4,3,3,3,3,2,1,3
0.24274,-0.18911,0.60217,-1.14227,-0.10359,0.92454,0.76341,-0.99559,-0.12583,0.09212,6,5,5,4,3,2,7,7,6,5,1
-1.34462,-1.28406,2.07248,0.75851,1.48515,0.72853,0.84904,-1.14517,-1.49740,-0.77785,1,2,4,5,5,4,5,4,4,3,4
1.29111,-1.50650,-0.70477,-0.88076,0.31647,1.42614,0.98062,0.65814,0.50422,-0.32054,2,1,3,4,4,4,4,4,4,4,4
1.24007,-1.19267,-0.81684,-0.97964,0.37331,0.52789,0.14729,0.15396,-0.01759,-0.28838,4,2,1,3,5,5,6,6,6,6,4
1.27375,-0.15635,-1.35959,-0.70513,0.37609,-0.48610,-0.11378,-0.42754,0.38952,-0.69568,4,4,2,1,4,3,5,5,5,5,4
0.44486,1.08862,-0.15121,-0.78319,-0.76903,-0.05704,-0.20359,-0.02923,0.66577,-0.97436,8,8,8,6,1,2,3,7,5,8,4
0.79091,-0.42621,0.97211,-0.73505,-0.41967,-0.65587,-0.16390,-1.01912,1.63508,0.30828,6,6,5,3,4,1,4,6,5,5,2
0.06920,1.10241,0.19037,-0.70383,-0.78566,-0.60185,-0.51060,-0.08469,1.98080,-0.01328,6,6,6,6,2,3,1,4,4,5,5
-0.77297,1.51798,1.15708,-1.37385,-1.05461,-0.87657,1.22707,0.94049,-0.09675,0.94959,6,6,5,5,4,4,2,1,3,4,6
-1.09452,1.12052,1.18273,-0.03641,-1.36515,-0.05550,0.24128,-0.31158,0.64154,1.02105,6,7,7,6,6,5,4,2,1,3,6
-1.63249,0.82825,0.74528,0.22380,-0.55137,0.81650,0.39165,-0.81241,1.02926,0.69771,3,4,4,4,3,3,3,4,2,1,3
0.21926,-0.00978,0.18362,-0.99395,-0.08002,1.19617,-0.00726,-0.87291,0.46706,-0.85645,8,4,7,5,3,2,8,9,6,3,1
-1.17823,-1.58754,2.01442,0.86780,1.49208,0.27478,0.29349,-1.02585,-1.73488,-0.64745,1,2,4,6,6,5,6,6,5,3,5
1.13288,-1.44011,-0.66157,-0.73115,0.65335,1.50639,0.78430,0.70184,0.38629,-0.55277,2,1,2,4,4,4,4,4,4,4,3
1.38400,-1.12456,-0.74528,-1.23854,0.40936,0.40597,0.13894,0.36740,-0.01113,-0.23122,4,2,1,3,4,4,4,4,4,4,3
1.20638,-0.16669,-1.40280,-0.80791,0.50501,-0.40893,-0.16808,-0.53846,0.31521,-0.52954,5,5,3,1,4,2,5,5,5,4,2
0.42036,1.27743,-0.71287,-0.96012,-0.55830,0.28713,-0.10334,-0.32670,0.50261,-1.32270,7,7,7,5,1,3,2,6,4,6,4
0.82562,-0.17704,0.72098,-0.78059,-0.05091,-0.70989,-0.44795,-0.64602,1.80310,0.08319,7,7,6,2,5,1,4,8,7,7,3
0.05593,1.01792,0.32539,-0.64268,-0.70387,-0.87040,-0.51478,-0.27124,2.16659,0.03496,6,6,6,5,2,3,1,5,4,4,5
-0.84238,1.61971,1.39335,-1.22943,-0.99223,-1.17136,0.69031,0.78587,0.16658,1.31223,3,3,3,3,3,3,2,1,2,2,3
-1.02102,1.37400,0.97616,-0.17041,-1.24454,0.16675,0.97227,-0.49813,0.89518,0.42439,6,6,6,6,5,5,4,2,1,3,6
-1.75601,1.14552,0.68588,-0.11837,-0.25747,0.48159,0.48564,-0.55863,0.58338,0.94602,3,4,4,4,3,3,3,3,2,1,4
0.07941,-0.08824,0.44555,-0.87426,-0.13131,0.91219,-0.21612,-0.82249,0.57207,-0.85645,6,5,5,5,3,2,4,6,4,4,1
-1.01898,-1.79101,1.82000,0.73509,1.31602,0.57111,0.78848,-1.25273,-2.02245,-0.73855,1,2,3,4,4,3,4,4,4,3,3
0.73375,-1.33148,-0.49415,-0.35125,1.10946,1.62214,0.78848,0.57747,0.42506,-0.85645,1,2,3,6,7,5,7,7,6,6,4
1.51875,-1.21336,-0.51980,-1.43369,0.03643,0.39362,0.33944,0.44470,0.23281,-0.04364,6,2,1,3,6,5,5,5,6,7,4
1.13186,-0.19601,-1.61072,-0.75847,0.39827,-0.36880,-0.08036,-0.51830,0.19566,-0.38127,3,3,2,1,3,2,3,3,3,3,2
0.37953,1.25760,-0.93700,-1.09023,-0.26440,-0.35183,0.55038,-0.56367,0.60923,-1.38166,8,8,7,5,1,3,2,7,5,6,4
0.68475,0.03247,0.36184,-0.88076,0.05030,-0.69754,-0.42497,-0.35359,1.70617,-0.35805,7,7,7,3,4,1,5,7,6,6,2
0.09676,1.21019,-0.01755,-0.97053,-0.51256,-0.97226,0.10552,-0.24099,2.04704,-0.44022,5,5,5,4,2,3,1,4,4,4,4
-0.81992,1.89906,1.23404,-1.41678,-0.90489,-1.00159,0.46684,0.79091,0.38144,1.57662,4,4,4,4,4,4,2,1,3,3,4
-0.99652,1.59212,0.05536,-0.73245,-0.41274,0.68840,0.98898,-0.43763,0.92587,0.20109,7,7,8,7,5,6,4,3,1,2,6
-1.82134,1.37055,0.62512,-0.58023,-0.28242,0.71310,0.66734,-0.20402,-0.29869,0.81382,5,6,6,5,5,5,4,3,2,1,5
0.10391,-0.04944,0.13097,-1.01477,0.59235,0.16520,-0.39782,-0.32166,0.75947,-0.90826,8,7,5,3,4,2,4,8,3,6,1
1.99853,-1.71428,-2.75295,0.36951,0.03089,2.44476,0.63183,1.03629,-1.80435,-1.11012,1,2,3,6,6,6,6,6,5,6,4
2.12613,-1.05559,-2.10353,-0.28620,-0.26995,2.12528,0.14938,1.66148,-0.64764,0.10284,3,1,2,4,5,5,5,5,5,5,4
1.42075,-0.81849,-1.37715,0.71818,0.05861,1.72709,-0.39364,1.10687,-0.68318,0.04389,4,2,1,3,7,5,7,7,5,6,6
1.45240,0.04626,-0.80738,0.71037,-0.53474,0.70384,-0.08872,0.85310,-0.29707,0.16358,7,6,2,1,5,3,7,7,5,6,4
0.74293,0.33681,0.31054,1.16703,-1.08095,-0.27003,-0.85730,1.52703,0.32490,0.55301,7,7,6,5,1,3,2,5,5,6,4
1.05632,0.18679,0.04456,1.21387,-0.82587,-0.10026,-0.75496,1.39762,-0.16460,0.41010,6,6,5,3,2,1,5,6,5,6,4
0.56429,0.57822,0.48606,1.38040,-1.50794,-0.64970,-1.13717,1.90517,0.48645,1.08357,6,6,6,5,2,4,1,3,5,6,5
-0.66680,1.69817,0.39290,1.34787,-1.54399,-1.46768,-1.24995,1.67156,0.90164,-0.02578,4,5,5,6,5,6,2,1,3,6,6
0.11207,-0.11669,-0.32133,1.32445,-1.05323,-0.96917,0.58380,0.52033,1.39922,0.96924,9,9,8,7,3,4,1,5,2,8,6
-0.82911,0.46872,-0.23222,0.55816,-0.97143,0.20687,1.46099,-0.19730,2.54785,0.45655,8,8,8,7,5,6,2,3,1,4,7
0.18455,0.05143,-0.56976,1.17354,-0.74962,1.13907,-0.47928,1.45980,0.21504,-0.73498,8,7,7,4,2,3,5,8,3,6,1
1.90053,-1.75049,-2.68004,0.55946,0.15427,2.57286,0.55874,0.83629,-2.10161,-0.85288,1,2,3,5,5,5,4,4,5,5,4
2.19248,-1.05128,-2.15078,-0.26669,-0.33926,2.13609,0.04913,1.67492,-0.67672,0.23503,3,1,2,4,6,6,7,7,5,7,5
1.69331,-0.76590,-1.58102,0.51392,-0.13686,1.59128,-0.37276,1.19258,-0.55717,0.05997,3,2,1,2,3,3,3,3,3,3,3
1.51671,-0.02099,-0.79928,0.79494,-0.66505,0.69612,-0.36441,0.88839,-0.15006,0.18680,7,6,3,1,5,2,7,7,5,6,4
0.86951,0.24801,0.33079,1.25940,-1.15581,-0.31787,-1.04110,1.65644,0.36044,0.86920,7,6,6,4,1,3,2,5,4,7,6
1.02570,0.25146,0.07426,1.07856,-0.90905,0.09421,-0.55029,1.44804,-0.20661,0.46726,6,6,5,3,2,1,5,6,5,6,4
0.51836,0.36268,0.53331,1.52091,-1.20434,-0.80712,-1.31052,1.64635,0.64800,1.22648,4,5,5,5,2,3,1,3,4,5,4
-0.68824,1.73611,0.35779,1.29193,-1.65767,-1.33650,-0.73408,1.30014,1.11973,-0.03471,5,6,5,6,4,6,2,1,3,5,6
-0.17375,-0.17790,-0.14041,1.94894,-0.63178,-0.87812,0.06584,0.15900,1.07288,0.84062,5,6,5,3,5,3,2,4,1,5,4
-1.03123,0.42820,0.07966,0.89252,-0.86191,-0.02309,1.09758,-0.33511,2.38145,0.22967,6,6,6,6,5,4,3,2,2,1,6
0.29888,-0.29688,-0.49820,1.39211,-0.68446,0.86126,-0.92831,1.24636,0.70778,-0.66352,9,8,8,5,4,3,6,9,2,7,1
1.80355,-1.75911,-2.48697,0.74810,0.18754,2.68861,0.72164,0.63462,-2.02406,-1.19944,1,2,3,5,6,6,5,6,6,6,4
2.26496,-1.03145,-2.12243,-0.27449,-0.40165,2.02496,0.02198,1.82618,-0.58787,0.34936,5,1,2,3,5,5,5,5,4,4,4
1.86582,-0.76504,-1.64313,0.57897,-0.10220,1.44620,-0.36858,1.14889,-0.44086,0.06175,5,2,1,3,6,4,6,6,5,5,4
1.62287,-0.06927,-0.79928,0.82617,-0.73991,0.58037,-0.51896,0.90352,-0.00790,0.26719,6,5,4,1,4,2,6,6,5,6,3
0.95220,0.22214,0.39425,1.33876,-1.11007,-0.39041,-1.18103,1.58753,0.41214,0.81025,5,5,4,4,1,3,2,4,5,5,5
1.14003,0.18507,0.01755,1.06165,-0.91459,-0.04161,-0.53149,1.37745,-0.02405,0.69771,5,5,4,3,2,1,4,5,4,5,4
0.49079,-0.00374,0.48335,1.92292,-0.85914,-0.84416,-1.75329,1.36905,0.63992,1.43728,7,8,7,6,2,4,1,7,5,9,3
-0.69028,1.69300,0.30109,1.29453,-1.85730,-1.18679,0.09717,0.92873,1.24090,-0.08116,5,5,5,5,5,5,2,1,3,4,5
-0.32483,-0.02788,-0.14716,2.16751,-0.90627,-0.37961,-0.04486,0.28504,1.16012,0.16179,6,6,6,5,5,4,2,3,1,5,5
-1.19762,0.60581,0.30919,1.10198,-0.51533,-0.43054,1.20410,-0.73846,2.21505,0.49049,5,5,5,5,3,4,3,2,3,1,4
0.46527,-0.38827,-0.62106,1.35958,-0.62485,0.70847,-0.86983,0.89679,0.99049,-1.09047,7,7,6,2,4,4,5,8,3,6,1
1.77906,-1.77118,-2.43836,0.71168,0.23329,2.59755,0.86158,0.84974,-1.96752,-1.09583,1,2,3,4,4,4,4,4,4,4,4
2.24454,-1.05300,-2.02927,-0.20944,-0.40303,2.02188,0.06166,1.88500,-0.58464,0.31899,4,1,2,3,5,5,4,5,4,4,3
1.98015,-0.77969,-1.65528,0.53994,-0.04952,1.35514,-0.16808,1.20603,-0.24861,0.25826,4,2,1,2,4,3,4,4,3,4,3
1.69331,-0.10720,-0.74933,0.82096,-0.68446,0.48777,-0.38947,0.74722,0.18920,0.44404,6,5,4,1,4,2,6,6,5,6,3
1.00426,0.18679,0.41045,1.47537,-1.02411,-0.47067,-1.41077,1.56064,0.44606,1.05320,6,6,5,4,1,3,2,5,5,6,5
1.29519,0.03505,-0.09451,1.21777,-0.91598,-0.02772,-0.67769,1.23460,0.04703,0.73165,6,6,6,3,2,1,5,6,4,6,4
0.54694,-0.07099,0.39425,1.94894,-0.91875,-0.77008,-1.60709,1.55224,0.74978,1.41941,5,6,5,5,2,4,1,5,4,6,3
-0.61576,1.30761,0.25113,1.29453,-1.79491,-1.25007,0.45431,0.96066,1.42830,0.23325,4,4,4,4,4,4,2,1,3,4,4
-0.39731,0.14627,-0.08236,1.87088,-1.12393,0.40442,-0.36441,0.71361,1.44284,-0.89576,7,7,8,7,5,5,3,2,1,4,6
-1.23846,0.62736,0.37399,1.26981,-0.34620,-0.45215,1.04537,-0.89308,2.25383,0.74416,3,3,2,3,3,2,2,2,2,1,3
0.61023,-0.32275,-0.66427,1.05124,-0.91182,0.96158,-0.69649,1.07158,1.00503,-1.22445,6,6,5,3,3,4,5,6,2,5,1
1.81274,-1.77291,-2.45456,0.53604,0.13902,2.63151,0.93050,1.14048,-1.88674,-1.10119,1,2,3,4,4,4,4,4,4,4,4
2.07917,-1.13835,-2.03332,0.04946,-0.10497,2.15769,0.01989,2.01105,-0.48447,0.16358,3,1,2,4,5,5,5,5,4,5,4
1.91891,-0.80814,-1.61882,0.57637,-0.03982,1.58047,-0.10125,1.35561,-0.17106,0.22967,7,2,1,3,8,6,8,8,4,5,5
1.71985,-0.15376,-0.75743,0.88081,-0.63317,0.45999,-0.32472,0.67999,0.16658,0.50478,6,5,4,1,5,2,6,6,5,6,3
0.97466,0.05919,0.33619,1.62369,-0.97005,-0.42128,-1.33349,1.39426,0.65446,0.87635,5,5,5,4,1,3,2,5,4,5,4
1.36359,-0.04599,-0.29838,1.24639,-0.89657,0.19453,-0.55655,1.30351,-0.00951,0.55122,6,6,5,2,3,1,5,6,4,6,4
