20640,4,4
-1.34278,1.03380,1.61777,-0.88135,1,3,2,4
-1.34278,1.03380,1.85614,-0.77271,3,4,2,1
-1.34278,1.02911,1.85614,-0.54673,2,4,3,1
-1.34278,1.02911,1.85614,-0.44910,1,3,2,4
-1.34278,1.02911,1.69722,-0.69250,2,3,1,4
-1.34777,1.02443,1.14103,-0.74659,1,3,2,4
-1.34278,1.02443,0.90266,-0.92214,1,2,3,4
-1.34777,1.02443,0.90266,-0.77455,2,3,1,4
-1.34777,1.02443,-0.60700,-0.79747,2,3,1,4
-1.34777,1.02443,1.14103,-0.35192,1,3,2,4
-1.34777,1.02443,0.98212,0.26826,1,3,2,4
-1.34777,1.02443,1.85614,-0.46102,1,2,3,4
-1.35276,1.02443,1.85614,-0.67187,3,1,2,4
-1.35276,1.02443,1.85614,-0.77501,1,3,2,4
-1.35276,1.02443,1.85614,-0.64070,1,3,2,4
-1.35276,1.02443,1.85614,-0.52565,1,2,3,4
-1.35276,1.02443,1.85614,-0.57240,2,1,3,4
-1.35775,1.02443,-2.11667,-1.13575,3,4,2,1
-1.35775,1.02911,1.85614,-0.69433,3,2,4,1
-1.35775,1.02443,1.61777,-1.14629,3,2,4,1
-1.35775,1.01975,1.69722,-0.85981,1,2,3,4
-1.36274,1.01975,1.85614,-0.64712,1,2,3,4
-1.36274,1.01975,1.53831,-0.82864,2,3,4,1
-1.36274,1.01975,1.85614,-0.74521,2,1,3,4
-1.36274,1.01975,1.53831,-0.54123,1,3,2,4
-1.35775,1.01507,1.85614,-0.73742,2,3,4,1
-1.36274,1.01975,1.85614,-0.94598,2,1,4,3
-1.35775,1.01975,1.37940,0.07574,3,1,2,4
-1.35775,1.01975,-0.20972,-0.85614,2,1,3,4
-1.35775,1.01975,1.37940,-0.77959,1,3,2,4
-1.35775,1.01975,1.61777,-0.82130,2,1,3,4
-1.35775,1.01975,1.37940,-1.20267,2,1,3,4
-1.35775,1.01975,-0.68646,-0.82543,2,4,3,1
-1.35276,1.01975,-0.92483,-0.64116,2,3,1,4
-1.35276,1.01975,0.58484,0.12754,1,3,2,4
-1.35276,1.01975,-0.76592,-0.65491,2,1,3,4
-1.35775,1.01975,-0.44809,-0.40830,2,1,3,4
-1.35276,1.01507,0.74375,-0.89464,1,3,2,4
-1.35276,1.01975,-0.92483,-0.78463,2,3,1,4
-1.34777,1.01975,1.85614,-1.11191,2,1,3,4
-1.35276,1.01975,1.85614,-1.05232,1,3,2,4
-1.35276,1.01975,1.85614,-1.03124,1,3,2,4
-1.35276,1.01975,0.50538,-0.77363,1,2,3,4
-1.35276,1.01975,1.85614,-0.85385,3,2,4,1
-1.34777,1.01975,0.90266,-0.80480,1,3,2,4
-1.34777,1.01975,-1.48102,-0.80709,2,3,1,4
-1.34777,1.01507,-1.48102,-1.16004,2,1,3,4
-1.34777,1.01507,1.85614,-1.09404,3,1,2,4
-1.34777,1.01507,-1.00429,-0.75255,1,3,2,4
-1.35276,1.01507,1.85614,-1.10962,2,1,3,4
-1.35276,1.01507,1.85614,-1.16417,2,1,3,4
-1.34777,1.01039,-0.13027,-0.72458,1,3,2,4
-1.34777,1.01507,0.82321,-0.42206,1,3,2,4
-1.34278,1.01507,0.58484,1.23452,2,3,1,4
-1.34278,1.02443,0.18756,0.89853,1,3,2,4
-1.34278,1.01975,0.02865,-1.05462,2,4,3,1
-1.34278,1.02443,-0.52755,0.47957,2,3,1,4
-1.34278,1.02443,0.66429,0.45711,1,3,2,4
-1.33779,1.01975,0.02865,0.92603,1,3,2,4
-1.33779,1.01975,-0.05081,1.45316,2,3,1,4
-1.33779,1.01975,0.82321,-0.81672,2,4,3,1
-1.33779,1.01975,1.85614,-0.22037,1,3,2,4
-1.34278,1.01975,0.42593,1.48296,2,3,1,4
-1.33279,1.02443,1.85614,-0.51648,4,2,3,1
-1.33279,1.01975,1.85614,-0.27950,2,4,1,3
-1.33779,1.01975,1.85614,-0.40235,1,4,2,3
-1.33279,1.02443,1.85614,0.38744,2,3,1,4
-1.33779,1.02443,-0.05081,0.32143,2,3,1,4
-1.33779,1.02443,1.85614,-0.55544,2,4,3,1
-1.33779,1.02443,0.26701,0.53778,2,3,1,4
-1.33779,1.02443,-0.20972,0.60654,2,3,1,4
-1.33779,1.02911,1.85614,-0.11907,2,4,1,3
-1.33779,1.02911,0.50538,-0.46881,3,4,1,2
-1.33779,1.02911,1.85614,-0.62191,3,4,2,1
-1.33779,1.02911,-0.05081,1.09379,2,3,1,4
-1.33779,1.02911,1.85614,0.71243,2,3,1,4
-1.32780,1.03380,1.69722,-0.05536,2,4,3,1
-1.32780,1.03380,1.45886,0.24717,3,4,2,1
-1.33279,1.02911,0.98212,-0.02739,2,4,3,1
-1.33279,1.03848,0.66429,-1.05507,2,3,4,1
-1.32780,1.03848,1.85614,0.07528,3,4,2,1
-1.33279,1.03380,1.85614,0.40944,3,4,2,1
-1.33279,1.03848,1.85614,-0.01089,3,4,2,1
-1.32281,1.03848,-0.05081,1.21526,1,4,2,3
-1.32281,1.03380,1.69722,0.13716,3,4,2,1
-1.31782,1.03380,1.22049,0.36131,3,4,2,1
-1.31782,1.02911,0.90266,1.07958,3,4,2,1
-1.31283,1.03380,0.10810,-0.19470,3,4,2,1
-1.31782,1.03380,0.42593,0.18438,3,4,2,1
-1.30784,1.03380,-0.84537,-0.46698,2,3,4,1
-1.31283,1.03380,0.50538,0.10508,3,4,2,1
-1.31782,1.02911,0.42593,1.11350,3,4,2,1
-1.30784,1.02911,-0.05081,-0.60036,3,4,2,1
-1.31283,1.02911,-0.20972,-0.47981,2,4,3,1
-1.30784,1.02911,0.02865,-0.38722,3,4,2,1
-1.30784,1.02443,0.26701,-0.36705,3,4,2,1
-1.31283,1.02443,0.66429,-0.64483,3,4,2,1
-1.31283,1.02443,0.82321,0.51991,3,4,2,1
-1.30285,1.01975,0.10810,-1.07433,4,2,3,1
-1.31782,1.02443,1.85614,-0.11953,3,4,2,1
-1.31283,1.01975,1.29994,0.15046,3,4,2,1
-1.31782,1.01507,1.69722,0.09041,1,3,2,4
-1.31782,1.01507,0.74375,-0.17499,1,4,2,3
-1.31782,1.01975,1.85614,-0.57149,3,4,2,1
-1.32281,1.01975,1.85614,-0.30471,2,4,3,1
-1.32281,1.01507,1.85614,-0.20754,2,3,1,4
-1.32281,1.01507,1.85614,-0.16032,2,3,1,4
-1.32281,1.01507,1.85614,0.03907,3,4,2,1
-1.32281,1.01975,1.85614,-0.28042,3,4,2,1
-1.32281,1.01975,1.85614,0.14129,3,4,2,1
-1.32780,1.01507,1.85614,-0.27629,2,4,1,3
-1.32780,1.01975,1.85614,-0.55132,3,2,4,1
-1.32281,1.01975,1.85614,0.13350,3,4,2,1
-1.32780,1.01975,1.85614,-0.14703,3,2,4,1
-1.33279,1.01975,1.85614,-0.06911,4,2,3,1
-1.33279,1.01975,1.85614,-0.52519,4,3,2,1
-1.32780,1.01975,1.85614,0.08170,3,4,2,1
-1.33279,1.01975,1.85614,-0.24879,1,3,2,4
-1.33279,1.01507,1.85614,-0.80113,2,4,1,3
-1.33779,1.01507,1.85614,-0.25154,2,3,1,4
-1.33279,1.01975,1.85614,-0.05627,2,4,1,3
-1.33779,1.01975,1.37940,0.27330,1,3,2,4
-1.33779,1.01507,1.06158,0.68034,2,3,1,4
-1.33779,1.01507,1.14103,-0.12457,1,3,2,4
-1.33779,1.01507,0.98212,-0.53390,1,3,2,4
-1.33779,1.01507,0.02865,-0.07690,1,3,2,4
-1.33279,1.01039,-0.13027,-0.46010,1,3,2,4
-1.33779,1.01039,1.29994,-0.38951,2,1,3,4
-1.33779,1.01039,1.69722,-0.91985,4,1,3,2
-1.33779,1.01039,1.85614,-0.59441,2,1,3,4
-1.33779,1.01507,0.58484,-0.43902,2,1,3,4
-1.33779,1.01507,1.14103,-0.13374,2,3,1,4
-1.33279,1.01507,1.85614,-0.75163,3,1,2,4
-1.33279,1.01507,1.85614,-0.47889,2,1,3,4
-1.33279,1.01507,1.85614,-0.48119,1,2,3,4
-1.33279,1.01507,1.45886,-0.27033,2,3,1,4
-1.32780,1.01507,1.85614,-0.66179,2,1,3,4
-1.33279,1.01507,1.85614,-0.38172,3,1,2,4
-1.33279,1.01507,1.61777,0.09270,1,3,2,4
-1.32780,1.01507,1.85614,-0.84926,3,2,1,4
-1.32780,1.01507,1.77668,-0.47935,2,3,1,4
-1.32780,1.01507,1.69722,-0.40785,1,3,2,4
-1.32780,1.01507,1.85614,-0.63428,2,1,3,4
-1.32780,1.01039,1.14103,1.52513,2,1,3,4
-1.32780,1.01039,1.85614,-0.39089,3,1,2,4
-1.32780,1.01039,0.10810,-0.75025,3,1,2,4
-1.33279,1.01039,0.82321,-0.53482,2,1,3,4
-1.33279,1.01039,1.45886,-0.57928,2,1,3,4
-1.33279,1.01039,1.85614,-0.89923,3,2,4,1
-1.33279,1.01039,1.14103,-0.46285,3,1,2,4
-1.33779,1.01039,1.77668,-1.12796,4,2,3,1
-1.33779,1.01039,0.82321,-0.99686,2,1,3,4
-1.33779,1.01039,1.85614,-0.79472,4,2,3,1
-1.34278,1.01507,-0.68646,-0.12044,1,3,2,4
-1.32281,1.00102,1.85614,-1.02895,3,1,2,4
-1.32281,1.00102,1.85614,-0.68700,2,1,3,4
-1.32780,1.00102,1.85614,-0.85568,3,2,4,1
-1.32780,1.00571,1.85614,-0.99182,3,2,4,1
-1.32780,1.00571,1.85614,-0.81305,4,1,3,2
-1.32281,1.00571,1.69722,-0.32809,2,1,3,4
-1.32780,1.00571,1.14103,-0.55728,2,1,3,4
-1.32780,1.00571,1.85614,-0.75621,3,1,2,4
-1.32780,1.00571,1.22049,-0.13557,2,1,3,4
-1.32780,1.01039,1.53831,-0.43077,2,1,3,4
-1.32780,1.01039,1.61777,-0.66958,3,1,2,4
-1.32281,1.01039,0.66429,-0.13420,2,1,3,4
-1.32780,1.01039,0.10810,-0.92856,2,1,3,4
-1.32780,1.01039,0.90266,-0.78188,2,1,3,4
-1.32281,1.01039,1.22049,-0.52657,3,2,4,1
-1.32281,1.01039,1.85614,0.36131,3,1,2,4
-1.31782,1.01039,1.85614,-0.85889,4,2,3,1
-1.32281,1.01039,1.37940,-0.12365,2,1,3,4
-1.32281,1.01039,1.61777,-0.37118,3,2,1,4
-1.32281,1.01039,0.74375,0.18942,3,1,2,4
-1.31283,1.01039,0.02865,-0.45643,1,3,2,4
-1.31782,1.01039,1.45886,-0.50090,4,2,3,1
-1.31782,1.01039,0.42593,-0.12457,2,1,3,4
-1.31782,1.01039,0.50538,-0.40830,3,1,2,4
-1.31782,1.01507,0.82321,-0.29004,1,3,2,4
-1.31782,1.01507,0.82321,-0.28317,3,2,1,4
-1.31283,1.01507,1.14103,0.18758,2,4,3,1
-1.31283,1.01507,1.85614,-0.49906,2,4,3,1
-1.31782,1.01507,1.85614,0.40486,2,3,1,4
-1.31283,1.01507,0.98212,-0.25933,3,4,2,1
-1.31782,1.01507,1.53831,-0.60266,3,4,2,1
-1.30784,1.01507,1.53831,-0.43168,2,4,3,1
-1.30784,1.01507,1.37940,-0.31984,3,4,2,1
-1.30784,1.01039,1.69722,-0.76446,2,4,3,1
-1.31283,1.01039,0.90266,-0.72229,2,3,4,1
-1.31283,1.01507,1.37940,-0.27263,3,4,2,1
-1.30784,1.01507,1.85614,-0.37714,3,4,2,1
-1.30784,1.01039,1.29994,0.03770,3,4,2,1
-1.30784,1.01039,-0.05081,0.23296,1,3,2,4
-1.31283,1.01039,0.50538,-0.38218,1,3,2,4
-1.31283,1.01039,1.61777,-0.80388,4,1,3,2
-1.31283,1.01039,1.22049,-0.46514,3,2,1,4
-1.31782,1.01039,1.29994,-0.23871,2,1,3,4
-1.31283,1.01039,1.29994,-0.28179,2,1,3,4
-1.31782,1.00571,1.37940,-0.18187,3,2,1,4
-1.31782,1.00571,1.85614,-0.53115,2,1,3,4
-1.31782,1.00571,1.85614,-0.72413,4,1,3,2
-1.31782,1.00571,1.61777,-0.79655,4,2,3,1
-1.32281,1.00571,1.22049,0.15229,2,1,3,4
-1.31782,1.00571,1.14103,-0.42802,2,1,3,4
-1.31782,1.00571,1.45886,-0.80434,4,1,3,2
-1.32281,1.00102,0.90266,-0.98173,4,2,3,1
-1.32281,1.00571,1.69722,-0.39410,2,1,3,4
-1.32281,1.00571,1.22049,-0.43902,3,1,2,4
-1.32281,1.00571,1.77668,-0.45781,2,1,3,4
-1.31782,0.99634,1.85614,-0.55728,3,1,2,4
-1.31782,1.00102,1.85614,-0.93727,2,3,4,1
-1.31782,1.00102,1.85614,-0.86668,3,2,4,1
-1.31283,1.00102,1.61777,-0.16674,3,1,2,4
-1.31782,1.00102,1.37940,-0.64254,3,1,2,4
-1.31782,1.00102,1.14103,-0.74200,1,2,3,4
-1.30784,1.00102,1.06158,-0.78096,3,1,2,4
-1.31283,1.00102,0.82321,0.02440,2,1,3,4
-1.31283,1.00102,0.98212,-0.49906,1,2,3,4
-1.31283,1.00571,1.85614,-0.15391,4,2,3,1
-1.31283,1.00571,0.82321,-0.40510,3,1,2,4
-1.31283,1.00571,1.69722,-0.35238,3,1,2,4
-1.31283,1.00102,1.14103,-0.09432,3,1,2,4
-1.31782,1.00571,1.22049,-0.41564,3,1,2,4
-1.30784,1.00571,1.85614,-0.73788,3,2,4,1
-1.30784,1.00102,1.85614,-0.21350,2,4,1,3
-1.30784,1.00102,1.85614,-0.14061,3,4,2,1
-1.30784,1.00571,1.85614,-0.06590,3,2,4,1
-1.30784,1.00571,1.85614,-0.20066,1,4,2,3
-1.30285,1.00571,0.34647,-1.14308,4,2,3,1
-1.30784,1.00571,1.61777,-0.66591,3,4,2,1
-1.30784,1.00571,1.85614,-0.71771,4,2,3,1
-1.31283,1.00571,1.29994,-0.39868,3,4,2,1
-1.30285,1.01039,0.82321,-0.92535,4,3,2,1
-1.30285,1.01039,0.98212,-0.56140,3,2,4,1
-1.30285,1.01039,1.37940,-0.24146,2,3,4,1
-1.30784,1.01039,1.45886,-0.64483,3,4,2,1
-1.30784,1.01039,1.69722,-0.77088,2,3,4,1
-1.30285,1.01975,0.66429,-0.45506,3,4,2,1
-1.30285,1.01507,0.42593,-0.58707,3,4,2,1
-1.30285,1.01507,-0.44809,-0.14611,4,2,3,1
-1.27789,1.00102,-0.36864,-0.08102,4,2,3,1
-1.29287,1.01039,-0.52755,4.67829,2,3,1,4
-1.29786,1.00571,1.06158,-0.50961,3,4,2,1
-1.29786,1.00102,0.10810,0.31639,2,3,1,4
-1.30285,1.00571,1.14103,-0.29829,1,4,3,2
-1.30285,1.00571,1.69722,-0.45552,2,4,3,1
-1.29786,1.00571,1.61777,-0.79884,4,3,2,1
-1.29786,1.00571,1.85614,-0.90885,2,4,3,1
-1.29287,1.00102,1.45886,-0.63245,4,3,2,1
-1.29287,1.00102,1.53831,-0.76034,2,4,3,1
-1.29287,1.00102,1.29994,-0.14291,3,4,2,1
-1.29287,1.00102,0.82321,-0.48256,2,4,3,1
-1.29786,1.00102,0.82321,-0.46927,4,2,3,1
-1.29786,1.00102,0.18756,-0.09707,1,2,3,4
-1.29786,0.99634,0.98212,-0.47752,3,1,2,4
-1.29786,0.99634,1.45886,-0.23733,1,3,2,4
-1.30285,0.99634,0.66429,-0.48623,1,2,3,4
-1.29786,0.99634,0.74375,-0.39960,1,3,2,4
-1.30285,0.99634,1.69722,-0.66408,2,1,3,4
-1.30285,0.99634,1.85614,-0.86256,2,3,4,1
-1.30285,0.99634,1.61777,-0.15024,3,1,2,4
-1.30285,1.00102,-0.13027,-0.79151,1,3,2,4
-1.30285,1.00102,1.06158,-0.66729,4,1,3,2
-1.30285,0.99634,1.14103,-0.28317,2,1,3,4
-1.30784,0.99634,1.61777,-0.58111,3,1,2,4
-1.30285,1.00102,1.85614,0.04961,3,2,1,4
-1.30285,1.00102,1.77668,-0.24237,1,3,2,4
-1.30285,1.00102,1.85614,-0.40693,3,2,1,4
-1.30784,0.99634,1.85614,-0.28042,1,2,3,4
-1.31283,0.99634,1.45886,-0.69662,3,1,2,4
-1.30784,1.00102,0.98212,-0.27492,2,1,3,4
-1.30784,1.00102,1.29994,-0.35926,2,1,3,4
-1.30784,0.99634,0.98212,-0.78601,1,2,3,4
-1.30784,0.99634,1.29994,-0.75209,3,2,1,4
-1.31283,0.99166,0.58484,-0.93040,3,1,2,4
-1.31283,0.99634,0.66429,0.02028,1,2,3,4
-1.30784,0.99634,0.74375,-0.52382,3,1,2,4
-1.30784,0.99166,-0.76592,-0.19654,1,3,2,4
-1.30784,0.99166,-0.05081,-0.81580,1,2,3,4
-1.30784,0.99634,-0.20972,-0.61549,3,1,2,4
-1.30784,0.98698,0.58484,-0.81993,2,1,3,4
-1.30285,0.98698,1.06158,-0.96019,2,3,4,1
-1.30784,0.98230,1.22049,-0.71954,3,1,2,4
-1.30784,0.98698,1.14103,-0.88410,4,2,3,1
-1.30784,0.98230,1.29994,-0.50777,3,1,2,4
-1.30285,0.98230,1.06158,-0.79151,3,2,4,1
-1.30285,0.98230,1.14103,-0.57057,3,1,2,4
-1.30285,0.98230,1.22049,-0.95698,4,1,3,2
-1.30285,0.98230,1.06158,0.65925,2,1,3,4
-1.29786,0.98698,0.98212,-0.46881,2,1,3,4
-1.29786,0.98698,1.45886,-0.99594,3,4,2,1
-1.29786,0.98698,1.14103,-0.83322,2,3,4,1
-1.29786,0.98230,1.14103,-0.53298,2,1,3,4
-1.30285,0.98698,0.50538,-0.97715,2,1,3,4
-1.29786,0.98698,1.37940,-0.73788,4,2,3,1
-1.29786,0.98698,1.37940,-0.85568,3,1,2,4
-1.30285,0.98698,1.37940,-0.24421,2,1,3,4
-1.30285,0.99166,1.29994,-1.05691,3,2,4,1
-1.30285,0.99166,1.37940,-0.77684,2,1,3,4
-1.29786,0.99166,0.74375,-0.75346,2,1,3,4
-1.30285,0.99166,1.29994,-0.75438,3,1,2,4
-1.30784,0.99166,0.58484,-0.69204,1,2,3,4
-1.30285,0.99166,1.14103,-0.73329,2,1,3,4
-1.30285,0.99166,0.58484,-0.72825,2,1,3,4
-1.29786,0.99634,0.34647,-0.62145,2,1,3,4
-1.29786,0.99166,1.14103,-0.48073,3,1,2,4
-1.29786,0.99166,0.98212,-0.63199,2,1,3,4
-1.29786,0.99166,1.22049,-0.64987,3,1,2,4
-1.29786,0.99166,1.53831,-0.40555,1,3,2,4
-1.29287,0.99634,1.29994,-0.15436,3,1,2,4
-1.29287,0.99166,0.74375,-0.08194,1,2,3,4
-1.29786,0.99166,1.45886,-0.75071,3,2,4,1
-1.29786,0.99634,0.90266,-0.43581,3,2,1,4
-1.29287,0.99634,1.37940,-0.37072,4,2,3,1
-1.29287,0.99634,0.58484,0.06657,1,3,2,4
-1.28787,0.99634,0.82321,-0.37255,3,2,4,1
-1.28288,1.00102,-0.13027,-0.18645,4,2,3,1
-1.28288,0.99634,0.42593,-0.51465,2,4,3,1
-1.27789,0.99634,-0.20972,0.28889,3,4,2,1
-1.27290,0.99166,0.34647,-0.37897,3,2,4,1
-1.27290,0.99166,-0.05081,-0.84422,3,2,4,1
-1.28288,0.99166,0.58484,-0.89189,4,2,3,1
-1.28288,0.99166,0.34647,-0.59670,4,2,3,1
-1.27789,0.99166,0.10810,-1.01840,3,2,4,1
-1.27789,0.99166,0.58484,-0.85614,2,3,4,1
-1.27789,0.98698,0.98212,0.80868,3,4,2,1
-1.29287,0.99166,1.37940,-0.77088,3,2,4,1
-1.28787,0.99166,0.90266,-0.54582,4,2,3,1
-1.28787,0.99166,1.22049,-0.31984,1,3,4,2
-1.28787,0.98698,0.98212,-0.81580,4,2,3,1
-1.29287,0.99166,-0.36864,-0.38768,1,2,3,4
-1.29287,0.99166,1.22049,-0.92535,4,2,3,1
-1.28787,0.98698,1.14103,-0.57424,4,2,3,1
-1.28787,0.98698,1.61777,-0.60082,4,3,2,1
-1.29287,0.99166,0.90266,-0.64574,2,1,3,4
-1.29287,0.99166,0.50538,-0.90243,3,2,4,1
-1.29786,0.98698,0.42593,-0.64758,3,1,2,4
-1.29786,0.99166,0.66429,-0.57607,2,1,3,4
-1.29287,0.98698,1.14103,-0.50502,4,2,3,1
-1.29287,0.98698,1.37940,-0.73650,4,3,2,1
-1.29287,0.98698,1.85614,-0.85476,2,4,3,1
-1.29287,0.98698,1.45886,-0.83047,2,3,4,1
-1.29287,0.98698,1.22049,-0.70533,1,2,3,4
-1.35775,1.06189,1.61777,-0.62007,3,4,2,1
-1.35775,1.06189,1.85614,-0.47294,3,4,2,1
-1.35775,1.05721,1.85614,-0.17774,2,4,3,1
-1.36274,1.06189,0.74375,-0.17087,2,4,1,3
-1.35775,1.05721,1.85614,-0.48806,2,4,3,1
-1.36274,1.05721,1.37940,-0.51144,1,3,2,4
-1.36274,1.06189,-1.08374,1.12176,2,3,1,4
-1.36274,1.05721,0.58484,-0.71450,2,4,3,1
-1.36274,1.05721,1.85614,-0.63612,3,4,2,1
-1.37772,1.05721,1.06158,-0.59303,2,4,3,1
-1.38271,1.05252,0.66429,0.19492,3,2,1,4
-1.35775,1.05721,1.85614,0.24534,2,3,1,4
-1.35775,1.05252,1.69722,-0.65308,2,4,3,1
-1.35775,1.05721,1.85614,-0.75942,2,4,3,1
-1.35775,1.05721,1.85614,-0.16812,4,3,2,1
-1.35276,1.05252,1.85614,-0.36293,3,4,2,1
-1.35775,1.05721,1.85614,-0.20983,3,4,2,1
-1.34777,1.06189,1.06158,-0.45185,2,4,3,1
-1.34278,1.06189,1.85614,-0.32488,3,4,2,1
-1.34777,1.06189,1.85614,-0.25521,3,4,2,1
-1.34777,1.06189,1.85614,-0.38172,3,4,2,1
-1.34777,1.06189,1.85614,-0.27263,2,4,3,1
-1.34777,1.05721,1.85614,0.18804,3,4,2,1
-1.35276,1.06189,1.85614,-0.14566,3,4,2,1
-1.35276,1.06189,1.85614,-0.29004,4,3,2,1
-1.35276,1.06189,1.85614,-0.17178,3,4,2,1
-1.35276,1.05721,1.85614,-0.64666,3,4,2,1
-1.35276,1.05721,1.85614,-0.14703,2,4,3,1
-1.35276,1.05721,1.85614,-0.25933,2,4,3,1
-1.35276,1.05721,1.85614,-0.00906,3,4,2,1
-1.34777,1.05721,1.85614,0.00194,4,3,2,1
-1.34777,1.05721,1.85614,-0.30150,2,4,3,1
-1.34278,1.06189,0.66429,-0.19058,4,3,2,1
-1.33779,1.05721,0.98212,-0.69250,2,4,3,1
-1.34278,1.05721,1.85614,0.20271,3,4,2,1
-1.34278,1.05721,1.85614,0.49057,3,4,2,1
-1.33779,1.05721,0.66429,0.16696,3,4,2,1
-1.33779,1.05721,1.06158,0.10416,3,4,2,1
-1.34278,1.05252,1.85614,-0.03885,3,4,2,1
-1.34278,1.05252,1.85614,-0.17453,2,4,3,1
-1.34777,1.05252,1.85614,0.33197,2,4,1,3
-1.34777,1.05252,1.85614,-0.43214,3,4,2,1
-1.34777,1.05252,1.22049,-0.17591,2,3,1,4
-1.35276,1.05252,1.85614,-0.06452,3,4,2,1
-1.35276,1.05252,1.85614,-0.66133,3,4,2,1
-1.35276,1.05252,1.85614,-0.67095,3,4,2,1
-1.35775,1.05252,1.85614,-0.21854,2,4,3,1
-1.35775,1.05252,1.53831,-0.12411,2,3,1,4
-1.35775,1.05252,1.37940,-0.33955,2,3,1,4
-1.35775,1.05252,1.85614,-0.45185,3,4,2,1
-1.36274,1.05252,1.29994,-1.00053,2,1,3,4
-1.36274,1.05252,1.85614,-1.02070,1,3,2,4
-1.36274,1.04784,-1.48102,-0.97761,2,4,3,1
-1.36274,1.04316,1.69722,-0.97944,3,4,2,1
-1.35775,1.03848,1.85614,-0.98953,2,4,3,1
-1.36274,1.05252,1.37940,-0.45323,2,3,1,4
-1.36274,1.04784,1.85614,0.22334,1,3,2,4
-1.35276,1.05252,1.85614,-0.76951,2,4,3,1
-1.35276,1.04784,1.85614,-0.93819,2,4,3,1
-1.35276,1.04784,1.61777,-0.27950,2,3,1,4
-1.35775,1.04784,1.69722,-0.36980,2,3,1,4
-1.35775,1.04784,1.85614,-0.79792,3,4,2,1
-1.35276,1.05252,1.85614,-0.33313,2,4,1,3
-1.35276,1.04784,1.37940,0.17704,2,3,1,4
-1.35276,1.04784,1.37940,-0.39364,2,4,1,3
-1.34777,1.05252,1.85614,0.07666,2,3,1,4
-1.34777,1.04784,0.10810,-0.53665,2,3,1,4
-1.34777,1.05252,0.66429,-0.00768,1,3,2,4
-1.34278,1.05252,1.85614,-0.68150,3,4,2,1
-1.34278,1.05252,1.85614,-0.12503,2,3,1,4
-1.34278,1.05252,1.85614,-0.01456,1,3,2,4
-1.33779,1.04784,0.98212,-0.89418,2,4,3,1
-1.33779,1.04784,1.06158,-0.40326,2,1,3,4
-1.33779,1.04784,1.85614,-0.65629,3,1,2,4
-1.33779,1.04784,1.85614,-0.92902,3,1,2,4
-1.34278,1.04784,1.85614,-0.70992,3,1,2,4
-1.34278,1.04784,1.85614,0.06291,2,3,1,4
-1.34777,1.04784,0.50538,0.26688,1,3,2,4
-1.34777,1.04784,1.61777,-0.58936,2,4,1,3
-1.34777,1.04784,1.85614,0.20546,2,3,1,4
-1.35276,1.04316,1.85614,-0.77821,3,4,2,1
-1.35276,1.04784,1.85614,-0.37714,3,4,2,1
