16599,9,9
0.71974,2.46852,0.80551,0.65170,0.68625,0.19247,-0.98691,-0.55224,-0.06954,8,4,3,2,9,6,5,7,1
0.09293,2.54714,0.12909,0.73801,0.89640,0.19247,-1.08153,-1.10837,0.14112,9,8,7,6,1,3,2,4,5
-0.90494,2.07544,-1.61029,0.30647,-0.67973,-0.05128,-0.41919,-0.47279,0.03579,9,8,7,6,1,3,2,4,5
1.03315,1.91821,1.61077,-0.38398,-0.67973,-0.05128,0.52702,0.24224,-0.17487,5,4,3,1,6,8,7,9,2
-0.94816,1.05342,0.70888,0.30647,-0.36450,-0.05128,-0.32457,-0.55224,-0.38552,9,8,7,6,1,3,2,4,5
1.70680,1.44650,0.83772,-0.29767,-0.57465,-0.05128,0.43240,0.16279,-0.06954,5,4,3,2,6,8,7,9,1
-1.88118,0.93549,-0.86944,0.13386,-0.57465,-0.05128,-0.13533,0.56003,-0.06954,5,4,3,1,6,8,7,9,2
-0.21688,-0.87270,1.19204,-0.38398,0.79133,0.19247,0.33778,-0.31390,-0.17487,5,4,3,2,9,7,6,8,1
-0.49426,-1.06924,0.38677,0.13386,1.52685,0.43621,-0.41919,-0.71113,0.14112,8,4,3,2,9,6,5,7,1
-0.66718,-1.18716,-0.12860,0.47909,1.63193,0.43621,-0.70305,-1.58506,-0.59618,9,8,7,6,1,3,2,4,5
-0.82568,-1.38371,-0.96607,-0.03875,1.31670,0.19247,0.14853,-1.34672,-0.49085,9,8,7,6,1,3,2,4,5
-0.68519,-1.69817,-1.32039,-0.47029,0.47610,-0.05128,0.33778,0.16279,0.35177,5,4,3,2,6,8,7,9,1
1.38618,-1.50163,0.06467,-0.98812,-0.99495,-0.29502,1.18936,0.87782,0.03579,5,3,4,1,6,8,7,9,2
1.94455,-0.83339,0.67667,-0.38398,-0.78480,-0.29502,0.62164,0.71893,-0.28020,5,4,3,1,6,8,7,9,2
1.42221,0.77826,0.00025,0.30647,0.16088,-0.05128,-0.51381,-0.63169,-0.06954,9,8,7,6,1,3,2,4,5
0.66210,1.17134,-0.54734,0.82431,-0.04927,-0.05128,-1.08153,-0.55224,-0.28020,9,8,7,6,1,3,2,4,5
0.06411,1.32858,-0.74060,0.30647,-0.88988,-0.29502,-0.41919,0.00390,-0.06954,5,4,3,7,2,8,1,9,6
0.42435,1.40720,0.16130,-0.38398,-1.10003,-0.29502,0.52702,0.87782,-0.06954,5,4,3,1,6,8,7,9,2
-1.07785,1.01411,-0.61176,0.13386,0.05580,-0.05128,-0.22995,0.40114,-0.28020,5,4,3,1,6,8,7,9,2
0.34509,0.07071,0.74109,-0.38398,0.58118,0.19247,0.43240,0.16279,-0.06954,5,4,3,1,6,8,7,9,2
-0.32495,0.14932,-0.51513,0.30647,0.79133,0.19247,-0.51381,-0.71113,0.03579,9,8,7,6,1,3,2,4,5
1.32855,0.85688,1.09541,-0.29767,-0.25942,-0.05128,0.33778,0.24224,-0.06954,5,4,3,1,6,8,7,9,2
1.19886,1.32858,0.90214,0.39278,0.58118,0.19247,-0.60843,-0.79058,-0.38552,9,8,7,6,1,3,2,4,5
-0.01515,1.80028,-1.44923,0.47909,0.05580,-0.05128,-0.70305,-1.02892,0.03579,9,8,7,6,1,3,2,4,5
1.19526,2.38991,1.35309,-0.38398,-0.78480,-0.29502,0.52702,0.79837,-0.06954,5,4,3,1,6,7,9,8,2
1.28171,2.62576,1.51414,0.47909,-0.36450,-0.05128,-0.32457,0.40114,-1.54413,5,4,3,1,6,8,7,9,2
1.02234,2.86161,1.57856,0.91062,0.37103,-0.05128,-1.08153,-0.39334,-0.91216,8,7,6,2,3,4,9,5,1
0.26584,3.01884,0.80551,0.91062,1.00148,0.19247,-1.36539,-1.26727,0.03579,9,8,7,6,1,3,2,4,5
-1.75510,2.38991,-0.83723,0.82431,0.79133,0.19247,-1.17615,-0.71113,0.03579,9,8,7,6,1,3,2,4,5
-1.03462,-0.20445,0.41898,-0.38398,-0.67973,-0.29502,0.52702,0.71893,0.03579,5,4,3,1,6,8,7,9,2
-0.93015,-0.32238,0.58004,-1.07443,-0.67973,-0.05128,0.52702,0.71893,0.56243,5,3,4,1,6,8,7,9,2
-0.58072,-0.63685,0.32235,-0.12506,-0.15435,-0.05128,0.14853,-0.47279,-0.28020,9,8,7,6,1,3,2,4,5
1.46183,-0.16514,-0.28965,-0.72921,-0.36450,-0.05128,0.81088,-0.07555,-0.06954,5,4,3,2,6,8,7,9,1
1.76443,0.73895,-0.38628,-0.12506,-0.67973,-0.05128,0.14853,-0.07555,0.14112,5,4,3,2,6,8,7,9,1
0.73775,2.86161,0.22572,0.39278,0.05580,-0.05128,-0.60843,-0.63169,0.03579,9,8,7,6,1,3,2,4,5
-1.32642,2.58645,-0.51513,0.82431,-0.46957,-0.05128,-1.08153,-0.15500,0.03579,5,4,3,2,6,8,7,9,1
-1.27598,1.52512,-0.03197,-0.38398,-0.99495,-0.29502,0.43240,0.79837,0.14112,5,4,3,1,6,8,7,9,2
-0.28893,1.05342,0.93435,-0.98812,-0.57465,-0.05128,1.09474,0.87782,0.14112,5,3,4,1,6,8,7,9,2
1.32494,2.07544,1.48193,-0.21137,-0.36450,-0.05128,0.24316,0.24224,0.03579,5,4,3,1,8,6,9,7,2
1.10880,2.50783,1.15983,0.30647,0.47610,-0.05128,-0.51381,-0.55224,0.35177,5,4,3,2,6,8,7,9,1
-0.32495,2.74368,-0.22523,0.99693,1.00148,0.19247,-1.36539,-1.10837,0.14112,9,8,7,6,1,3,2,4,5
-0.91574,2.58645,-0.64397,0.82431,0.79133,0.19247,-1.27077,-0.47279,0.24644,6,5,4,3,1,8,7,9,2
-0.21328,1.28927,1.06319,-0.38398,0.79133,0.19247,0.43240,0.48058,-0.06954,5,3,4,1,6,8,7,9,2
-0.48346,1.17134,0.54783,0.39278,1.42178,0.19247,-0.60843,-0.94948,-0.06954,2,9,8,7,1,4,3,5,6
1.38258,2.74368,0.80551,-0.38398,-0.99495,-0.29502,0.52702,1.11616,-0.06954,5,3,4,1,6,8,7,9,2
1.28892,3.49054,1.77183,0.13386,0.47610,-0.05128,-0.32457,0.40114,-0.06954,5,4,3,1,8,6,9,7,2
-1.59659,3.37262,-0.70839,0.91062,1.42178,0.19247,-1.36539,-0.87003,0.03579,9,8,7,6,1,3,2,4,5
-1.87038,2.23267,-0.77281,-0.29767,0.47610,0.19247,0.33778,0.56003,-0.17487,5,4,3,1,6,8,7,9,2
-0.15924,1.13204,0.74109,-0.90182,0.37103,-0.05128,1.00012,0.71893,-0.06954,5,3,4,1,6,8,7,9,2
0.95390,2.38991,0.96656,-0.12506,-0.57465,-0.05128,0.24316,0.32169,-0.06954,5,4,3,1,6,8,7,9,2
-0.01515,2.86161,0.06467,0.47909,0.58118,0.19247,-0.79767,-0.71113,-0.06954,9,8,7,6,1,3,2,4,5
-0.72121,2.66507,-0.83723,0.56539,0.26595,-0.05128,-0.79767,-0.79058,-0.06954,9,8,7,6,1,3,2,4,5
-0.13042,0.85688,-0.12860,-0.12506,-0.78480,-0.29502,0.24316,0.56003,0.03579,6,5,4,2,1,8,7,9,3
0.68012,0.93549,0.70888,-0.72921,-0.57465,-0.05128,0.90550,0.63948,-0.17487,5,4,3,1,9,6,8,7,2
0.97911,3.92294,0.41898,0.04756,1.10655,0.19247,-0.32457,-1.10837,0.14112,9,8,7,6,1,3,2,4,5
-0.38979,4.19810,-1.12713,0.56539,0.37103,-0.05128,-0.79767,-0.55224,0.03579,9,8,7,6,1,3,2,4,5
0.08932,3.52985,1.38530,-0.12506,-0.36450,-0.05128,0.24316,0.48058,-0.17487,5,4,3,1,6,8,7,9,2
-1.17151,3.29400,0.99877,0.99693,1.21163,0.19247,-1.36539,-0.71113,-0.06954,5,4,3,2,6,8,7,9,1
-1.80914,1.80028,-0.70839,0.04756,1.52685,0.19247,-0.32457,-1.10837,0.14112,9,8,7,6,1,3,2,4,5
-1.48132,0.85688,-1.41702,-0.47029,0.37103,-0.05128,0.52702,-0.31390,-0.06954,9,8,7,6,1,3,2,4,5
0.66210,0.30656,-0.38628,-1.16074,-1.31018,-0.29502,1.37860,0.79837,-0.06954,5,4,3,1,6,8,7,9,2
1.29612,0.69964,0.12909,-0.72921,-1.41525,-0.29502,0.81088,0.71893,0.35177,5,4,3,1,6,8,7,9,2
1.57711,1.24996,0.70888,-0.12506,-1.20510,-0.29502,0.33778,0.79837,-0.06954,5,4,3,1,6,8,7,9,2
-0.82929,-0.28307,-2.06123,-0.21137,-0.67973,-0.05128,0.24316,-0.47279,0.14112,9,8,7,6,1,3,2,4,5
-0.76804,-0.40099,-2.06123,-0.64290,-1.31018,-0.05128,0.24316,0.95727,0.35177,3,5,4,9,2,6,1,7,8
-0.06198,-0.67615,-0.03197,-0.38398,-2.36093,-0.29502,0.62164,1.59285,-0.17487,5,4,3,1,6,8,7,9,2
0.31988,-0.36169,1.22425,0.04756,-0.57465,0.19247,-0.13533,0.00390,-0.17487,9,8,7,6,1,3,2,4,5
0.48559,-0.20445,0.86993,-0.29767,0.58118,0.43621,0.24316,-0.39334,-0.06954,9,8,7,6,1,3,2,4,5
-0.00074,-0.04722,-0.45070,0.65170,0.79133,0.43621,-0.79767,-1.42616,-0.28020,9,8,7,6,1,3,2,4,5
-0.22769,-0.08653,-0.86944,-0.29767,0.58118,0.43621,-0.60843,-1.26727,1.40505,9,8,7,6,1,3,2,4,5
-0.26731,-0.12584,-1.19155,-0.98812,0.37103,0.19247,0.24316,-0.55224,1.29972,7,6,5,9,2,3,1,4,8
0.70533,0.03140,-0.28965,-0.38398,-1.10003,-0.05128,0.52702,0.63948,-0.06954,5,4,3,2,6,8,7,9,1
0.63689,0.38518,0.09688,0.30647,-1.20510,-0.05128,-0.32457,0.32169,-0.28020,9,8,7,6,1,3,2,4,5
-0.29973,0.54241,0.54783,0.82431,-0.88988,-0.05128,-0.98691,0.40114,-0.06954,9,8,7,6,1,3,2,4,5
0.28025,0.34587,0.38677,-0.38398,0.26595,0.19247,0.33778,-0.63169,-0.17487,9,8,7,6,1,3,2,4,5
-0.15924,0.42448,-0.64397,0.30647,0.05580,0.19247,-0.51381,-0.47279,-0.06954,9,8,7,6,1,3,2,4,5
-0.56631,0.18863,-0.64397,0.30647,-0.78480,-0.05128,-0.41919,0.24224,0.03579,9,8,7,6,1,3,2,4,5
0.62608,0.07071,0.38677,-1.24704,-0.99495,-0.05128,1.37860,0.87782,-0.17487,5,4,3,1,6,8,7,9,2
0.68732,0.42448,0.96656,0.39278,-0.46957,0.19247,-0.41919,0.56003,-0.38552,5,4,3,1,6,8,7,9,2
-0.95537,0.34587,0.48340,1.16954,0.58118,0.43621,-1.46001,-0.63169,0.03579,9,8,7,6,1,3,2,4,5
-0.32855,-0.79408,-0.16081,-0.38398,-0.78480,-0.05128,0.43240,0.95727,-0.06954,1,5,4,2,6,8,7,9,3
0.40273,-0.83339,0.99877,-1.07443,-0.46957,0.19247,1.00012,1.27506,-0.06954,5,1,2,3,9,7,6,8,4
0.13255,-0.51892,1.51414,0.39278,1.52685,0.43621,-0.60843,-0.39334,-0.49085,5,4,3,2,6,8,7,9,1
-0.01875,-0.51892,1.41751,-0.29767,1.84208,0.67995,-0.70305,-0.39334,0.56243,5,4,3,2,6,8,7,9,1
0.45317,-0.20445,-1.41702,-0.38398,1.31670,0.43621,0.24316,-0.07555,0.03579,5,4,3,2,6,8,7,9,1
0.97551,0.50310,-0.16081,-0.29767,-0.67973,0.19247,0.33778,0.87782,-0.06954,5,3,4,1,6,8,7,9,2
0.99713,0.69964,0.12909,0.73801,-0.67973,-0.05128,-0.51381,0.63948,-1.75479,4,2,3,5,7,8,1,9,6
0.48919,0.93549,0.86993,0.56539,-0.36450,0.19247,-0.98691,1.03672,0.45710,5,3,4,1,9,7,6,8,2
-0.19887,0.97480,1.19204,0.39278,0.68625,0.43621,-0.60843,0.16279,0.03579,5,4,3,1,6,8,7,9,2
-0.29253,0.93549,1.19204,0.39278,0.79133,0.43621,-0.70305,0.08334,-0.17487,5,4,3,1,6,7,9,8,2
-0.62035,0.66033,0.83772,-0.03875,1.73700,0.67995,-0.22995,-0.39334,-0.06954,5,4,3,2,6,8,7,9,1
-1.00580,0.18863,-0.06418,0.13386,2.15730,0.67995,-0.51381,-0.87003,-0.06954,9,8,7,6,1,3,2,4,5
1.81487,0.62103,0.03246,-0.72921,-0.67973,-0.05128,0.71626,0.63948,-0.06954,5,4,3,1,6,8,7,9,2
1.54109,1.21065,0.48340,0.47909,-0.57465,0.19247,-1.17615,0.63948,1.40505,5,4,3,1,6,8,7,9,2
1.46544,1.24996,0.51561,0.65170,-0.57465,0.19247,-0.98691,0.63948,0.87841,5,4,3,1,9,7,6,8,2
0.78098,1.68235,0.19351,0.56539,-0.25942,0.19247,-0.89229,-0.63169,0.14112,9,8,7,6,1,3,2,4,5
-0.94096,1.68235,-0.83723,1.25585,-0.57465,0.19247,-1.64925,-0.71113,0.03579,5,9,8,7,1,3,2,4,6
-1.49573,1.01411,-0.61176,-0.03875,-1.31018,-0.05128,-0.22995,0.56003,0.24644,5,4,3,1,6,8,7,9,2
-1.23996,0.38518,-0.12860,-0.38398,-1.62540,-0.05128,0.43240,0.63948,0.14112,5,4,3,1,6,8,7,9,2
1.53748,0.38518,0.96656,-1.33335,-0.78480,-0.05128,1.47322,0.32169,-0.06954,5,4,3,1,6,8,7,9,2
0.35950,1.72166,1.03098,0.73801,1.31670,0.43621,-1.17615,-0.39334,-0.06954,5,4,3,2,6,8,7,9,1
-0.59873,1.64305,0.35456,0.91062,1.73700,0.67995,-1.36539,-0.94948,0.14112,9,8,7,6,1,3,2,4,5
-1.16071,0.42448,-0.93386,-0.12506,0.89640,0.43621,-0.13533,-0.23445,0.03579,2,6,5,4,1,8,7,9,3
0.68372,-0.08653,0.22572,-0.55659,-0.25942,0.19247,0.43240,0.24224,-0.06954,5,4,3,1,6,8,7,9,2
0.11094,0.14932,0.25793,0.56539,0.05580,0.19247,-0.89229,0.00390,-0.06954,5,4,3,1,6,8,7,9,2
-0.33216,0.03140,0.22572,0.13386,0.26595,0.19247,-0.32457,0.00390,-0.17487,5,4,3,1,6,8,7,9,2
0.73775,0.54241,0.86993,-0.21137,-0.46957,0.19247,0.14853,0.40114,-0.06954,5,4,3,1,6,8,7,9,2
-0.10521,0.81757,0.67667,0.39278,0.68625,0.43621,-0.70305,-0.23445,-0.06954,5,4,3,1,6,8,7,9,2
0.20100,0.69964,-0.48291,-0.55659,0.79133,0.43621,0.43240,-0.31390,-0.17487,5,4,3,2,6,8,7,9,1
0.08572,0.81757,-0.54734,0.04756,0.05580,0.19247,-0.22995,0.16279,-0.06954,5,4,3,1,6,8,7,9,2
-0.94816,0.50310,-0.38628,0.56539,-0.67973,0.19247,-0.79767,0.24224,-0.06954,5,4,3,1,6,8,7,9,2
-1.17872,0.14932,-0.25744,0.22017,-0.78480,-0.05128,-0.13533,0.32169,-0.70151,5,4,3,1,6,8,7,9,2
-0.33936,-0.67615,0.67667,-0.29767,-0.04927,0.19247,0.33778,-0.23445,-0.17487,5,4,3,2,6,8,7,9,1
0.90346,-0.47961,-0.32186,-0.81551,0.26595,0.19247,0.71626,-0.47279,-0.06954,5,4,3,2,6,8,7,9,1
-0.49787,0.07071,0.16130,0.30647,-1.52033,-0.05128,-0.41919,0.40114,-0.06954,5,4,3,1,6,8,7,9,2
-0.17725,-0.44030,-0.64397,-0.12506,1.21163,0.43621,-0.22995,-0.71113,0.03579,5,4,3,2,6,8,7,9,1
0.31267,-0.47961,-1.32039,-1.07443,0.47610,0.43621,0.90550,-0.63169,0.14112,3,5,4,9,2,6,1,7,8
1.37898,0.03140,-0.51513,-0.81551,-0.67973,0.19247,0.81088,0.79837,0.03579,5,3,4,1,6,8,7,9,2
1.55550,0.18863,-0.35407,-0.12506,-0.78480,-0.05128,0.81088,0.71893,-0.59618,5,3,4,1,6,8,7,9,2
-0.75364,0.93549,0.96656,0.73801,0.89640,0.43621,-1.17615,-0.15500,-0.06954,5,4,3,1,9,7,6,8,2
-1.07785,-0.12584,0.09688,-0.21137,1.73700,0.67995,-0.04071,-0.47279,0.03579,5,4,3,1,6,8,7,9,2
0.05330,-0.55823,-0.99828,-1.07443,1.10655,0.43621,1.00012,-0.55224,0.03579,2,4,3,6,7,8,1,9,5
0.12535,-0.55823,-0.99828,-1.24704,1.10655,0.43621,1.00012,-0.07555,0.24644,4,2,3,5,1,8,7,9,6
1.71040,0.22794,0.45119,-0.90182,0.58118,0.43621,0.90550,0.79837,-0.06954,1,2,3,4,6,8,7,9,5
2.22194,0.97480,0.58004,-0.81551,0.89640,0.43621,0.62164,0.00390,0.03579,5,4,3,1,6,8,7,9,2
2.00219,1.76097,0.22572,0.30647,1.21163,0.43621,-0.70305,-0.63169,0.66776,5,4,3,2,6,8,7,9,1
-0.30694,2.35060,-0.67618,1.42846,0.89640,0.43621,-2.02773,-0.55224,0.14112,5,4,3,2,6,8,7,9,1
-1.30120,1.87890,-1.03049,0.39278,0.16088,0.19247,-0.70305,-0.23445,0.24644,5,4,3,2,6,8,7,9,1
-0.95177,1.17134,-0.80502,-0.64290,-0.88988,-0.05128,0.71626,0.40114,-0.17487,5,4,3,1,6,8,7,9,2
-0.67438,0.81757,-0.12860,-0.21137,-1.31018,-0.05128,0.24316,0.87782,-0.17487,5,3,4,1,6,8,7,9,2
0.51441,0.69964,1.32088,-0.81551,-0.46957,0.19247,0.81088,0.71893,-0.06954,5,3,4,1,6,8,7,9,2
-0.96257,0.66033,-0.25744,0.47909,1.42178,0.43621,-0.89229,-0.87003,0.03579,5,4,3,2,6,8,7,9,1
-0.18806,-0.32238,-1.38481,-0.64290,-0.88988,-0.05128,0.62164,0.24224,-0.06954,5,4,3,2,6,8,7,9,1
0.48198,-0.20445,1.12762,-0.21137,-1.73048,-0.29502,0.33778,1.03672,-0.06954,5,3,4,1,6,8,7,9,2
0.54323,-0.16514,1.35309,0.39278,-1.52033,-0.05128,0.24316,0.87782,-0.70151,5,3,4,1,6,8,7,9,2
-0.40060,-0.08653,1.86846,1.42846,-0.57465,0.19247,-2.40621,0.63948,1.29972,5,3,4,1,6,8,7,9,2
-0.72842,-0.12584,1.96509,1.60107,-0.36450,0.19247,-2.12235,0.56003,0.35177,5,3,4,1,8,6,9,7,2
-1.48852,-0.32238,1.86846,2.46414,0.37103,0.19247,-2.50083,-0.55224,-2.38675,5,4,3,2,6,8,7,9,1
-2.37111,-1.22647,1.09541,-0.03875,1.42178,0.43621,-0.32457,-1.02892,-0.28020,5,4,3,2,6,8,7,9,1
-2.21981,-1.73748,0.51561,-2.88687,1.73700,0.67995,1.94632,-1.34672,4.56489,9,8,7,6,1,3,2,4,5
-1.13189,-2.16988,-0.06418,-2.11011,1.84208,0.67995,2.04094,-0.79058,0.66776,5,4,3,2,9,7,6,8,1
2.16430,-1.93402,-0.61176,-2.54164,1.31670,0.43621,2.79790,0.24224,0.03579,5,3,4,1,6,8,7,9,2
3.19458,-1.22647,-0.48291,-1.41966,1.00148,0.43621,0.81088,0.40114,0.24644,5,3,4,1,6,8,7,9,2
3.54762,-0.47961,-0.38628,0.30647,0.89640,0.43621,-0.32457,0.16279,-2.38675,5,4,3,1,8,6,9,7,2
3.43955,-0.00791,-0.54734,1.60107,0.79133,0.43621,-0.51381,-0.71113,-2.28143,5,4,3,2,6,8,7,9,1
1.67077,0.93549,-1.09492,2.37783,0.26595,0.19247,-3.63628,-0.63169,1.19440,9,8,7,6,1,3,2,4,5
-0.72842,1.09273,-0.90165,2.46414,-0.57465,0.19247,-3.06856,0.56003,-0.06954,5,4,3,1,6,8,7,9,2
-1.79112,0.85688,-0.80502,-0.64290,-0.78480,-0.05128,-2.02773,0.00390,4.35423,5,4,3,2,6,8,7,9,1
-1.49573,-0.32238,0.86993,-0.38398,-0.99495,-0.05128,0.43240,1.43396,-0.06954,1,2,3,4,6,8,7,9,5
-0.86891,-0.67615,1.77183,-1.50596,-0.25942,0.19247,1.94632,1.43396,-0.28020,5,1,2,3,9,6,8,7,4
1.09799,-0.47961,0.09688,-0.90182,2.15730,0.67995,0.71626,-1.50561,-0.06954,9,8,7,6,1,3,2,4,5
1.18085,1.05342,-0.25744,-0.29767,0.79133,0.43621,0.14853,0.56003,-0.06954,5,3,4,1,6,8,7,9,2
