2310,18,7
0.37126,-0.70311,-0.35697,-0.19451,0.94501,-0.09770,-0.41004,-0.12860,-0.27591,-0.27080,-0.25193,-0.30649,0.27067,-0.06631,-0.15908,-0.27760,-0.52332,-0.45320,3,7,4,1,2,5,6
1.68712,0.51463,-0.35697,-0.19451,-0.59882,-0.12590,-0.64088,-0.13967,-0.96083,-0.93677,-0.98965,-0.93897,0.99967,-0.98032,0.65851,-1.02574,2.02355,-0.47336,3,7,2,4,1,6,5
0.16566,0.30587,-0.35697,-0.19451,-0.68116,-0.12427,-0.65626,-0.13786,-0.96957,-0.93677,-1.01262,-0.93897,1.08600,-1.08251,0.74508,-1.04903,-1.38313,-0.47336,3,7,2,4,1,6,5
-0.53338,1.28006,2.41015,4.39036,-0.10479,-0.09494,-0.31771,-0.12140,0.68552,0.66790,0.77170,0.59181,-0.71732,1.13724,-1.20751,0.76046,-0.62004,-0.45629,6,4,3,2,5,1,7
1.30333,1.68017,2.41015,-0.19451,0.14222,-0.10212,-0.04070,-0.06958,-0.80173,-0.77503,-0.89264,-0.70982,0.89416,-1.26417,1.24525,-0.85747,0.00202,2.16605,3,7,4,5,2,6,1
1.12514,-0.14643,-0.35697,-0.19451,-0.31064,-0.11996,-0.62549,-0.13960,-0.93852,-0.92408,-0.94880,-0.92981,0.89416,-0.83839,0.52385,-0.98432,2.21822,-0.45469,3,7,2,5,1,6,4
-1.62993,-1.25979,-0.35697,-0.19451,-0.08421,-0.08271,-0.22537,-0.10434,-0.45732,-0.40082,-0.42551,-0.54482,0.88457,-0.16282,-0.61115,-0.45363,0.06994,-0.20603,1,6,4,3,2,7,5
1.07031,1.01912,-0.35697,-0.19451,0.67741,-0.06985,0.32863,-0.11118,0.46820,0.47445,0.54961,0.35960,-0.32404,0.92719,-1.24598,0.53524,-0.52635,-0.39956,5,6,3,2,4,1,7
1.61858,-0.05945,-0.35697,-0.19451,0.94501,-0.03009,-0.24076,-0.10899,0.28291,0.34126,0.27903,0.22821,0.29945,0.20619,-0.64962,0.26084,-0.79529,-0.35451,5,6,3,1,4,2,7
0.28902,-0.45956,-0.35697,-0.19451,3.04462,-0.02478,-0.50237,-0.13041,0.28582,0.37614,0.23308,0.25877,0.58721,-0.11740,-0.38992,0.21425,-1.00643,-0.30922,5,6,2,1,3,4,7
0.80988,0.37546,-0.35697,-0.19451,-0.43414,-0.11367,-0.61010,-0.13554,-0.95598,-0.92725,-0.98709,-0.93592,1.03804,-0.99167,0.63927,-1.02315,0.44188,-0.36111,2,7,3,4,1,6,5
0.72764,0.07972,-0.35697,-0.19451,-0.53707,-0.11971,-0.42543,-0.13664,-0.81531,-0.71161,-0.86712,-0.84426,1.60398,-1.01438,0.11025,-0.86783,0.59927,0.41518,1,7,3,5,2,6,4
0.09713,0.18410,-0.35697,-0.19451,0.28631,-0.05694,-0.25615,-0.11391,-0.80852,-0.87334,-0.75225,-0.80453,0.06923,-0.28771,0.41804,-0.78499,1.78285,-0.66245,3,7,2,4,1,6,5
-0.57450,-1.65990,-0.35697,-0.19451,-0.55765,-0.12427,-0.42543,-0.13243,1.98844,1.90152,1.99697,2.04009,-2.40554,1.68791,-0.44763,2.00303,-0.81198,-0.66328,5,1,4,2,6,3,7
0.01489,1.97591,-0.35697,-0.19451,-0.35181,-0.12194,-0.39465,-0.13186,-0.81919,-0.81626,-0.91817,-0.69454,0.69272,-1.33230,1.56266,-0.84453,0.55591,2.23908,3,7,4,5,2,6,1
1.37186,-1.13801,-0.35697,-0.19451,-0.57824,-0.11791,-0.54854,-0.13432,-0.75225,-0.77820,-0.69098,-0.79231,0.37618,-0.20824,-0.02441,-0.72286,0.85555,-0.45664,2,7,3,4,1,6,5
-1.52027,-0.05945,-0.35697,-0.19451,-0.57824,-0.12434,-0.54854,-0.13513,-0.92882,-0.93677,-0.92583,-0.91453,0.68313,-0.74188,0.57194,-0.96102,2.51022,-0.61658,3,7,2,5,1,6,4
-1.64363,1.50621,-0.35697,4.39036,0.10105,-0.09007,0.55947,-0.09574,0.37313,0.36028,0.46282,0.27404,-0.41997,0.90448,-1.11132,0.44723,-0.47885,-0.42580,5,6,3,2,4,1,7
-0.62933,-1.06843,-0.35697,-0.19451,-0.49590,-0.11872,-0.42543,-0.12984,1.91567,1.93641,1.90508,1.88733,-1.36959,1.50057,-1.16903,1.90984,-0.95870,-0.52756,5,1,4,2,6,3,7
-1.46545,-0.70311,-0.35697,4.39036,1.58313,0.09543,2.89860,0.34928,-0.59412,-0.67989,-0.49443,-0.62426,-0.29527,0.17781,-0.00518,-0.52353,1.04197,-0.58972,5,7,1,3,2,4,6
1.22109,2.13247,-0.35697,-0.19451,0.34806,-0.08455,0.15935,-0.10635,-0.51165,-0.53085,-0.66035,-0.30955,0.24189,-1.41178,2.14940,-0.51835,-0.15481,2.32684,3,7,5,4,2,6,1
-0.42373,0.28848,-0.35697,-0.19451,-0.63999,-0.12656,-0.57932,-0.13942,-0.89098,-0.88603,-0.87478,-0.90536,0.76946,-0.62266,0.28338,-0.90924,1.62495,-0.40307,2,7,3,4,1,6,5
-0.97200,0.32327,-0.35697,-0.19451,-0.43414,-0.10885,-0.11765,-0.10432,-0.92300,-0.91140,-0.93093,-0.91453,0.85579,-0.81001,0.51423,-0.96620,1.50038,-0.47336,2,7,3,4,1,6,5
-0.24554,0.39285,-0.35697,-0.19451,-0.00187,-0.10484,-0.08687,-0.11775,-0.41076,-0.45790,-0.33361,-0.45316,-0.09383,0.17781,-0.20717,-0.36044,0.02581,-0.51903,1,6,4,3,2,5,7
-0.43744,1.95851,2.41015,-0.19451,-0.04304,-0.06719,-0.11765,-0.12430,-0.64262,-0.66404,-0.76756,-0.46538,0.32822,-1.36068,1.97627,-0.65038,0.08915,2.34907,3,7,4,5,2,6,1
1.64600,2.18466,-0.35697,-0.19451,0.03930,-0.09857,-0.25615,-0.12978,-0.58442,-0.62915,-0.66291,-0.44093,0.06923,-1.00303,1.62999,-0.62967,-0.09058,2.65732,3,7,5,4,2,6,1
-1.05424,0.86255,-0.35697,-0.19451,-0.26947,-0.10345,-0.27154,-0.11225,-0.46703,-0.46742,-0.63738,-0.25761,0.37618,-1.51964,2.19750,-0.47434,-0.33830,2.24059,3,7,4,5,2,6,1
1.56376,-0.02466,-0.35697,-0.19451,-0.59882,-0.12590,-0.57932,-0.13715,-0.82501,-0.73698,-0.86201,-0.85648,1.46969,-0.92355,0.09101,-0.88336,0.67652,0.26497,1,7,3,5,2,6,4
0.80988,0.37546,-0.35697,-0.19451,-0.35181,-0.11637,-0.17920,-0.12427,-0.88128,-0.87017,-0.88243,-0.88092,0.81742,-0.73053,0.41804,-0.91701,1.00618,-0.43590,2,7,3,4,1,6,5
-0.21813,0.39285,-0.35697,-0.19451,-0.68116,-0.12427,-0.65626,-0.13786,-0.96957,-0.93677,-1.01262,-0.93897,1.08600,-1.08251,0.74508,-1.04903,-1.38313,-0.47336,3,7,2,4,1,6,5
-0.19071,2.13247,-0.35697,-0.19451,0.47157,-0.08059,0.94419,-0.07022,-0.29240,-0.33423,-0.49953,-0.00095,-0.14179,-1.62183,2.89004,-0.25689,-0.16609,2.31465,4,7,3,5,2,6,1
0.41238,-1.45114,-0.35697,-0.19451,-0.00187,-0.08109,-0.65626,-0.13786,-0.93755,-0.90188,-0.97944,-0.91148,1.08600,-1.04844,0.68737,-1.01538,-1.35880,-0.13454,2,7,3,4,1,6,5
0.91954,0.58421,-0.35697,-0.19451,-0.31064,-0.11599,-0.45621,-0.13740,-0.49031,-0.54036,-0.61951,-0.28205,-0.05546,-1.26417,2.19750,-0.49505,-0.03815,2.45999,3,7,4,5,2,6,1
1.15255,2.18466,-0.35697,-0.19451,0.20397,-0.04637,0.09780,-0.06863,-0.69501,-0.72112,-0.82883,-0.50204,0.32822,-1.46287,2.14940,-0.68144,0.46610,2.27761,3,7,4,5,2,6,1
-0.09477,0.02753,-0.35697,-0.19451,-0.57824,-0.12066,-0.42543,-0.13432,-0.94046,-0.93677,-0.94370,-0.92981,0.79824,-0.79297,0.54309,-0.97914,2.51022,-0.52594,3,7,2,5,1,6,4
-1.12278,0.49723,-0.35697,-0.19451,0.01871,-0.08924,-0.33310,-0.12606,-0.93076,-0.90823,-0.94880,-0.92064,0.96130,-0.88381,0.53347,-0.98432,0.97142,-0.36907,2,7,3,4,1,6,5
1.67341,-0.54654,-0.35697,-0.19451,-0.37239,-0.11575,-0.54854,-0.13816,-0.65427,-0.72112,-0.54293,-0.71593,-0.07465,0.20619,-0.27450,-0.57271,0.89893,-0.50148,2,7,3,4,1,6,5
-0.84864,1.34964,-0.35697,-0.19451,0.08047,-0.08864,0.02085,-0.11200,0.64380,0.62984,0.74106,0.53376,-0.65017,1.17698,-1.34217,0.72940,-0.55924,-0.43435,6,4,3,2,5,1,7
-1.25984,-0.11164,-0.35697,-0.19451,-0.59882,-0.12690,-0.64088,-0.13967,-0.94240,-0.93677,-0.94370,-0.93592,0.81742,-0.78162,0.50461,-0.97914,2.51022,-0.49811,3,7,2,5,1,6,4
-0.09477,-0.66831,-0.35697,-0.19451,0.51274,-0.02878,-0.04070,-0.02423,-0.75613,-0.83529,-0.67311,-0.77092,-0.10343,-0.06631,0.21605,-0.70474,1.52087,-0.62523,3,7,2,4,1,6,5
-0.05365,-1.10322,-0.35697,-0.19451,0.14222,-0.07536,0.12858,-0.09130,-0.27009,-0.23274,-0.20598,-0.37983,0.55843,0.20619,-0.90933,-0.23101,-0.02012,-0.26739,1,7,4,2,3,5,6
1.27591,-0.14643,-0.35697,-0.19451,-0.35181,-0.11540,-0.56393,-0.13355,-0.36904,-0.38180,-0.33872,-0.38899,0.18434,-0.10037,-0.01479,-0.36562,-0.38432,-0.50848,1,7,4,3,2,5,6
1.15255,-1.95563,-0.35697,-0.19451,-0.39298,-0.12161,-0.07148,-0.07461,2.73741,2.91949,2.43348,2.89562,-0.57344,0.21755,0.20643,2.44569,-1.43252,-0.67215,4,1,6,2,5,7,3
-0.95829,1.48881,2.41015,-0.19451,-0.02246,-0.09843,-0.28693,-0.12320,-0.64262,-0.64184,-0.77778,-0.47454,0.52966,-1.42881,1.88970,-0.65814,-0.08317,2.24037,3,7,4,5,2,6,1
-1.02683,1.31485,-0.35697,-0.19451,0.49215,-0.06088,0.88264,-0.06168,0.48761,0.46493,0.58790,0.38404,-0.60222,1.06911,-1.20751,0.57408,-0.50142,-0.44167,5,6,3,2,4,1,7
0.48092,-1.43375,-0.35697,-0.19451,-0.39298,-0.10925,-0.61010,-0.13724,-0.95210,-0.92091,-0.98709,-0.92981,1.05722,-1.01438,0.65851,-1.02315,0.48243,-0.31205,2,7,3,4,1,6,5
0.23420,0.28848,-0.35697,-0.19451,0.86267,-0.09846,-0.25615,-0.12788,-0.27785,-0.26763,-0.27235,-0.29122,0.31863,-0.19120,0.00444,-0.29831,-0.62106,-0.47730,3,7,4,1,2,5,6
-1.58881,-0.51175,-0.35697,-0.19451,-0.47531,-0.11500,-0.39465,-0.12884,1.99425,2.11400,1.91530,1.95149,-0.53507,1.10885,-1.34217,1.92020,-1.09546,-0.42218,5,1,4,2,6,3,7
-0.23183,0.39285,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.01517,-0.93897,1.09559,-1.09386,0.75470,-1.05162,-1.86980,0.88194,2,7,3,5,1,6,4
-0.94459,-0.28560,-0.35697,-0.19451,-0.29005,-0.12268,0.63641,0.20324,0.33432,0.38248,0.32498,0.29543,0.16515,0.21187,-0.52458,0.30744,-0.86040,-0.40674,5,6,3,1,4,2,7
-0.97200,0.91474,-0.35697,-0.19451,0.08047,-0.11196,0.06702,-0.09441,0.35664,0.37614,0.42453,0.25265,-0.11302,0.74552,-1.14980,0.40840,-0.51824,-0.38083,4,6,3,2,5,1,7
-1.15019,-0.35518,-0.35697,-0.19451,0.20398,-0.05827,-0.17920,-0.11473,0.63410,0.66155,0.67214,0.55514,-0.26649,0.77391,-1.04399,0.65950,-0.73272,-0.41416,6,4,3,1,5,2,7
-0.79381,0.21889,-0.35697,-0.19451,1.78898,-0.04462,0.06702,-0.08581,-0.56404,-0.67989,-0.43317,-0.60287,-0.59263,0.41057,-0.10136,-0.46140,1.02457,-0.61127,4,7,2,3,1,5,6
1.70082,-1.13801,-0.35697,-0.19451,-0.20772,-0.10629,-0.59471,-0.13460,-0.73867,-0.76552,-0.68077,-0.77398,0.35700,-0.21959,0.01406,-0.71250,0.79224,-0.46750,2,7,3,4,1,6,5
-0.47856,-0.38998,2.41015,-0.19451,-0.37239,-0.11872,-0.19459,-0.10812,-0.44471,-0.35643,-0.44082,-0.52954,1.16274,-0.33881,-0.59192,-0.46917,-0.10011,-0.10174,1,7,3,4,2,6,5
0.75505,1.74976,-0.35697,-0.19451,0.67741,-0.04464,0.32863,-0.04464,-0.57277,-0.60378,-0.70885,-0.37371,0.18434,-1.37772,2.14940,-0.57271,0.07219,2.36917,3,7,4,5,2,6,1
-0.39632,-1.92084,-0.35697,-0.19451,-0.39298,-0.11665,-0.51776,-0.13664,2.48128,2.54846,2.31096,2.59312,-1.40796,0.89880,-0.11098,2.32145,-1.18403,-0.66222,4,1,6,2,5,7,3
-0.17701,-0.58133,-0.35697,-0.19451,2.03599,0.02757,-0.31771,-0.12521,0.73694,0.70912,0.81764,0.65903,-0.85162,1.14292,-1.08246,0.80706,-0.65064,-0.48269,5,6,3,1,4,2,7
1.23479,1.01912,-0.35697,-0.19451,0.24514,-0.09451,0.08241,-0.10646,0.44880,0.44908,0.52919,0.34737,-0.36241,0.90448,-1.16903,0.51453,-0.53805,-0.41492,5,6,3,2,4,1,7
1.37186,-1.13801,-0.35697,-0.19451,-0.57824,-0.11791,-0.54854,-0.13432,-0.75225,-0.77820,-0.69098,-0.79231,0.37618,-0.20824,-0.02441,-0.72286,0.85555,-0.45664,2,7,3,4,1,6,5
-0.50597,-0.59873,-0.35697,-0.19451,-0.41356,-0.11872,0.34402,-0.07140,-0.38553,-0.31837,-0.36169,-0.47454,0.92293,-0.15714,-0.65924,-0.38892,-0.10164,-0.16999,1,7,4,3,2,5,6
-0.46485,-0.05945,-0.35697,-0.19451,-0.18713,-0.10659,-0.50237,-0.12704,-0.52911,-0.61647,-0.42295,-0.56621,-0.36241,0.27432,-0.10136,-0.45105,0.59246,-0.56164,2,6,3,4,1,5,7
-0.93088,-1.41635,-0.35697,-0.19451,0.16280,-0.10793,-0.39465,-0.12828,0.01029,-0.00124,0.08247,-0.06511,-0.11302,0.49005,-0.71696,0.06151,-0.40397,-0.43140,2,6,4,1,3,5,7
1.17996,0.11451,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.01517,-0.93897,1.09559,-1.09386,0.75470,-1.05162,-1.86980,0.88194,2,7,3,5,1,6,4
-1.20502,-0.05945,-0.35697,-0.19451,-0.39298,-0.11963,-0.37926,-0.13230,-0.92009,-0.93042,-0.91307,-0.90842,0.65435,-0.70782,0.54309,-0.94807,2.34800,-0.60517,3,7,2,5,1,6,4
-0.97200,0.28848,2.41015,-0.19451,-0.43414,-0.11743,-0.17920,-0.12237,-0.75225,-0.82894,-0.69354,-0.74037,-0.08424,-0.22527,0.46614,-0.72545,1.34719,-0.69850,3,7,2,4,1,6,5
0.94695,-0.89447,-0.35697,-0.19451,-0.33122,-0.11839,-0.34848,-0.12071,1.47716,1.32435,1.67534,1.37095,-2.58779,2.53380,-1.69806,1.67685,-0.45321,-0.55838,5,1,4,2,6,3,7
-0.53338,-0.61613,2.41015,-0.19451,0.05988,-0.08527,-0.19459,-0.08242,-0.41658,-0.32471,-0.41019,-0.50815,1.17233,-0.29907,-0.66886,-0.43810,-0.09537,-0.09685,1,7,3,4,2,6,5
-0.73899,0.98432,2.41015,-0.19451,-0.24889,-0.11476,0.15935,-0.10843,-0.38553,-0.41351,-0.52251,-0.19039,0.05964,-1.23011,2.02436,-0.41739,-0.43586,2.46984,3,7,4,5,2,6,1
0.02859,-0.05945,2.41015,-0.19451,-0.08421,-0.10848,0.22091,-0.07165,-0.35061,-0.30568,-0.31574,-0.43177,0.69272,-0.05495,-0.60154,-0.34232,-0.14029,-0.26013,1,7,4,2,3,5,6
0.20678,0.01014,-0.35697,-0.19451,-0.33122,-0.11740,-0.36387,-0.12229,-0.90457,-0.93042,-0.87478,-0.90536,0.50088,-0.54318,0.41804,-0.90924,2.39531,-0.58535,3,7,2,5,1,6,4
-1.05424,-0.73790,-0.35697,-0.19451,-0.47531,-0.12194,-0.42543,-0.13287,1.98747,2.07912,1.94592,1.92704,-0.78447,1.35297,-1.50568,1.95126,-1.02411,-0.43395,5,1,4,2,6,3,7
-1.52027,0.25368,-0.35697,-0.19451,-0.51648,-0.12458,-0.53315,-0.13885,-0.84054,-0.74332,-0.89009,-0.86564,1.56561,-1.02006,0.15834,-0.89371,0.77501,0.41415,1,7,3,5,2,6,4
-0.38261,0.11451,-0.35697,-0.19451,-0.43414,-0.11599,-0.37926,-0.12852,-0.81725,-0.72746,-0.85691,-0.84731,1.47928,-0.93490,0.10063,-0.87300,0.62728,0.25875,1,7,3,5,2,6,4
-0.20442,1.01912,-0.35697,-0.19451,0.18339,-0.08730,0.03624,-0.11367,0.24410,0.28100,0.27903,0.16405,0.13638,0.43328,-0.87086,0.26084,-0.60990,-0.36701,4,6,3,2,5,1,7
1.64600,1.99330,2.41015,-0.19451,-0.08421,-0.07070,-0.02532,-0.09868,-0.73673,-0.75601,-0.86457,-0.55704,0.42414,-1.45720,2.04360,-0.72804,0.74514,2.25773,3,7,4,5,2,6,1
-0.58821,0.25368,-0.35697,-0.19451,-0.37239,-0.11575,-0.42543,-0.13362,-0.93367,-0.93677,-0.92838,-0.92675,0.73109,-0.73053,0.50461,-0.96361,2.51022,-0.52485,3,7,2,5,1,6,4
0.09713,-0.68571,-0.35697,-0.19451,0.40982,-0.09990,-0.42543,-0.13243,-0.73770,-0.72746,-0.74459,-0.73120,0.69272,-0.65105,0.40843,-0.77722,-0.20328,-0.50089,2,7,3,4,1,6,5
1.50893,1.26266,-0.35697,-0.19451,-0.08421,-0.09758,-0.05609,-0.12065,0.26738,0.25563,0.33008,0.20071,-0.32404,0.63765,-0.75543,0.31262,-0.58103,-0.46056,5,6,3,2,4,1,7
0.30273,-0.63352,-0.35697,-0.19451,1.83014,0.02028,-0.24076,-0.11135,0.16454,0.14464,0.24585,0.08460,-0.31445,0.67739,-0.83238,0.22719,-0.46948,-0.44488,5,7,2,1,4,3,6
-1.65734,1.50621,-0.35697,-0.19451,1.04793,-0.03769,0.91341,-0.10302,0.33238,0.32540,0.41432,0.23738,-0.33364,0.81932,-1.05361,0.39804,-0.49326,-0.42161,5,6,3,2,4,1,7
-0.36890,-1.43375,-0.35697,-0.19451,-0.06362,-0.11005,-0.36387,-0.12531,2.62194,2.79266,2.36711,2.73370,-0.58303,0.45031,-0.17831,2.37839,-1.37739,-0.58604,4,1,6,2,5,7,3
1.33074,-0.16383,-0.35697,-0.19451,-0.59882,-0.12590,-0.54854,-0.13891,-0.82792,-0.76235,-0.84670,-0.85953,1.26825,-0.80433,0.09101,-0.88077,0.77212,0.03130,1,7,3,4,2,6,5
-0.03994,-0.00726,-0.35697,-0.19451,-0.47531,-0.11897,-0.53315,-0.13658,-0.93949,-0.93677,-0.93859,-0.93286,0.78864,-0.76459,0.50461,-0.97396,2.51022,-0.50460,3,7,2,5,1,6,4
0.05601,0.58421,-0.35697,-0.19451,0.20397,-0.04836,-0.05609,-0.11095,-0.36419,-0.41668,-0.28000,-0.41038,-0.18016,0.26297,-0.26488,-0.30608,0.01466,-0.52188,3,6,4,2,1,5,7
0.20678,0.65380,-0.35697,-0.19451,-0.59882,-0.12000,-0.45621,-0.12962,-0.55822,-0.58159,-0.68588,-0.37677,0.24189,-1.30959,1.97627,-0.57530,-0.15740,2.39950,3,7,4,5,2,6,1
0.68652,1.12349,-0.35697,-0.19451,0.40982,-0.06993,-0.02532,-0.11807,0.49052,0.48079,0.57259,0.39626,-0.48711,0.94989,-1.12094,0.55854,-0.57203,-0.43795,5,6,3,2,4,1,7
0.91954,0.32327,2.41015,-0.19451,-0.51648,-0.12458,-0.25615,-0.13129,-0.84830,-0.74332,-0.90286,-0.87481,1.64234,-1.05980,0.14872,-0.89371,1.02994,0.49053,1,7,3,5,2,6,4
-0.32778,-0.89447,-0.35697,-0.19451,0.22456,-0.02152,-0.17920,-0.03311,-0.27688,-0.26446,-0.19321,-0.38594,0.33781,0.33109,-0.89971,-0.21806,0.04381,-0.31272,2,6,4,1,3,5,7
1.17996,-0.28560,2.41015,-0.19451,0.24514,-0.07710,-0.10226,-0.09225,-0.53203,-0.60061,-0.42295,-0.59065,-0.18976,0.29135,-0.30335,-0.45105,0.52683,-0.51546,1,7,3,4,2,5,6
0.20678,0.02753,-0.35697,-0.19451,-0.59882,-0.12590,-0.48699,-0.13488,-0.80852,-0.72746,-0.83904,-0.84120,1.39295,-0.86678,0.07177,-0.87041,0.52009,0.15600,1,7,3,5,2,6,4
1.31703,-0.28560,-0.35697,-0.19451,-0.26947,-0.12260,-0.44082,-0.13431,-0.91233,-0.92725,-0.89264,-0.91148,0.60639,-0.61699,0.43728,-0.92736,2.27847,-0.55875,3,7,2,4,1,6,5
0.59057,-1.92084,2.41015,-0.19451,-0.20772,-0.11740,-0.30232,-0.13337,2.44537,2.47870,2.32626,2.52897,-1.68613,1.21104,-0.36107,2.33696,-1.09370,-0.64215,4,1,6,2,5,7,3
1.02919,2.20206,-0.35697,-0.19451,0.14222,-0.09563,-0.27154,-0.12273,-0.72897,-0.74966,-0.84670,-0.56010,0.40496,-1.38339,1.93780,-0.73062,0.59786,2.30101,3,7,4,5,2,6,1
-1.39691,-0.66831,-0.35697,-0.19451,-0.16655,-0.10385,-0.17920,-0.12380,-0.50001,-0.39765,-0.51230,-0.57843,1.33540,-0.49209,-0.50535,-0.54165,-0.11888,-0.01551,1,7,3,4,2,6,5
-0.82123,0.34066,-0.35697,-0.19451,-0.57824,-0.12434,-0.54854,-0.13891,-0.83860,-0.74966,-0.87988,-0.86564,1.48887,-0.96329,0.13910,-0.89630,0.73735,0.29475,1,7,3,5,2,6,4
-0.23183,0.07972,-0.35697,-0.19451,1.91248,-0.02989,-0.20998,-0.12225,0.42455,0.38565,0.52664,0.33515,-0.69814,1.02938,-1.04399,0.51195,-0.49917,-0.47176,5,6,3,1,4,2,7
-1.47915,-1.03363,-0.35697,-0.19451,-0.16655,-0.09692,-0.20998,-0.11599,-0.47576,-0.43571,-0.43827,-0.55399,0.75028,-0.14011,-0.51497,-0.46658,0.06219,-0.25406,1,6,4,3,2,7,5
0.85100,0.18410,2.41015,-0.19451,0.40982,-0.08172,-0.36387,-0.13362,-0.27105,-0.35643,-0.15492,-0.32483,-0.55425,0.55250,-0.38030,-0.17923,0.13516,-0.55235,3,6,4,1,2,5,7
0.98807,-0.04205,-0.35697,-0.19451,7.32621,0.25985,-0.41004,-0.12479,0.10439,0.13195,0.12076,0.05710,0.16515,0.19484,-0.49572,0.10034,-0.64086,-0.40939,5,6,2,1,3,4,7
0.86471,-1.41635,-0.35697,-0.19451,-0.41356,-0.11517,-0.20998,-0.11866,1.88269,1.79370,1.88465,1.94538,-2.33839,1.55734,-0.29373,1.88912,-0.81012,-0.67784,5,1,4,2,6,3,7
-0.35520,0.11451,-0.35697,-0.19451,-0.49590,-0.11715,-0.51776,-0.13092,-0.93464,-0.93360,-0.93859,-0.92064,0.76946,-0.79297,0.57194,-0.97396,2.41289,-0.56695,3,7,2,5,1,6,4
-0.41002,-0.91186,-0.35697,-0.19451,-0.31064,-0.10311,-0.05609,-0.07619,1.79732,1.82224,1.79786,1.75289,-1.23530,1.47786,-1.26522,1.80110,-0.94008,-0.50491,5,1,4,2,6,3,7
0.38497,1.19308,-0.35697,-0.19451,0.55391,-0.08758,1.39047,-0.06987,0.42940,0.41419,0.47814,0.38098,-0.48711,0.67739,-0.65924,0.46276,-0.67528,-0.51853,5,6,3,2,4,1,7
-0.09477,0.75817,2.41015,-0.19451,-0.37239,-0.11575,-0.10226,-0.12323,-0.58830,-0.56890,-0.69864,-0.46843,0.65435,-1.21876,1.40877,-0.65296,-0.78159,2.37400,3,7,4,5,2,6,1
-0.76640,-0.84228,2.41015,-0.19451,0.08047,-0.09593,-0.25615,-0.10257,-0.37486,-0.30886,-0.34127,-0.47454,0.90375,-0.08334,-0.76505,-0.36821,-0.01486,-0.18053,1,7,4,3,2,6,5
-0.36890,-0.07684,5.17726,-0.19451,-0.16655,-0.11575,0.03624,-0.04520,-0.40494,-0.32788,-0.38722,-0.49593,1.02845,-0.21391,-0.66886,-0.41481,-0.08183,-0.13982,1,7,4,2,3,5,6
-0.90347,-0.12903,-0.35697,-0.19451,0.40982,-0.06459,-0.45621,-0.13243,-0.39523,-0.42619,-0.33616,-0.43177,0.04046,0.06994,-0.15908,-0.36303,-0.13679,-0.50596,1,7,4,3,2,5,6
-1.52027,-1.65990,-0.35697,-0.19451,-0.49590,-0.12566,-0.33310,-0.13287,1.92342,1.85712,1.99697,1.87815,-2.16574,2.06828,-1.33255,2.00303,-0.76035,-0.56685,5,1,4,2,6,3,7
1.41298,-1.41635,2.41015,-0.19451,0.05988,-0.09263,0.52869,-0.10224,0.19656,0.19221,0.22798,0.16099,-0.19935,0.37083,-0.42840,0.20907,-0.68031,-0.49001,4,6,2,1,3,5,7
