40768,9,5
-1.65355,-0.26065,0.51523,-0.56902,1.48160,-0.91876,-0.73928,0.45585,1.19336,1,5,4,3,2
0.72000,-1.06876,-0.03122,-0.28530,-0.01578,-1.68709,-0.47227,-0.26416,0.20778,2,5,4,3,1
-1.14344,-0.66990,1.24964,0.51052,0.00843,0.48579,-1.65823,-0.42685,1.48487,3,2,5,4,1
1.04966,0.14861,1.60466,-1.54822,1.47122,-0.10524,0.33572,0.02661,1.64797,2,5,3,4,1
1.69163,0.54400,-0.94661,0.35482,-0.16448,-1.46807,-0.94041,-0.72801,0.74568,2,5,4,3,1
0.55690,1.50818,0.32032,-0.26454,-1.54427,0.39887,-0.31622,-0.23301,1.25929,5,2,4,3,1
1.18499,0.92204,-1.71582,-0.72127,1.47122,0.92036,1.26507,-1.08802,-1.34000,1,3,2,4,5
1.45219,-0.31267,-0.24354,1.00877,-0.98060,0.94817,0.74838,1.33856,-1.04502,4,2,3,1,5
0.69918,-1.04101,1.20091,1.26136,-0.88723,-1.15865,0.37039,1.18625,1.58551,4,5,3,2,1
-0.65416,-0.92309,0.72407,-0.67975,1.08391,0.98642,-0.91267,-0.95302,1.34258,2,3,4,5,1
0.74082,-1.17280,-0.88744,-0.10191,0.90755,-0.09133,-0.63872,0.80547,-0.71534,1,3,4,2,5
1.39667,1.56714,0.24723,1.65235,-0.30280,-0.79708,0.95297,0.40393,-0.38912,3,5,1,2,4
0.62978,0.35671,-0.44193,-0.91503,-0.26476,0.11379,-0.52081,-0.47532,1.26970,3,2,5,4,1
-0.30368,0.43301,-0.33751,-1.32678,-1.70681,-1.04045,-0.85718,1.57048,-1.18383,5,3,2,1,4
1.26133,-1.37743,-0.78303,1.31326,0.77614,0.61442,-0.23646,0.80547,1.71738,3,4,5,2,1
0.16825,-0.49302,-1.22854,-0.40986,0.37499,-0.02875,0.34612,-0.64493,-0.06985,1,3,2,5,4
-1.07404,1.56020,-0.25050,0.83577,-0.08148,0.92732,0.75184,0.36585,-1.43370,4,1,2,3,5
-0.04689,1.36945,-1.14501,1.53471,0.21246,1.54615,-0.57977,-1.67995,0.42641,3,1,4,5,2
-0.94912,0.50585,-1.09976,0.10915,1.37094,0.89603,0.13112,0.80547,-0.50018,1,2,4,3,5
1.41749,1.42494,-1.33296,-0.45830,-0.61058,-0.07743,-0.08735,-0.56186,-0.18784,5,1,2,4,3
0.33135,-0.63869,1.73344,-0.25416,-1.16734,-1.20732,-0.15670,1.70895,-0.89927,4,5,2,1,3
0.59855,-0.77395,0.95031,-0.44446,0.64473,-1.17256,1.32055,-1.48264,-1.64192,2,3,1,4,5
-1.07057,0.57174,-0.22265,-1.20914,0.89371,1.18458,1.12636,0.91624,-0.77780,4,1,2,3,5
0.92820,-0.60747,-0.78303,0.36520,0.42341,-0.89790,-0.93347,-0.14647,-1.35735,1,3,4,2,5
1.10865,0.73475,-0.08691,-1.69009,0.84876,-1.40201,1.24773,-0.85955,-1.57598,2,4,1,3,5
-1.22673,0.41567,1.61162,-0.33720,-1.31604,0.73958,-1.63049,-1.64533,-0.15314,3,1,4,5,2
0.92473,-0.97164,-0.97794,-0.15727,-0.89069,-0.39380,0.60620,-0.52724,0.45070,5,3,1,4,2
0.40422,-0.01440,0.25419,0.32022,-1.57886,-0.92572,1.38297,-0.57916,-0.04556,5,4,1,3,2
-1.44881,1.40760,0.61269,1.54163,0.71043,-0.48766,-1.10339,1.55664,-0.76392,2,3,5,1,4
-1.66396,-0.87106,0.73799,1.09182,-1.36791,1.46619,0.47096,-1.35456,-1.30530,5,1,2,4,3
1.60140,1.10933,-1.47218,-1.32332,-1.48549,1.50443,1.42458,-0.83878,1.49181,5,1,3,4,2
-1.53209,-1.13119,1.36450,1.44820,1.54384,-0.35555,-1.69984,0.95778,1.74167,2,4,5,3,1
0.59161,1.41800,-0.69253,1.63851,-0.61058,1.56006,-0.53815,-1.33725,0.24595,4,1,3,5,2
1.20234,1.33823,-1.30512,-1.65549,-0.49646,1.17763,-1.46057,-1.17110,-1.48228,2,1,4,3,5
0.65754,-0.37857,0.89114,1.50703,1.33981,-1.16908,0.73797,1.27971,0.52358,1,5,3,2,4
-0.19264,0.15555,-0.09735,-1.36484,-0.98060,-0.57458,-1.04444,-1.17110,1.68962,3,2,4,5,1
-1.12262,-0.89187,-1.11020,-1.41674,-0.51721,-0.77970,-0.52775,-1.58302,0.70057,2,4,3,5,1
-1.44534,-1.41212,1.30533,1.28212,-1.42324,0.89255,0.58192,1.61548,1.54039,5,3,4,1,2
-0.99770,0.19370,0.61269,-0.89773,-0.25439,-1.36377,-0.48961,-1.01879,-1.40247,1,4,2,3,5
-0.23775,0.03069,0.61269,0.83923,-0.04344,-1.13431,0.22822,-0.62416,-0.83680,2,5,1,3,4
-0.67151,-1.67224,1.36798,0.12991,-1.01518,-1.30814,0.86975,-1.05340,0.85326,3,5,1,4,2
1.27868,-1.50576,-0.92921,-0.99115,-0.78348,-0.18172,0.66515,1.28663,1.61327,5,4,3,2,1
0.30359,1.50471,1.67775,0.61432,-0.21981,-0.45985,-1.07912,1.49087,0.41253,3,4,5,1,2
0.13355,0.42607,-0.40016,-1.55514,-1.66185,1.59482,-0.96815,-0.22954,1.71738,5,2,4,3,1
1.41055,-0.59360,-0.20177,1.03299,-1.71027,-1.39854,-0.65259,0.17200,-1.23589,5,4,2,1,3
0.00169,1.67466,-1.17633,0.78041,-1.56502,-0.68931,-0.19485,0.86778,0.94696,5,4,3,2,1
-1.04628,-0.34389,0.10104,-0.76625,-0.08494,-0.98482,-0.25033,0.85393,-0.75698,2,5,3,1,4
0.55343,1.48737,-0.41060,-1.47902,1.54038,1.41404,-0.98202,1.05471,0.84632,1,2,5,3,4
-0.34879,1.14748,-1.03015,-0.37872,-0.61404,1.52182,0.47442,-0.23647,-1.38511,4,1,2,3,5
0.67142,0.72435,0.60225,1.35478,-0.59674,-0.63021,1.67079,1.34548,-0.96173,3,4,1,2,5
-0.14406,-0.13926,0.21938,1.28904,-0.26131,0.22156,-1.26638,-0.97032,1.66532,3,2,5,4,1
-0.52924,-0.37857,0.69274,-1.24720,1.35710,0.55879,-0.62485,0.06469,1.47098,2,3,5,4,1
0.78593,-1.04448,-0.27486,1.19908,0.32658,1.29236,-1.67210,-0.92186,0.63116,3,1,5,4,2
0.76511,0.56481,0.26115,1.00185,0.33349,-0.57110,-1.54033,-0.15339,-0.72228,1,3,5,2,4
1.32380,-1.04101,-1.24246,0.95687,-1.00135,-0.66845,1.53555,-1.02571,1.21418,4,3,1,5,2
1.08783,-1.25951,-0.13912,-0.20571,-0.58291,0.17289,-1.01323,0.57701,-1.27753,3,2,4,1,5
0.21684,1.67466,0.18110,0.63855,1.40552,1.32365,-0.50001,1.10317,-0.19825,1,2,5,3,4
-1.67784,1.40413,0.24723,1.34440,-0.31664,-0.59544,0.95297,0.00931,0.71445,4,5,1,3,2
1.62569,0.20757,-0.21917,-0.16419,0.65510,-0.46333,0.70676,1.63971,0.43335,3,5,2,1,4
-0.45636,1.59835,-0.68557,-0.49636,1.08391,-1.38811,0.31144,-0.09800,0.61381,1,5,3,4,2
0.31747,1.03302,-1.35384,-1.55514,-0.83881,-1.38463,0.48830,1.35932,1.09619,4,5,3,1,2
0.56384,1.69893,0.15673,0.86691,-0.28205,0.15899,-0.92307,1.02701,0.98861,4,3,5,1,2
-1.68131,1.44922,1.05820,-1.18492,1.65450,-0.28950,-1.03404,-0.40608,-0.82639,1,2,5,3,4
0.48056,-1.58553,-0.42801,-1.21260,0.53407,-0.50157,-0.08388,-0.19147,-1.70092,1,4,2,3,5
1.36891,0.27694,1.57333,0.53128,0.44761,-0.87357,0.31144,0.33816,-1.11443,1,4,3,2,5
-1.16426,1.64344,-1.45826,0.58318,-1.23650,1.09419,0.44322,-0.97032,-1.65580,4,1,2,3,5
-1.10874,-0.23290,0.13933,-1.11225,-1.47511,1.33755,0.03056,-0.77994,-0.00045,5,1,2,4,3
-0.19611,1.24112,-0.31315,0.48976,-0.20598,-0.97091,0.17273,0.22739,-0.03862,4,5,2,1,3
-0.18917,-0.28146,1.18699,-1.58975,-0.25439,0.63876,1.58757,-1.24725,1.35993,4,3,1,5,2
-1.40023,0.85614,-1.36429,0.28216,-1.63073,-1.62104,-0.09082,-0.45455,1.57509,5,4,2,3,1
0.18907,-1.11038,-0.22961,-1.65549,0.41995,1.03161,-0.55549,1.20702,0.55134,4,2,5,1,3
0.15090,0.63070,0.00707,-1.28872,-0.52067,-0.45638,-0.01453,0.60816,-1.34000,4,3,2,1,5
1.13641,1.37638,0.99903,-0.71435,0.24358,-1.51326,-0.96122,-0.43378,-1.48922,1,5,3,2,4
-0.27592,1.23765,-1.45478,0.44824,-1.04284,0.63180,1.62224,-0.30224,1.17253,5,3,1,4,2
0.74429,-1.25951,1.13478,0.97417,1.46431,1.08029,-0.56243,1.42163,1.24888,1,4,5,2,3
-0.38349,-0.29880,-0.16348,1.46550,-0.71086,-0.89095,-1.23517,0.68778,1.32870,3,4,5,2,1
-0.57782,1.56714,0.88418,-1.41328,1.53001,0.33629,-0.29194,-0.99109,-1.41982,1,2,3,4,5
1.53894,-0.73233,0.56744,-1.18838,1.15653,1.54267,0.31838,-0.27801,-0.61817,2,1,3,4,5
-0.35920,1.60529,-1.62533,-0.85275,0.45107,0.68395,-1.01670,0.27239,-0.48629,2,1,5,3,4
-0.53618,0.13821,-0.95010,-1.06381,0.37153,-0.20606,-1.34267,1.13432,1.63062,3,4,5,2,1
0.25154,-0.02827,-0.66817,0.49668,0.19517,-0.30688,-0.46880,-1.49648,1.31135,2,3,4,5,1
-1.54944,-0.54158,0.32380,0.81155,-0.22327,-0.64759,0.42934,1.58779,1.44322,4,5,3,1,2
0.88656,0.67232,-0.70993,0.72505,1.47122,-1.69752,0.48830,1.58433,0.95390,2,5,4,1,3
0.34870,-1.07222,0.40385,1.48972,-1.60652,-0.24430,-0.36823,-0.26070,0.63116,5,2,4,3,1
-1.71601,-1.00286,1.02688,-1.21606,1.47468,0.21113,-0.78436,0.41431,-1.16301,1,3,4,2,5
0.43892,0.82493,0.24723,0.12299,-0.59674,1.37927,-0.38211,0.67739,-0.54529,5,1,3,2,4
-0.66804,0.58908,0.84589,0.39634,1.31215,0.19723,0.63741,0.82278,-1.43370,1,4,3,2,5
-1.18855,0.97406,0.85285,0.53128,-0.62787,-1.48893,0.92523,-1.52418,0.94696,3,4,2,5,1
0.71306,-0.53464,-0.66817,-1.46172,1.01821,1.04204,-0.11856,-0.72801,1.56121,3,2,4,5,1
-0.74785,-0.63869,0.87025,-1.24028,0.23667,-0.88747,0.18314,0.19969,0.95043,2,5,4,3,1
0.73735,0.46769,-1.04059,-0.09499,-1.40249,-0.85271,0.48136,-0.97378,-0.32319,5,3,1,4,2
1.29950,-1.04795,-1.39213,-0.04309,-1.09126,0.07902,-0.28848,0.77432,-0.34748,5,2,3,1,4
0.87615,0.44342,-1.07888,1.28558,0.38883,0.67700,-0.45493,0.96817,0.43682,4,2,5,1,3
1.59446,-0.78436,-0.51850,-1.33024,-1.11547,1.54963,0.48136,-0.53762,0.67974,5,1,3,4,2
-1.46963,1.27580,0.59877,-1.26104,-0.25093,-0.44247,1.45233,0.55278,-1.68009,3,4,1,2,5
0.01557,-1.49536,-0.62988,1.27866,-0.24401,-1.04740,0.90442,-0.09454,-1.34347,3,4,1,2,5
0.97679,1.28968,-1.28075,0.92919,1.69254,-0.37641,-0.27461,-1.06725,0.11408,1,4,3,5,2
-1.08098,-0.45487,1.38190,-0.65206,-1.59960,-0.23387,0.23862,-0.62070,1.57509,5,3,2,4,1
-1.69866,0.41220,-0.62988,0.63855,-0.11606,-1.43330,1.27200,-0.23993,0.82897,3,5,1,4,2
0.19601,-1.06182,0.15673,-0.91849,-0.91489,-0.66150,-1.11380,1.20702,1.69309,4,3,5,2,1
0.99067,0.70354,-0.45933,-0.42370,0.61015,-0.73450,0.51951,-1.19533,-0.94091,1,3,2,5,4
-1.59803,1.03649,-0.77607,-0.39948,0.67239,-0.09133,-0.53122,-0.08070,-0.87150,1,3,4,2,5
0.43545,-1.57859,-0.89789,0.92919,-1.12584,0.96208,-0.08388,0.57008,-1.59681,4,1,3,2,5
0.73735,-0.76702,0.36905,0.18528,0.66893,0.70134,-0.61791,0.48008,-0.59735,2,1,5,3,4
1.30991,0.84574,-1.11368,1.42744,0.37845,0.27371,1.37257,-0.58609,1.54039,3,4,2,5,1
-0.09894,0.70007,-1.67754,-1.06035,-1.57194,-1.63842,-0.20872,-0.94955,1.50222,4,5,2,3,1
0.60202,-0.53464,0.48739,-0.73511,-0.18868,0.59008,-1.00283,0.42816,-0.11497,4,1,5,2,3
1.60487,0.53012,-1.28075,-0.08115,1.57151,-1.04740,-0.23993,-1.53110,-1.36082,1,3,2,5,4
-1.34124,-0.74621,-1.50699,0.14029,-1.00826,-0.89095,-1.13114,-0.28839,0.69016,4,3,5,2,1
1.20234,0.12433,-0.89441,0.21988,-1.02210,0.09293,-0.63872,-1.06032,1.53692,4,2,3,5,1
-1.62926,0.47116,-0.97446,-1.33716,-0.18177,-0.39380,1.33095,0.27239,1.09966,4,5,1,3,2
-0.79296,0.72782,1.53156,1.27174,-1.16042,1.16720,-1.09993,1.11009,-1.34694,4,1,3,2,5
-0.96300,-0.23637,-1.52787,0.07455,-1.63764,-0.59544,1.40724,1.27625,0.09326,5,4,1,2,3
0.94903,1.30355,-0.95706,-0.56902,0.43032,0.64919,-0.94735,-0.22608,0.63116,3,1,5,4,2
-0.79296,1.61223,-0.42453,-1.51016,-0.49300,-1.03697,0.82813,1.66048,0.16266,4,5,2,1,3
0.99414,0.77637,1.20439,1.29250,0.04647,0.79520,1.18531,-0.73147,0.62075,4,2,1,5,3
-1.25102,1.56714,-0.89789,-0.94271,-0.92181,-0.24083,0.59580,1.53587,0.55134,5,4,2,1,3
-0.13712,0.49197,-0.11475,0.25102,-1.28837,-0.52938,0.97378,1.17932,-0.46547,5,4,2,1,3
0.75470,0.41914,-0.01382,-1.67279,0.59286,1.04552,1.33095,-1.15033,1.33911,4,3,2,5,1
-1.41411,0.73822,-0.33055,0.44824,-1.49932,0.84735,0.33225,1.27279,1.17253,5,3,4,1,2
-0.78255,0.44342,1.16610,0.24756,0.18480,-1.40201,1.18878,-1.32340,0.73874,3,5,1,4,2
-1.10874,-1.66183,-0.64380,1.68695,0.17096,0.64919,0.48483,1.31432,-1.35041,4,2,3,1,5
0.94208,-0.20169,-0.37928,-1.57937,0.47874,-1.39854,0.76571,-1.10186,1.14130,3,5,2,4,1
1.60140,-0.61788,0.74843,-0.24724,-1.54427,0.15551,0.21088,-0.92878,-1.61069,4,2,1,3,5
-1.43840,1.61570,0.44214,-1.18492,1.44010,-1.71491,0.76571,-1.30610,0.88797,1,5,3,4,2
-1.63967,1.24806,-1.47914,-0.53442,1.65105,1.06986,-0.42025,1.49779,-1.62457,1,3,4,2,5
1.70551,0.68966,-1.04407,-0.28184,-0.05036,-0.26864,1.29281,-1.54495,-1.45799,2,3,1,5,4
0.39034,-0.86413,-1.26683,-0.89773,0.28854,-0.51200,1.02579,-1.08802,-0.92703,2,3,1,5,4
1.61528,0.64111,1.29488,0.67315,1.68563,1.21240,1.16797,-1.12609,-0.70146,1,2,3,5,4
0.76164,0.93244,-0.62988,1.30634,-1.34370,-1.24209,-1.52992,-1.22648,-1.32959,4,2,5,1,3
1.37585,1.06771,1.11389,0.13337,0.56519,-0.29645,-0.92654,1.02009,1.58551,3,4,5,2,1
-1.57720,-0.26411,-0.48370,-0.38910,-0.82152,-0.86314,1.57023,-1.21263,0.24942,3,4,1,5,2
-0.08159,-0.53117,-0.32707,-0.07077,1.28102,-0.88400,-1.14501,0.97855,-1.60028,1,3,4,2,5
-0.59170,0.19717,-0.24702,-0.37872,-1.45436,1.55310,0.49176,0.44200,-0.06985,5,1,2,3,4
-0.02954,0.98447,-1.58356,0.41710,1.42972,0.45797,-0.34049,0.75701,0.34659,1,3,5,2,4
1.62569,0.44688,-1.56964,-0.76279,-1.46474,-1.63842,-1.69984,1.22432,0.94349,3,4,5,1,2
-0.80684,-0.65950,0.83545,-1.39944,-0.05382,0.84735,1.71934,1.55664,-1.37470,4,3,1,2,5
0.16825,1.55327,-0.23309,-0.69705,0.16059,0.74653,-0.01106,0.12008,0.71792,3,1,5,4,2
-1.36206,-0.17047,0.34468,1.46550,-0.05382,1.41752,-0.70114,-0.42685,-0.59735,2,1,5,3,4
-0.38349,1.31049,0.58833,0.71813,-0.58291,-0.89790,1.28934,-0.77647,1.72779,3,5,2,4,1
-0.69927,-1.23177,-1.53135,-1.34408,-0.75236,-1.08564,1.69507,0.35547,-1.61416,3,4,1,2,5
1.58752,-1.63062,-1.51743,-1.48248,1.47814,0.67700,0.77265,1.69856,-0.67369,2,4,3,1,5
-1.26143,0.40527,-0.46281,-0.48598,-0.64862,-0.31036,-1.45710,1.05124,-1.71827,3,2,4,1,5
-0.93524,0.94285,-0.02426,1.68695,0.08451,-0.95005,-0.55202,-0.17762,1.40505,2,5,4,3,1
-0.26898,1.39373,1.09997,-1.34408,-0.03307,1.09072,0.97031,-0.42685,-0.16355,3,1,2,5,4
-1.40717,-0.27105,0.58833,0.13337,1.09774,1.08029,-0.34049,0.69470,1.22112,2,3,5,4,1
-1.67090,-0.70459,-0.03470,-0.08115,-1.44745,-1.34639,-1.34267,0.84701,-0.26072,5,4,3,1,2
0.15437,-0.10804,-1.15545,1.34786,1.32252,-1.09955,-0.96122,-0.48570,1.67573,2,5,4,3,1
0.70959,-1.69305,-0.25050,0.01919,-0.65208,-0.65454,1.25120,-0.47878,-0.71187,3,4,1,2,5
0.95250,-0.71499,0.09060,1.26136,-0.63824,-0.98830,0.73797,-1.26110,-1.58639,2,3,1,4,5
1.61528,-0.16700,-0.80043,-1.56207,-0.25093,1.30627,0.74144,-0.22608,1.12395,5,1,3,4,2
-1.13997,0.24919,-0.77259,-1.30602,-1.62381,-1.57584,-0.53815,1.15163,-0.64940,5,4,2,1,3
0.01210,0.39833,-0.46977,0.98109,-1.16042,0.25633,-1.57501,0.31393,-1.51005,3,2,5,1,4
0.92473,0.84227,-1.41997,1.00877,1.06316,-0.93267,0.82120,-1.56572,-0.47241,1,4,2,5,3
0.29318,1.29661,-0.34795,0.66623,-0.07111,-0.86314,0.16233,-1.48610,1.52304,3,4,2,5,1
-0.63681,-0.50343,-1.00230,-1.12956,0.44761,1.37232,1.53555,-0.45455,-0.87497,3,2,1,4,5
-0.36267,-0.99245,-1.27379,-0.10537,-0.08148,-1.67319,-0.42372,0.17200,-1.29489,2,5,3,1,4
0.33829,1.52899,0.97119,-1.43404,-0.07457,1.66783,0.33572,1.59125,0.85673,5,1,4,2,3
-0.06077,0.08965,-1.31556,-1.10533,-0.31318,0.08250,0.07217,0.70509,-1.34694,4,2,3,1,5
0.00516,-0.67684,0.14629,-0.77317,-0.59674,0.64571,1.41071,-0.02877,-0.44812,5,2,1,3,4
-0.14753,1.50124,-1.07888,0.81155,1.06316,0.84040,1.70547,-0.13954,0.49929,2,3,1,5,4
0.68530,-0.61788,-0.96750,-1.16762,0.11563,0.96556,0.82120,-1.26802,-0.51406,3,1,2,5,4
1.56323,-0.26758,-0.18437,1.11604,-0.43421,-0.01485,1.36563,-0.29185,1.63062,5,3,2,4,1
-0.45289,1.19257,1.14870,-0.26454,-0.39617,-1.29424,-1.61662,0.05431,-1.56904,2,3,5,1,4
-0.53965,0.86655,-0.76910,1.03299,0.01189,0.38496,-0.05267,-1.36494,1.09966,3,2,4,5,1
-0.20999,0.90817,-0.16000,-0.48944,1.21878,-0.97787,1.67079,-0.20877,-0.42036,2,5,1,3,4
-0.70274,-1.38437,1.21483,1.17140,-0.69011,1.52529,1.37257,-1.00494,0.81856,4,1,2,5,3
-0.18223,-1.09997,-0.61944,0.57972,-1.21229,-1.39506,0.07910,1.61894,1.01637,4,5,3,1,2
0.55343,0.17983,1.64990,1.51049,0.01189,-1.70795,-0.72541,0.55624,0.03426,3,5,4,1,2
-0.79643,-0.68378,1.12782,1.26482,-1.62381,-0.43899,-1.30105,-0.34031,-1.02767,5,2,4,1,3
-0.64375,1.03302,1.42367,0.75965,-1.60306,0.54837,1.10208,-0.83878,-1.64886,4,2,1,3,5
1.39667,1.32783,-0.59856,0.69391,-0.81115,0.21113,0.56459,0.03354,-0.51406,5,2,1,3,4
0.30359,-0.06642,0.68578,-0.25416,1.23953,0.38844,0.29410,0.77086,-0.36136,1,3,4,2,5
0.86574,0.13127,0.71711,-0.47906,1.44702,1.34451,1.12289,-0.60340,-0.56264,1,2,3,5,4
-0.73397,1.01568,-1.28075,1.33748,-1.62381,-0.69974,0.35652,-0.26070,-0.71881,5,3,1,2,4
-0.96647,-0.27799,-1.29815,-0.21609,-0.90106,-1.23861,1.25813,1.38356,0.20778,4,5,2,1,3
0.46668,0.53706,-1.27727,1.59353,0.50294,0.15899,-0.24340,0.88509,-0.13926,2,3,5,1,4
-0.15100,1.05037,-0.15652,-1.59667,0.08105,-0.98830,0.49176,0.00238,-1.33306,2,4,1,3,5
-0.26898,1.08505,0.54656,0.61778,-1.64802,-1.62452,-1.06872,-0.17070,-0.92009,5,4,3,1,2
0.30359,0.00641,-0.36884,-0.98769,0.14676,1.30627,0.00628,1.00624,0.30842,4,1,5,2,3
0.35564,0.45035,1.51068,0.11953,1.59226,-0.87009,0.23515,-0.82147,-1.44411,1,4,2,3,5
-0.73744,0.07925,0.59877,0.11261,-0.23018,1.70260,-0.46880,-1.72841,0.55481,3,1,4,5,2
0.86227,-0.37857,1.53853,-0.45484,-1.29183,0.28414,-0.68727,0.28969,0.11408,5,2,4,1,3
-0.75132,1.05037,-1.65665,0.56934,-1.15351,-0.77275,1.64999,-0.34724,-0.98255,5,3,1,2,4
0.16825,0.23185,0.36557,1.01915,-0.87340,-0.07743,-0.14283,1.66394,-1.01032,4,2,3,1,5
1.39667,-0.20169,-0.61596,1.11604,0.39574,-1.04740,1.43152,0.05431,-1.21507,2,4,1,3,5
0.39381,0.24226,1.13130,-0.37872,0.53753,0.81606,-1.60621,0.90586,0.39171,3,2,5,1,4
0.42851,-1.55085,-1.57312,-0.30952,-0.29935,-1.49936,1.23039,0.36239,1.73473,4,5,2,3,1
-0.67498,-0.24677,-1.68450,-0.64168,1.38477,-0.24778,-0.29888,-1.01879,-0.16355,1,3,4,5,2
-0.95953,-0.39244,0.59181,0.49668,-1.57194,-0.84228,-1.29759,0.60124,-0.87844,5,2,4,1,3
0.49097,1.33130,-0.46281,1.11950,1.05970,-1.70100,1.04660,-1.38571,1.00249,1,5,2,4,3
-0.77908,1.33823,-1.42694,-1.72815,0.06376,0.56922,0.83854,-0.50301,1.49181,4,3,2,5,1
-1.24755,1.01221,0.11148,0.23026,-0.58637,1.52529,1.16104,-0.83878,-0.51406,4,1,2,5,3
1.61181,1.10586,-0.25050,-0.26800,-0.48263,0.56922,-1.41202,-1.36148,-0.26072,3,1,5,4,2
0.87268,-1.16587,-0.43497,1.11258,0.19517,-1.41940,0.51951,1.29355,-0.81251,3,5,2,1,4
1.30644,-1.73467,0.62661,1.45166,0.92484,-0.32426,-0.72194,0.54585,-0.05250,1,4,5,2,3
-0.69927,-1.38784,-1.03015,1.68695,0.61360,1.06986,-0.83638,0.12008,-0.25725,2,1,5,3,4
0.66795,-0.23637,1.01992,0.74927,-0.11261,0.36758,-0.35090,1.48394,-0.00392,4,2,5,1,3
0.91779,0.33937,1.25660,-1.01537,-1.10855,-1.02306,-0.77396,0.90240,0.55134,5,4,3,1,2
-0.73050,0.50585,-0.64380,-0.32682,0.04993,1.51139,-0.85025,-1.70764,-1.12484,2,1,3,5,4
-0.45983,1.45615,-1.68102,0.56934,0.14330,1.05247,0.80386,-0.66917,1.48487,4,2,3,5,1
-0.34879,-1.16934,0.26115,1.26482,0.08797,-1.71838,-0.72194,0.31393,0.67974,3,5,4,2,1
1.32727,0.19370,-0.45237,0.43786,-1.16734,0.29110,-1.41202,0.36239,0.46805,4,3,5,2,1
